row,time,.prec.sim.prec
733,2020-01-04T23:00:00,0.33
734,2020-01-05T23:00:00,0.33
735,2020-01-06T23:00:00,0.8
736,2020-01-07T23:00:00,1.81
737,2020-01-08T23:00:00,3.9
738,2020-01-09T23:00:00,2.06
739,2020-01-10T23:00:00,0.96
740,2020-01-11T23:00:00,0.31
741,2020-01-12T23:00:00,0.41
742,2020-01-13T23:00:00,11.73
743,2020-01-14T23:00:00,8.4
744,2020-01-15T23:00:00,2.98
745,2020-01-16T23:00:00,1.18
746,2020-01-17T23:00:00,1.2
747,2020-01-18T23:00:00,2.61
748,2020-01-19T23:00:00,0.23
749,2020-01-20T23:00:00,0.1
750,2020-01-21T23:00:00,0.05
751,2020-01-22T23:00:00,0.03
752,2020-01-23T23:00:00,0.55
753,2020-01-24T23:00:00,1.47
754,2020-01-25T23:00:00,7.96
755,2020-01-26T23:00:00,8.02
756,2020-01-27T23:00:00,5.33
757,2020-01-28T23:00:00,9.94
758,2020-01-29T23:00:00,3.71
759,2020-01-30T23:00:00,2.52
760,2020-01-31T23:00:00,7.56
761,2020-02-01T23:00:00,11.02
762,2020-02-02T23:00:00,4.14
763,2020-02-03T23:00:00,2.04
764,2020-02-04T23:00:00,0.36
765,2020-02-05T23:00:00,0.27
766,2020-02-06T23:00:00,0.13
767,2020-02-07T23:00:00,0.07
768,2020-02-08T23:00:00,0.42
769,2020-02-09T23:00:00,0.16
770,2020-02-10T23:00:00,0.03
771,2020-02-11T23:00:00,0.0
772,2020-02-12T23:00:00,0.05
773,2020-02-13T23:00:00,1.88
774,2020-02-14T23:00:00,0.62
775,2020-02-15T23:00:00,3.67
776,2020-02-16T23:00:00,1.1
777,2020-02-17T23:00:00,0.36
778,2020-02-18T23:00:00,0.85
779,2020-02-19T23:00:00,1.14
780,2020-02-20T23:00:00,0.28
781,2020-02-21T23:00:00,0.25
782,2020-02-22T23:00:00,0.34
783,2020-02-23T23:00:00,0.53
784,2020-02-24T23:00:00,0.13
785,2020-02-25T23:00:00,0.44
786,2020-02-26T23:00:00,4.31
787,2020-02-27T23:00:00,1.46
788,2020-02-28T23:00:00,0.47
789,2020-02-29T23:00:00,0.22
790,2020-03-01T23:00:00,9.67
791,2020-03-02T23:00:00,13.09
792,2020-03-03T23:00:00,2.41
793,2020-03-04T23:00:00,6.78
794,2020-03-05T23:00:00,5.47
795,2020-03-06T23:00:00,1.35
796,2020-03-07T23:00:00,1.56
797,2020-03-08T23:00:00,6.71
798,2020-03-09T23:00:00,5.27
799,2020-03-10T23:00:00,1.36
800,2020-03-11T23:00:00,1.12
801,2020-03-12T23:00:00,2.23
802,2020-03-13T23:00:00,2.85
803,2020-03-14T23:00:00,4.79
804,2020-03-15T23:00:00,0.05
805,2020-03-16T23:00:00,0.26
806,2020-03-17T23:00:00,1.9
807,2020-03-18T23:00:00,1.81
808,2020-03-19T23:00:00,1.67
809,2020-03-20T23:00:00,1.69
810,2020-03-21T23:00:00,0.46
811,2020-03-22T23:00:00,0.54
812,2020-03-23T23:00:00,0.01
813,2020-03-24T23:00:00,0.3
814,2020-03-25T23:00:00,2.23
815,2020-03-26T23:00:00,16.34
816,2020-03-27T23:00:00,14.16
817,2020-03-28T23:00:00,6.51
818,2020-03-29T23:00:00,6.05
819,2020-03-30T23:00:00,1.01
820,2020-03-31T23:00:00,2.04
821,2020-04-01T23:00:00,0.87
822,2020-04-02T23:00:00,1.38
823,2020-04-03T23:00:00,2.84
824,2020-04-04T23:00:00,0.06
825,2020-04-05T23:00:00,1.36
826,2020-04-06T23:00:00,2.69
827,2020-04-07T23:00:00,0.55
828,2020-04-08T23:00:00,0.64
829,2020-04-09T23:00:00,0.72
830,2020-04-10T23:00:00,0.35
831,2020-04-11T23:00:00,0.94
832,2020-04-12T23:00:00,2.64
833,2020-04-13T23:00:00,0.86
834,2020-04-14T23:00:00,1.37
835,2020-04-15T23:00:00,6.68
836,2020-04-16T23:00:00,8.39
837,2020-04-17T23:00:00,22.87
838,2020-04-18T23:00:00,23.48
839,2020-04-19T23:00:00,5.09
840,2020-04-20T23:00:00,11.46
841,2020-04-21T23:00:00,9.08
842,2020-04-22T23:00:00,15.71
843,2020-04-23T23:00:00,10.58
844,2020-04-24T23:00:00,21.43
845,2020-04-25T23:00:00,14.98
846,2020-04-26T23:00:00,1.75
847,2020-04-27T23:00:00,2.94
848,2020-04-28T23:00:00,7.55
849,2020-04-29T23:00:00,6.52
850,2020-04-30T23:00:00,3.29
851,2020-05-01T23:00:00,0.62
852,2020-05-02T23:00:00,1.53
853,2020-05-03T23:00:00,1.67
854,2020-05-04T23:00:00,0.71
855,2020-05-05T23:00:00,1.95
856,2020-05-06T23:00:00,3.76
857,2020-05-07T23:00:00,0.82
858,2020-05-08T23:00:00,0.73
859,2020-05-09T23:00:00,1.67
860,2020-05-10T23:00:00,4.37
861,2020-05-11T23:00:00,1.35
862,2020-05-12T23:00:00,2.05
863,2020-05-13T23:00:00,1.69
864,2020-05-14T23:00:00,1.96
865,2020-05-15T23:00:00,5.17
866,2020-05-16T23:00:00,0.93
867,2020-05-17T23:00:00,0.07
868,2020-05-18T23:00:00,0.14
869,2020-05-19T23:00:00,0.9
870,2020-05-20T23:00:00,1.27
871,2020-05-21T23:00:00,0.44
872,2020-05-22T23:00:00,0.2
873,2020-05-23T23:00:00,0.07
874,2020-05-24T23:00:00,0.1
875,2020-05-25T23:00:00,0.14
876,2020-05-26T23:00:00,0.53
877,2020-05-27T23:00:00,0.33
878,2020-05-28T23:00:00,0.61
879,2020-05-29T23:00:00,0.75
880,2020-05-30T23:00:00,0.19
881,2020-05-31T23:00:00,0.12
882,2020-06-01T23:00:00,0.11
883,2020-06-02T23:00:00,0.35
884,2020-06-03T23:00:00,0.36
885,2020-06-04T23:00:00,0.21
886,2020-06-05T23:00:00,0.02
887,2020-06-06T23:00:00,0.07
888,2020-06-07T23:00:00,1.83
889,2020-06-08T23:00:00,2.73
890,2020-06-09T23:00:00,0.3
891,2020-06-10T23:00:00,0.46
892,2020-06-11T23:00:00,1.47
893,2020-06-12T23:00:00,3.2
894,2020-06-13T23:00:00,2.27
895,2020-06-14T23:00:00,2.28
896,2020-06-15T23:00:00,1.23
897,2020-06-16T23:00:00,0.2
898,2020-06-17T23:00:00,0.09
899,2020-06-18T23:00:00,0.04
900,2020-06-19T23:00:00,0.08
901,2020-06-20T23:00:00,2.09
902,2020-06-21T23:00:00,6.83
903,2020-06-22T23:00:00,2.94
904,2020-06-23T23:00:00,0.42
905,2020-06-24T23:00:00,2.94
906,2020-06-25T23:00:00,0.48
907,2020-06-26T23:00:00,0.74
908,2020-06-27T23:00:00,0.51
909,2020-06-28T23:00:00,0.32
910,2020-06-29T23:00:00,0.26
911,2020-06-30T23:00:00,0.15
912,2020-07-01T23:00:00,0.2
