source,id,datetime,species,area_cover[-],area_fraction[-],n_tree[ha-1],vol_tree[m3ha-1],h_max[m],h_min[m],diam_ground[m],diam_breast[m],depth[m],sla[m2kg-1],lai[-],crown_diam_ratio[-],sap_fol_ratio[-],branch_fraction[-],DW_stem_wood[kgm-2],DW_branch_wood[kgm-2],DW_root_wood[kgm-2]
setup,0,2006-02-03 23:00:00,:ALL:,0.971374,0.971374,17.4967,0.467605,3.25,0.65,0.0745604,0.15,1.3,1021.58,1.55205,6.66667,0,0,0.0219325,0,0.00655127
setup,0,2006-02-04 23:00:00,GRASS.HYBRID.1,0.971374,0.7,0,0,1.34328,0,0,0,0.537311,699.982,1.53313,1,0,0,0,0,0
setup,0,2006-02-04 23:00:00,FORB.HYBRID.1,0.971374,0.27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
setup,0,2006-02-04 23:00:00,HYBRID.SHRUB,0.971374,0.00137418,17.4966,0.467602,3.25,0.65,0.0745604,0.15,1.3,321.6,0.0138317,6.66667,0,0,0.0219811,0,0.00656578
setup,0,2006-02-04 23:00:00,:ALL:,0.971374,0.971374,17.4966,0.467602,3.25,0.65,0.0745604,0.15,1.3,1021.58,1.54696,6.66667,0,0,0.0219811,0,0.00656578
setup,0,2006-02-05 23:00:00,GRASS.HYBRID.1,0.971374,0.7,0,0,1.34328,0,0,0,0.537311,699.982,1.52707,1,0,0,0,0,0
setup,0,2006-02-05 23:00:00,FORB.HYBRID.1,0.971374,0.27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
setup,0,2006-02-05 23:00:00,HYBRID.SHRUB,0.971374,0.00137418,17.4965,0.467599,3.25,0.65,0.0745604,0.15,1.3,321.6,0.0144829,6.66667,0,0,0.0220334,0,0.0065814
setup,0,2006-02-05 23:00:00,:ALL:,0.971374,0.971374,17.4965,0.467599,3.25,0.65,0.0745604,0.15,1.3,1021.58,1.54156,6.66667,0,0,0.0220334,0,0.0065814
setup,0,2006-02-06 23:00:00,GRASS.HYBRID.1,0.971374,0.7,0,0,1.34328,0,0,0,0.537311,699.982,1.52063,1,0,0,0,0,0
setup,0,2006-02-06 23:00:00,FORB.HYBRID.1,0.971374,0.27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
setup,0,2006-02-06 23:00:00,HYBRID.SHRUB,0.971374,0.00137417,17.4965,0.467597,3.25,0.65,0.0745604,0.15,1.3,321.6,0.015143,6.66667,0,0,0.0220867,0,0.00659733
setup,0,2006-02-06 23:00:00,:ALL:,0.971374,0.971374,17.4965,0.467597,3.25,0.65,0.0745604,0.15,1.3,1021.58,1.53578,6.66667,0,0,0.0220867,0,0.00659733
setup,0,2006-02-07 23:00:00,GRASS.HYBRID.1,0.971374,0.7,0,0,1.34328,0,0,0,0.537311,699.982,1.5138,1,0,0,0,0,0
setup,0,2006-02-07 23:00:00,FORB.HYBRID.1,0.971374,0.27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
