source	id	datetime	dC_ch4_emis[kgCha-1]	dC_co2_emis_auto[kgCha-1]	dC_co2_emis_hetero[kgCha-1]	dC_doc_leach[kgCha-1]	dN_don_leach[kgNha-1]	dN_no3_leach[kgNha-1]	dN_nh4_leach[kgNha-1]	dN_no_emis[kgNha-1]	dN_n2o_emis[kgNha-1]	dN_n2_emis[kgNha-1]	dN_nh3_emis[kgNha-1]	dN_n2_fix[kgNha-1]	dC_co2_fix[kgCha-1]	dS_so4_leach[kgSha-1]	dC_litter_above[kgCha-1]	dC_litter_below[kgCha-1]	dN_litter_above[kgNha-1]	dN_litter_below[kgNha-1]	dN_deposition[kgNha-1]	dN_plant_uptake[kgNha-1]	dN_mineral[kgNha-1]	dN_nitrify[kgNha-1]	dN_denitrify[kgNha-1]	dN_chemodenitrify[kgNha-1]	C_plants[kgCha-1]	C_soil[kgCha-1]	C_soil_20cm[kgCha-1]	C_soil_30cm[kgCha-1]	C_aorg[kgCha-1]	C_litter_raw[kgCha-1]	C_litter[kgCha-1]	C_mic[kgCha-1]	C_sol[kgCha-1]	C_wood_above[kgCha-1]	C_wood_below[kgCha-1]	N_plants[kgNha-1]	N_soil[kgNha-1]	N_soil_20cm[kgNha-1]	N_soil_30cm[kgNha-1]	N_aorg[kgNha-1]	N_litter_raw[kgNha-1]	N_litter[kgNha-1]	N_mic[kgNha-1]	N_sol[kgNha-1]	N_wood_above[kgNha-1]	N_wood_below[kgNha-1]	anvf_mean[-]
setup	0	2019-02-01 23:00:00	1.79498e-18	9.9526	21.8038	7.27309e-05	0	9.81147e-06	0.0673614	0.000661509	-0.000120896	0.000153439	0.000100998	0	0	0	13.4639	0.962704	0.398712	0.0333346	0.0136256	0.0207593	1.15008	1.2673	0.000133988	0.00052726	729.8	235902	41107.4	61641.3	391.42	188.808	78.0209	395.549	439.895	0	0	25.6202	16213.8	4496.04	6744.12	53.6722	4.6223	1.05071	33.9391	17.3415	0	0	0.151222
setup	0	2019-02-02 23:00:00	9.42986e-19	9.93247	22.0596	7.10483e-05	0	8.70012e-06	0.0300839	0.000644269	-0.000117297	0.000155761	9.24723e-05	0	0	0	14.5139	0.94874	0.430073	0.0333062	0.0136256	6.01393e-16	1.12282	1.17148	0.000138749	0.000527373	719.154	235881	41105.2	61637.6	384.962	202.924	75.3763	416.864	422.87	0	0	25.5936	16213.9	4496.15	6744.26	52.7011	5.0559	1.02004	35.6313	17.2868	0	0	0.150256
setup	0	2019-02-03 23:00:00	4.96308e-19	9.86458	22.3401	6.86886e-05	0	7.68874e-06	0.0272152	0.000638774	-0.000123853	0.000158914	8.97728e-05	0	0	0	15.6	0.9349	0.462425	0.0332717	0.0136256	6.01393e-16	1.14343	1.15883	0.000141856	0.000531843	708.533	235860	41103.1	61634.2	378.565	218.049	72.9131	439.196	404.746	0	0	25.5603	16214	4496.22	6744.36	51.7085	5.51978	0.992664	37.4001	17.1813	0	0	0.150179
setup	0	2019-02-04 23:00:00	2.48154e-19	9.75365	22.6559	6.56292e-05	0	6.7739e-06	0.0268818	0.000629293	-0.000132761	0.000162752	8.5682e-05	0	0	0	16.7177	0.921093	0.495556	0.0332284	0.0136256	6.01393e-16	1.16163	1.15627	0.000143558	0.000525662	698.138	235839	41101.3	61631	372.266	234.218	70.6333	462.54	385.394	0	0	25.5271	16214.1	4496.3	6744.46	50.6931	6.01475	0.968688	39.2399	17.0272	0	0	0.149378
setup	0	2019-02-05 23:00:00	1.90252e-19	9.56074	22.9265	6.20601e-05	0	5.94339e-06	0.0263874	0.000613288	-0.000142673	0.000167338	7.95931e-05	0	0	0	17.8619	0.90758	0.529473	0.0331852	0.0136263	6.01393e-16	1.17194	1.15521	0.000144756	0.00050946	687.99	235818	41099.6	61628.2	366.12	251.465	68.547	486.862	364.681	0	0	25.4939	16214.2	4496.38	6744.55	49.6615	6.54167	0.948304	41.1429	16.8208	0	0	0.149629
setup	0	2019-02-06 23:00:00	0	9.37386	23.1533	5.80354e-05	0	5.19671e-06	0.0272206	0.000599464	-0.00014624	0.000172309	7.33314e-05	0	0	0	19.0267	0.894386	0.563999	0.0331421	0.0136256	6.01393e-16	1.17794	1.14861	0.00014514	0.000496936	678.158	235797	41098.2	61625.6	360.159	269.805	66.6524	512.121	342.572	0	0	25.4608	16214.2	4496.45	6744.65	48.6195	7.10102	0.931422	43.0997	16.5644	0	0	0.149766
setup	0	2019-02-07 23:00:00	0	9.31022	23.3978	5.39798e-05	0	4.52807e-06	0.027843	0.00060033	-0.000141976	0.000177942	7.08808e-05	0	0	0	20.2053	0.881605	0.598938	0.033099	0.01363	6.01393e-16	1.18914	1.1479	0.000145508	0.000502467	668.574	235775	41097	61623.2	354.337	289.225	64.9182	538.276	319.289	0	0	25.4277	16214.3	4496.53	6744.75	47.5704	7.69264	0.917363	45.1016	16.2743	0	0	0.150633
setup	0	2019-02-08 23:00:00	0	9.20993	23.7787	4.9628e-05	0	3.92859e-06	0.0277001	0.000600421	-0.000149923	0.000184143	6.91998e-05	0	0	0	21.3905	0.869146	0.634068	0.033056	0.0136294	6.01393e-16	1.19783	1.15262	0.000145714	0.000503082	659.072	235753	41096	61621.2	348.642	309.737	63.3366	565.265	294.827	0	0	25.3946	16214.3	4496.61	6744.85	46.5209	8.31675	0.906128	47.1398	15.9577	0	0	0.149846
setup	0	2019-02-09 23:00:00	0	9.09283	24.1468	4.42208e-05	0	3.39929e-06	0.0281888	0.000599871	-0.000155049	0.000190623	6.71214e-05	0	0	0	22.5739	0.856793	0.669149	0.033013	0.0136265	6.01393e-16	1.20278	1.15004	0.000145457	0.000503745	649.742	235731	41095.2	61619.3	343.098	331.338	61.9037	593.003	269.241	0	0	25.3616	16214.4	4496.7	6744.95	45.4756	8.97326	0.897718	49.2039	15.6169	0	0	0.150406
setup	0	2019-02-10 23:00:00	0	8.91919	24.3951	3.80304e-05	0	2.92921e-06	0.0286469	0.000593166	-0.000165477	0.000197887	6.4609e-05	0	0	0	23.7468	0.844664	0.703918	0.0329701	0.0136271	6.01393e-16	1.20274	1.14807	0.000145204	0.000495573	640.683	235709	41094.6	61617.7	337.725	354.023	60.6218	621.37	242.7	0	0	25.3286	16214.5	4496.78	6745.05	44.4413	9.66189	0.892266	51.2825	15.2543	0	0	0.149436
setup	0	2019-02-11 23:00:00	0	8.80612	24.5591	3.13725e-05	0	2.52012e-06	0.0294709	0.000594757	-0.000165975	0.00020562	6.26387e-05	0	0	0	24.8998	0.832888	0.738093	0.0329272	0.0136256	6.01393e-16	1.20194	1.14408	0.000144929	0.000500237	631.851	235686	41094.1	61616.3	332.528	377.759	59.4754	650.194	215.473	0	0	25.2957	16214.5	4496.87	6745.16	43.4231	10.3817	0.889427	53.3632	14.8798	0	0	0.149875
setup	0	2019-02-12 23:00:00	0	8.64503	24.5895	2.41425e-05	0	2.16573e-06	0.0296432	0.000590481	-0.000177406	0.000213737	6.10224e-05	0	0	0	26.0226	0.821407	0.771376	0.0328844	0.0136256	6.01393e-16	1.19861	1.13886	0.000144134	0.000494618	623.262	235664	41093.8	61615.1	327.506	402.516	58.4606	679.284	187.936	0	0	25.2628	16214.6	4496.96	6745.26	42.4283	11.1319	0.889244	55.4341	14.5002	0	0	0.150255
setup	0	2019-02-13 23:00:00	0	8.48387	24.3519	1.62015e-05	0	0.000366747	0.0301314	0.000585489	-0.000183668	0.000222199	5.89717e-05	0	0	0	27.1047	0.81024	0.803453	0.0328416	0.0136256	6.01393e-16	1.19227	1.13071	0.000143249	0.000490496	614.959	235641	41093.6	61614.2	322.685	428.249	57.5699	708.361	160.58	0	0	25.23	16214.7	4497.05	6745.37	41.462	11.911	0.891572	57.4816	14.1193	0	0	0.150306
setup	0	2019-02-14 23:00:00	0	8.39315	23.8543	8.39965e-06	0	0.000649335	0.0303469	0.000589696	-0.000185369	0.000230814	5.82795e-05	0	0	0	28.1351	0.799447	0.833998	0.032799	0.0136256	6.01393e-16	1.18876	1.12533	0.00014215	0.000497677	606.849	235620	41093.6	61613.4	318.04	454.884	56.772	737.082	134.189	0	0	25.1972	16214.7	4497.15	6745.49	40.5309	12.7171	0.89569	59.4933	13.7531	0	0	0.150307
