source,id,datetime,dC_ch4_emis[kgCha-1],dC_co2_emis_auto[kgCha-1],dC_co2_emis_hetero[kgCha-1],dC_doc_leach[kgCha-1],dN_don_leach[kgNha-1],dN_no3_leach[kgNha-1],dN_nh4_leach[kgNha-1],dN_no_emis[kgNha-1],dN_n2o_emis[kgNha-1],dN_n2_emis[kgNha-1],dN_nh3_emis[kgNha-1],dN_n2_fix[kgNha-1],dC_co2_fix[kgCha-1],dS_so4_leach[kgSha-1],dC_litter_above[kgCha-1],dC_litter_below[kgCha-1],dN_litter_above[kgNha-1],dN_litter_below[kgNha-1],dN_deposition[kgNha-1],dN_plant_uptake[kgNha-1],dN_mineral[kgNha-1],dN_nitrify[kgNha-1],dN_denitrify[kgNha-1],dN_chemodenitrify[kgNha-1],C_plants[kgCha-1],C_soil[kgCha-1],C_soil_20cm[kgCha-1],C_soil_30cm[kgCha-1],C_aorg[kgCha-1],C_litter_raw[kgCha-1],C_litter[kgCha-1],C_mic[kgCha-1],C_sol[kgCha-1],C_wood_above[kgCha-1],C_wood_below[kgCha-1],N_plants[kgNha-1],N_soil[kgNha-1],N_soil_20cm[kgNha-1],N_soil_30cm[kgNha-1],N_aorg[kgNha-1],N_litter_raw[kgNha-1],N_litter[kgNha-1],N_mic[kgNha-1],N_sol[kgNha-1],N_wood_above[kgNha-1],N_wood_below[kgNha-1],anvf_mean[-]
setup,0,2019-01-31 23:00:00,3.4459e-07,4.23002,14.0107,1.53913e-06,0,2.13035e-09,0.000136236,0.00101106,0.0166424,0.179331,6.65878e-06,0,0,0,1.95518,0.45505,0.0569252,0.0133192,0.0136257,1.48813e-15,1.8681,1.20537,0.270816,0.00131511,347.462,366075,43106.9,71798.1,907.722,77.048,283.683,232.581,8.41912,0,0,10.2322,39235,4615.44,7691.32,104.474,1.75769,6.94686,23.1487,11.408,0,0,0.401595
setup,0,2019-02-01 23:00:00,3.64453e-07,4.21973,13.1716,1.53667e-06,0,1.95946e-09,0,0.000965932,0.0172781,0.191016,5.47659e-06,0,0,0,2.17369,0.4517,0.0632872,0.0133019,0.0136256,1.48813e-15,1.14295,0.950609,0.28483,0.00132239,344.869,366062,43106.5,71796.9,907.317,79.4708,278.029,231.06,7.93959,0,0,10.2189,39234.8,4615.49,7691.39,104.801,1.82996,6.80367,23.0911,11.6176,0,0,0.401742
setup,0,2019-02-02 23:00:00,3.81952e-07,4.23968,12.8997,1.53327e-06,0,1.54159e-09,0,0.000969293,0.0180742,0.191205,5.75324e-06,0,0,0,2.41006,0.44833,0.0701692,0.0132846,0.0136256,1.48813e-15,1.13366,0.919457,0.280606,0.00132851,342.038,366049,43106.2,71795.7,906.522,82.1201,272.496,229.794,7.90746,0,0,10.2056,39234.6,4615.51,7691.42,105.103,1.90888,6.66369,23.072,11.8367,0,0,0.397701
setup,0,2019-02-03 23:00:00,3.88023e-07,4.25055,12.8548,1.5305e-06,0,1.2652e-09,0,0.000980808,0.0183424,0.190228,5.8509e-06,0,0,0,2.66485,0.444649,0.0775873,0.0132673,0.0136256,1.48813e-15,1.13403,0.911528,0.279765,0.00134081,338.89,366037,43106,71794.7,905.47,85.0126,267.075,228.784,8.00157,0,0,10.1924,39234.4,4615.54,7691.45,105.39,1.99494,6.52673,23.0745,12.0656,0,0,0.391033
setup,0,2019-02-04 23:00:00,4.07459e-07,4.22711,12.8354,1.5298e-06,0,1.06e-09,0,0.00099278,0.0183952,0.19036,5.57103e-06,0,0,0,2.93848,0.440556,0.0855543,0.0132501,0.0136256,1.48813e-15,1.14619,0.916363,0.286365,0.00135265,336.17,366024,43105.8,71793.7,904.275,88.1657,261.774,227.977,8.09094,0,0,10.1791,39234.3,4615.57,7691.48,105.654,2.08865,6.39297,23.089,12.2921,0,0,0.389414
setup,0,2019-02-05 23:00:00,4.45079e-07,4.17542,12.8348,1.5308e-06,0,8.97114e-10,0,0.00100042,0.0183784,0.190328,5.05844e-06,0,0,0,3.23128,0.43702,0.0940791,0.0132328,0.0136263,1.48813e-15,1.15386,0.910458,0.282931,0.00135251,333.574,366012,43105.6,71792.7,903.017,91.598,256.603,227.253,8.18228,0,0,10.1659,39234.1,4615.59,7691.52,105.906,2.19056,6.26264,23.1037,12.5212,0,0,0.387733
setup,0,2019-02-06 23:00:00,5.01725e-07,4.12429,12.78,1.52902e-06,0,7.61617e-10,0,0.0010058,0.0183697,0.185488,4.89041e-06,0,0,0,3.54338,0.433646,0.103166,0.0132156,0.0136256,1.48813e-15,1.15687,0.91525,0.280201,0.00134105,331.003,366000,43105.5,71791.9,901.724,95.3281,251.57,226.591,8.29058,0,0,10.1527,39233.9,4615.62,7691.55,106.148,2.30118,6.13599,23.1171,12.7526,0,0,0.383569
setup,0,2019-02-07 23:00:00,5.1813e-07,4.13404,12.7541,1.51914e-06,0,6.44958e-10,0,0.00101702,0.0183062,0.185017,4.43235e-06,0,0,0,3.87477,0.430304,0.112815,0.0131985,0.01363,1.48813e-15,1.16073,0.915877,0.282288,0.00135318,328.477,365987,43105.4,71791,900.421,99.355,246.673,225.991,8.37238,0,0,10.1395,39233.7,4615.65,7691.58,106.391,2.42058,6.01292,23.1302,12.9721,0,0,0.382672
setup,0,2019-02-08 23:00:00,5.21656e-07,4.12533,12.7486,1.50134e-06,0,5.42677e-10,0,0.00103426,0.0183448,0.184645,4.04304e-06,0,0,0,4.22524,0.42702,0.123018,0.0131813,0.0136294,1.48813e-15,1.17037,0.919138,0.280821,0.00136747,325.928,365975,43105.2,71790.2,899.113,103.707,241.901,225.425,8.47207,0,0,10.1263,39233.5,4615.67,7691.61,106.628,2.54953,5.89316,23.1402,13.1904,0,0,0.379355
setup,0,2019-02-09 23:00:00,5.45979e-07,4.11417,12.6537,1.48173e-06,0,4.52966e-10,0,0.00105606,0.0184436,0.184305,4.39788e-06,0,0,0,4.59434,0.423706,0.133765,0.0131642,0.0136265,1.48813e-15,1.17908,0.937043,0.288809,0.00138831,323.392,365963,43105.1,71789.4,897.79,108.419,237.266,224.865,8.56886,0,0,10.1131,39233.3,4615.7,7691.65,106.849,2.68899,5.77706,23.1461,13.4135,0,0,0.375505
setup,0,2019-02-10 23:00:00,5.83367e-07,4.07581,12.6189,1.46223e-06,0,3.72582e-10,0,0.00107503,0.0185556,0.185101,4.36905e-06,0,0,0,4.98142,0.42041,0.145035,0.0131471,0.0136271,1.48813e-15,1.18564,0.93663,0.291881,0.00140802,320.876,365950,43105.1,71788.6,896.444,113.499,232.763,224.349,8.65241,0,0,10.1,39233.1,4615.73,7691.68,107.06,2.83921,5.66444,23.1515,13.6372,0,0,0.373573
setup,0,2019-02-11 23:00:00,6.27652e-07,4.06867,12.6093,1.44197e-06,0,2.95278e-10,0,0.00109352,0.0187693,0.182953,4.92038e-06,0,0,0,5.38556,0.417139,0.156801,0.01313,0.0136256,1.48813e-15,1.18921,0.930984,0.286642,0.00141092,317.984,365938,43105,71787.9,895.09,118.965,228.395,223.85,8.73885,0,0,10.0868,39232.9,4615.76,7691.71,107.261,3.00071,5.55539,23.1556,13.8597,0,0,0.372484
setup,0,2019-02-12 23:00:00,6.54897e-07,4.03931,12.6085,1.41925e-06,0,2.19134e-10,0,0.00110947,0.0187787,0.179992,4.8473e-06,0,0,0,5.80558,0.41338,0.16903,0.0131129,0.0136256,1.48813e-15,1.1938,0.936055,0.285604,0.00141976,315.197,365926,43105,71787.3,893.733,124.829,224.152,223.383,8.83423,0,0,10.0737,39232.8,4615.79,7691.75,107.458,3.17385,5.44969,23.1602,14.0836,0,0,0.370601
setup,0,2019-02-13 23:00:00,6.93454e-07,4.0129,12.573,1.39593e-06,0,1.60078e-10,0,0.00112576,0.0187848,0.178331,4.9175e-06,0,0,0,6.24001,0.409757,0.181679,0.0130958,0.0136256,1.48813e-15,1.19543,0.937372,0.285298,0.00142729,312.601,365914,43105,71786.6,892.388,131.103,220.043,222.911,8.94579,0,0,10.0606,39232.6,4615.82,7691.78,107.655,3.35899,5.3475,23.1639,14.3106,0,0,0.368091
