source	id	datetime	irri[mm]	prec[mm]	throughfall[mm]	evapot[mm]	potential_transpiration[mm]	transp[mm]	evacep[mm]	evasoil[mm]	evasurfacewater[mm]	runoff[mm]	percol[mm]	infiltration[mm]	groundwateraccess[mm]	groundwaterloss[mm]	capillaryrise[mm]	snow_height[mm]	snow[mmh2oeq]	surfacewater[mm]	soil_water[mm]	root_soil_water[mm]	leafwater[mm]	soilwater_floor[%]	soilwater_5cm[%]	soilwater_10cm[%]	soilwater_15cm[%]	soilwater_20cm[%]	soilwater_30cm[%]	soilwater_40cm[%]	soilwater_50cm[%]	soilwater_60cm[%]	soilwater_80cm[%]	soilwater_100cm[%]	soilwater_120cm[%]	capillary_pressure_5cm[hPa]	capillary_pressure_10cm[hPa]	capillary_pressure_15cm[hPa]	capillary_pressure_20cm[hPa]	capillary_pressure_30cm[hPa]	capillary_pressure_50cm[hPa]	capillary_pressure_100cm[hPa]	groundwaterdepth[m]	irrigationreservoir[m]	plant_waterdeficit[m]
setup	0	2023-05-28 23:00:00	0	2.62126	2.08057	2.67843	2.01788	1.93247	0.234952	0.148546	0	0	0	2.08057	0	0	0	0	0	0	1189.27	350.426	0	35.208	27.0434	26.4433	24.7845	24.6785	25.9551	34.3374	35.0156	35.2317	35.7134	43.2439	43.2425	0.113816	0.117238	0.137808	0.138727	0.128225	0.0789105	0.0429615	99	0	0
setup	0	2023-05-29 23:00:00	0	2.31552	0	2.69501	1.92204	2.01788	0	0.197823	0	0	0	0	0	0	0	0	0	0	1187.06	348.21	0	31.4215	26.8718	26.4986	24.8582	24.6887	25.6929	34.2372	34.9487	35.1785	35.6982	43.243	43.2423	0.114783	0.116918	0.137175	0.138638	0.130288	0.0792209	0.0429659	99	0	0
setup	0	2023-05-30 23:00:00	0	0	27.3145	2.71118	1.82127	1.44153	0.677795	0.16957	0	0	0	27.3145	0	0	0	0	0	0	1212.76	373.766	0.102412	39.2723	31.4655	31.5564	30.6944	30.0156	30	42.784	35.7423	35.2469	35.6996	43.2509	43.2504	0.0916221	0.0912098	0.0969631	0.100891	0.100983	0.075571	0.0429263	99	0	0
setup	0	2023-05-31 23:00:00	0	28.0947	0	2.72693	1.71516	1.75659	0.102412	0.293905	0	0	5.24196	0	0	0	0	0	0	0	1205.47	366.468	0	36.5302	30.8528	30.7316	29.2406	29.6361	29.6547	35.428	35.3601	35.4409	35.6305	43.2265	43.2649	0.0944397	0.0950052	0.10556	0.103151	0.10304	0.0773198	0.0430498	99	0	0
setup	0	2023-06-01 23:00:00	0	0	0.139989	2.74225	1.60611	1.60602	0.194739	0.316412	0	0	0	0.139989	0	0	0	0	0	0	1203.69	364.684	0	34.8436	30.5551	30.4661	28.9354	29.2998	29.3978	35.3427	35.3442	35.4002	35.6203	43.2261	43.2655	0.0958335	0.0962539	0.107458	0.105196	0.104596	0.0773931	0.0430514	99	0	0
setup	0	2023-06-02 23:00:00	0	0.334728	1.96777	2.75715	1.49375	1.51792	0.184104	0.349646	0	0	0	1.96777	0	0	0	0	0	0	1203.79	364.771	0	38.4468	30.1158	30.0354	28.5784	28.9791	29.1825	35.278	35.303	35.368	35.6119	43.2266	43.2644	0.0979226	0.0983094	0.109725	0.107184	0.105919	0.0775823	0.0430489	99	0	0
setup	0	2023-06-03 23:00:00	0	2.15187	0	2.77162	1.37831	1.49375	0	0.423387	0	0	0	0	0	0	0	0	0	0	1201.87	362.854	0	35.5852	30.0526	29.8921	28.3558	28.6524	28.9648	35.2114	35.2598	35.3338	35.6022	43.2263	43.2631	0.0982264	0.0990016	0.111165	0.10925	0.107274	0.0777817	0.0430507	99	0	0
setup	0	2023-06-04 23:00:00	0	0	0	2.78564	1.2617	1.37831	0	0.460189	0	0	0	0	0	0	0	0	0	0	1200.03	361.015	0	33.9334	29.6125	29.5574	28.0906	28.342	28.7596	35.1493	35.2193	35.3019	35.5931	43.226	43.2621	0.100366	0.100636	0.112908	0.111255	0.108568	0.077968	0.0430524	99	0	0
setup	0	2023-06-05 23:00:00	0	0	2.08526	2.79923	1.14446	1.20913	0.151418	0.463131	0	0	0	2.08526	0	0	0	0	0	0	1200.44	361.417	0	38.1374	29.1572	29.1044	27.7743	28.067	28.58	35.097	35.186	35.2758	35.5863	43.2264	43.2619	0.102625	0.102889	0.115028	0.113064	0.109714	0.0781221	0.0430503	99	0	0
setup	0	2023-06-06 23:00:00	0	2.23668	5.07238	2.81237	1.02689	1.04909	0.2576	0.489629	0	0	0.806252	5.07238	0	0	0	0	0	0	1203.17	364.125	0	31.3788	31.3484	31.1151	33.3244	29.304	28.3512	35.4211	35.329	35.859	35.5697	43.2938	43.2629	0.0921557	0.0932251	0.082872	0.10517	0.111194	0.077463	0.0427086	99	0	0
