source	id	datetime	species	area_cover	area_fraction	n_tree	vol_tree[m3ha-1]	h_max[m]	h_min[m]	diam_ground[m]	diam_breast[m]	depth[m]	specific_leaf_area[m2kg-1]	lai	crown_diam_ratio	sap_fol_ratio	branch_fraction	stem_wood[kgm-2]	branch_wood[kgm-2]	root_wood[kgm-2]
setup	0	2017-09-07 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.0176748	1	0	0	0	0	0
setup	0	2017-09-08 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.0217217	1	0	0	0	0	0
setup	0	2017-09-09 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.0265762	1	0	0	0	0	0
setup	0	2017-09-10 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.0323672	1	0	0	0	0	0
setup	0	2017-09-11 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.0392379	1	0	0	0	0	0
setup	0	2017-09-12 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.0473449	1	0	0	0	0	0
setup	0	2017-09-13 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.0568596	1	0	0	0	0	0
setup	0	2017-09-14 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.0679655	1	0	0	0	0	0
setup	0	2017-09-15 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.080859	1	0	0	0	0	0
setup	0	2017-09-16 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.0957477	1	0	0	0	0	0
setup	0	2017-09-17 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.112847	1	0	0	0	0	0
setup	0	2017-09-18 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.132379	1	0	0	0	0	0
setup	0	2017-09-19 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.154566	1	0	0	0	0	0
setup	0	2017-09-20 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.179632	1	0	0	0	0	0
setup	0	2017-09-21 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.207794	1	0	0	0	0	0
setup	0	2017-09-22 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.239258	1	0	0	0	0	0
setup	0	2017-09-23 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.274211	1	0	0	0	0	0
setup	0	2017-09-24 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.312819	1	0	0	0	0	0
setup	0	2017-09-25 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.355215	1	0	0	0	0	0
setup	0	2017-09-26 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.401503	1	0	0	0	0	0
setup	0	2017-09-27 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.451732	1	0	0	0	0	0
setup	0	2017-09-28 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.505892	1	0	0	0	0	0
setup	0	2017-09-29 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.563916	1	0	0	0	0	0
setup	0	2017-09-30 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.625697	1	0	0	0	0	0
setup	0	2017-10-01 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.69107	1	0	0	0	0	0
setup	0	2017-10-02 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.759764	1	0	0	0	0	0
setup	0	2017-10-03 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.831415	1	0	0	0	0	0
setup	0	2017-10-04 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.905491	1	0	0	0	0	0
setup	0	2017-10-05 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.981578	1	0	0	0	0	0
setup	0	2017-10-06 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.05887	1	0	0	0	0	0
setup	0	2017-10-07 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.13663	1	0	0	0	0	0
setup	0	2017-10-08 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.21429	1	0	0	0	0	0
setup	0	2017-10-09 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.29125	1	0	0	0	0	0
setup	0	2017-10-10 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.36649	1	0	0	0	0	0
setup	0	2017-10-11 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.43878	1	0	0	0	0	0
setup	0	2017-10-12 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.50777	1	0	0	0	0	0
setup	0	2017-10-13 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.57342	1	0	0	0	0	0
setup	0	2017-10-14 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.63349	1	0	0	0	0	0
setup	0	2017-10-15 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.68832	1	0	0	0	0	0
setup	0	2017-10-16 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.73597	1	0	0	0	0	0
setup	0	2017-10-17 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.77448	1	0	0	0	0	0
setup	0	2017-10-18 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.80326	1	0	0	0	0	0
setup	0	2017-10-19 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.82679	1	0	0	0	0	0
setup	0	2017-10-20 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.84425	1	0	0	0	0	0
setup	0	2017-10-21 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.85303	1	0	0	0	0	0
setup	0	2017-10-22 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.8523	1	0	0	0	0	0
setup	0	2017-10-23 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.84655	1	0	0	0	0	0
setup	0	2017-10-24 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.84032	1	0	0	0	0	0
setup	0	2017-10-25 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.83474	1	0	0	0	0	0
setup	0	2017-10-26 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.82952	1	0	0	0	0	0
setup	0	2017-10-27 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.82558	1	0	0	0	0	0
setup	0	2017-10-28 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.82122	1	0	0	0	0	0
setup	0	2017-10-29 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.81599	1	0	0	0	0	0
setup	0	2017-10-30 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.81074	1	0	0	0	0	0
setup	0	2017-10-31 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.80479	1	0	0	0	0	0
setup	0	2017-11-01 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.79754	1	0	0	0	0	0
setup	0	2017-11-02 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.78897	1	0	0	0	0	0
setup	0	2017-11-03 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.7793	1	0	0	0	0	0
setup	0	2017-11-04 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.77089	1	0	0	0	0	0
setup	0	2017-11-05 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.76103	1	0	0	0	0	0
setup	0	2017-11-06 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.7508	1	0	0	0	0	0
setup	0	2017-11-07 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.73975	1	0	0	0	0	0
setup	0	2017-11-08 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.7265	1	0	0	0	0	0
setup	0	2017-11-09 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.71319	1	0	0	0	0	0
setup	0	2017-11-10 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.69857	1	0	0	0	0	0
setup	0	2017-11-11 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.68239	1	0	0	0	0	0
setup	0	2017-11-12 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.6647	1	0	0	0	0	0
setup	0	2017-11-13 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.645	1	0	0	0	0	0
setup	0	2017-11-14 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.62337	1	0	0	0	0	0
setup	0	2017-11-15 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.60096	1	0	0	0	0	0
setup	0	2017-11-16 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.57704	1	0	0	0	0	0
setup	0	2017-11-17 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.55081	1	0	0	0	0	0
setup	0	2017-11-18 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.52198	1	0	0	0	0	0
setup	0	2017-11-19 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.49104	1	0	0	0	0	0
setup	0	2017-11-20 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.4579	1	0	0	0	0	0
setup	0	2017-11-21 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.42347	1	0	0	0	0	0
setup	0	2017-11-22 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.38754	1	0	0	0	0	0
setup	0	2017-11-23 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.34956	1	0	0	0	0	0
setup	0	2017-11-24 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.3095	1	0	0	0	0	0
setup	0	2017-11-25 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.2673	1	0	0	0	0	0
setup	0	2017-11-26 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.22384	1	0	0	0	0	0
setup	0	2017-11-27 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.17801	1	0	0	0	0	0
setup	0	2017-11-28 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.13066	1	0	0	0	0	0
setup	0	2017-11-29 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.0822	1	0	0	0	0	0
setup	0	2017-11-30 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.03184	1	0	0	0	0	0
setup	0	2017-12-01 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.980608	1	0	0	0	0	0
setup	0	2017-12-02 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.926204	1	0	0	0	0	0
setup	0	2017-12-03 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.870299	1	0	0	0	0	0
setup	0	2017-12-04 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.813143	1	0	0	0	0	0
setup	0	2017-12-05 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.755334	1	0	0	0	0	0
setup	0	2017-12-06 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.696929	1	0	0	0	0	0
setup	0	2017-12-07 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.638713	1	0	0	0	0	0
setup	0	2017-12-08 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.580335	1	0	0	0	0	0
setup	0	2017-12-09 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.52244	1	0	0	0	0	0
setup	0	2017-12-10 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.465866	1	0	0	0	0	0
setup	0	2017-12-11 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.410706	1	0	0	0	0	0
setup	0	2017-12-12 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.357599	1	0	0	0	0	0
setup	0	2017-12-13 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.306759	1	0	0	0	0	0
setup	0	2017-12-14 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.258949	1	0	0	0	0	0
setup	0	2017-12-15 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.214393	1	0	0	0	0	0
setup	0	2017-12-16 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.173509	1	0	0	0	0	0
setup	0	2017-12-17 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.136561	1	0	0	0	0	0
setup	0	2017-12-18 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.103953	1	0	0	0	0	0
setup	0	2017-12-19 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.0757537	1	0	0	0	0	0
setup	0	2017-12-20 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.0520544	1	0	0	0	0	0
setup	0	2017-12-21 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.0328658	1	0	0	0	0	0
setup	0	2017-12-22 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.0181592	1	0	0	0	0	0
setup	0	2017-12-23 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.00786727	1	0	0	0	0	0
setup	0	2017-12-24 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.00186925	1	0	0	0	0	0
setup	0	2017-12-25 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0	1	0	0	0	0	0
setup	0	2017-12-26 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0	1	0	0	0	0	0
setup	0	2017-12-27 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0	1	0	0	0	0	0
setup	0	2017-12-28 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0	1	0	0	0	0	0
setup	0	2017-12-29 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0	1	0	0	0	0	0
setup	0	2017-12-30 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0	1	0	0	0	0	0
setup	0	2017-12-31 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0	1	0	0	0	0	0
setup	0	2018-01-01 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0	1	0	0	0	0	0
setup	0	2018-01-02 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0	1	0	0	0	0	0
setup	0	2018-01-03 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0	1	0	0	0	0	0
setup	0	2018-01-04 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0	1	0	0	0	0	0
setup	0	2018-01-05 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0	1	0	0	0	0	0
setup	0	2018-01-06 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0	1	0	0	0	0	0
setup	0	2018-01-07 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0	1	0	0	0	0	0
setup	0	2018-01-08 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0	1	0	0	0	0	0
setup	0	2018-01-09 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0	1	0	0	0	0	0
setup	0	2018-01-10 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0	1	0	0	0	0	0
setup	0	2018-01-11 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0	1	0	0	0	0	0
setup	0	2018-01-12 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.00600989	1	0	0	0	0	0
setup	0	2018-01-13 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.00751886	1	0	0	0	0	0
setup	0	2018-01-14 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.00938436	1	0	0	0	0	0
setup	0	2018-01-15 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.0116769	1	0	0	0	0	0
setup	0	2018-01-16 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.0144821	1	0	0	0	0	0
setup	0	2018-01-17 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.0178986	1	0	0	0	0	0
setup	0	2018-01-18 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.0220392	1	0	0	0	0	0
setup	0	2018-01-19 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.0270339	1	0	0	0	0	0
setup	0	2018-01-20 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.0330332	1	0	0	0	0	0
setup	0	2018-01-21 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.0402064	1	0	0	0	0	0
setup	0	2018-01-22 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.0487404	1	0	0	0	0	0
setup	0	2018-01-23 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.0588409	1	0	0	0	0	0
setup	0	2018-01-24 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.0707307	1	0	0	0	0	0
setup	0	2018-01-25 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.0846501	1	0	0	0	0	0
setup	0	2018-01-26 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.100854	1	0	0	0	0	0
setup	0	2018-01-27 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.119613	1	0	0	0	0	0
setup	0	2018-01-28 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.141211	1	0	0	0	0	0
setup	0	2018-01-29 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.165935	1	0	0	0	0	0
setup	0	2018-01-30 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.194073	1	0	0	0	0	0
setup	0	2018-01-31 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.225902	1	0	0	0	0	0
setup	0	2018-02-01 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.261715	1	0	0	0	0	0
setup	0	2018-02-02 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.301736	1	0	0	0	0	0
setup	0	2018-02-03 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.346199	1	0	0	0	0	0
setup	0	2018-02-04 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.395318	1	0	0	0	0	0
setup	0	2018-02-05 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.449261	1	0	0	0	0	0
setup	0	2018-02-06 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.508157	1	0	0	0	0	0
setup	0	2018-02-07 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.572068	1	0	0	0	0	0
setup	0	2018-02-08 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.641023	1	0	0	0	0	0
setup	0	2018-02-09 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.714993	1	0	0	0	0	0
setup	0	2018-02-10 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.793708	1	0	0	0	0	0
setup	0	2018-02-11 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.876973	1	0	0	0	0	0
setup	0	2018-02-12 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.964556	1	0	0	0	0	0
setup	0	2018-02-13 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.05596	1	0	0	0	0	0
setup	0	2018-02-14 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.15065	1	0	0	0	0	0
setup	0	2018-02-15 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.24787	1	0	0	0	0	0
setup	0	2018-02-16 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.347	1	0	0	0	0	0
setup	0	2018-02-17 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.44698	1	0	0	0	0	0
setup	0	2018-02-18 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.54661	1	0	0	0	0	0
setup	0	2018-02-19 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.64508	1	0	0	0	0	0
setup	0	2018-02-20 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.74102	1	0	0	0	0	0
setup	0	2018-02-21 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.83261	1	0	0	0	0	0
setup	0	2018-02-22 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.91928	1	0	0	0	0	0
setup	0	2018-02-23 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.99974	1	0	0	0	0	0
setup	0	2018-02-24 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.9923	1	0	0	0	0	0
setup	0	2018-02-25 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.98494	1	0	0	0	0	0
setup	0	2018-02-26 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.9776	1	0	0	0	0	0
setup	0	2018-02-27 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.97016	1	0	0	0	0	0
setup	0	2018-02-28 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.9633	1	0	0	0	0	0
setup	0	2018-03-01 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.95702	1	0	0	0	0	0
setup	0	2018-03-02 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.95244	1	0	0	0	0	0
setup	0	2018-03-03 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.94787	1	0	0	0	0	0
setup	0	2018-03-04 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	2.0261	1	0	0	0	0	0
setup	0	2018-03-05 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	2.0982	1	0	0	0	0	0
setup	0	2018-03-06 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	2.16232	1	0	0	0	0	0
setup	0	2018-03-07 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	2.21619	1	0	0	0	0	0
setup	0	2018-03-08 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	2.25957	1	0	0	0	0	0
setup	0	2018-03-09 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	2.29257	1	0	0	0	0	0
setup	0	2018-03-10 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	2.28664	1	0	0	0	0	0
setup	0	2018-03-11 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	2.28037	1	0	0	0	0	0
setup	0	2018-03-12 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	2.27328	1	0	0	0	0	0
setup	0	2018-03-13 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	2.26535	1	0	0	0	0	0
setup	0	2018-03-14 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	2.258	1	0	0	0	0	0
setup	0	2018-03-15 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	2.24993	1	0	0	0	0	0
setup	0	2018-03-16 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	2.24144	1	0	0	0	0	0
setup	0	2018-03-17 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	2.23253	1	0	0	0	0	0
setup	0	2018-03-18 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	2.22283	1	0	0	0	0	0
setup	0	2018-03-19 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	2.21178	1	0	0	0	0	0
setup	0	2018-03-20 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	2.20073	1	0	0	0	0	0
setup	0	2018-03-21 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	2.18898	1	0	0	0	0	0
setup	0	2018-03-22 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	2.17627	1	0	0	0	0	0
setup	0	2018-03-23 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	2.16215	1	0	0	0	0	0
setup	0	2018-03-24 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	2.14732	1	0	0	0	0	0
setup	0	2018-03-25 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	2.1311	1	0	0	0	0	0
setup	0	2018-03-26 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	2.11353	1	0	0	0	0	0
setup	0	2018-03-27 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	2.09479	1	0	0	0	0	0
setup	0	2018-03-28 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	2.07471	1	0	0	0	0	0
setup	0	2018-03-29 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	2.05313	1	0	0	0	0	0
setup	0	2018-03-30 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	2.03022	1	0	0	0	0	0
setup	0	2018-03-31 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	2.00549	1	0	0	0	0	0
setup	0	2018-04-01 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.97897	1	0	0	0	0	0
setup	0	2018-04-02 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.95089	1	0	0	0	0	0
setup	0	2018-04-03 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.92058	1	0	0	0	0	0
setup	0	2018-04-04 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.88813	1	0	0	0	0	0
setup	0	2018-04-05 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.85355	1	0	0	0	0	0
setup	0	2018-04-06 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.8168	1	0	0	0	0	0
setup	0	2018-04-07 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.7778	1	0	0	0	0	0
setup	0	2018-04-08 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.73658	1	0	0	0	0	0
setup	0	2018-04-09 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.69318	1	0	0	0	0	0
setup	0	2018-04-10 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.6476	1	0	0	0	0	0
setup	0	2018-04-11 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.59962	1	0	0	0	0	0
setup	0	2018-04-12 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.54984	1	0	0	0	0	0
setup	0	2018-04-13 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.4978	1	0	0	0	0	0
setup	0	2018-04-14 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.44363	1	0	0	0	0	0
setup	0	2018-04-15 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.38785	1	0	0	0	0	0
setup	0	2018-04-16 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.33027	1	0	0	0	0	0
setup	0	2018-04-17 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.27093	1	0	0	0	0	0
