source	id	datetime	species	day_emerg	temp_cum	dvs_flush	dvs_mort	dN_don_upt[kgNm-2]	dN_nh4_upt[kgNm-2]	dN_no3_upt[kgNm-2]	dN_nh3_upt[kgNm-2]	dN_nox_upt[kgNm-2]	dN_n2_fix[kgNm-2]	dC_fol_grow[kgCm-2]	dC_fru_grow[kgCm-2]	dC_frt_grow[kgCm-2]	dC_lst_grow[kgCm-2]	dC_fac_grow[kgCm-2]	dC_fol_resp[kgCm-2]	dC_fru_resp[kgCm-2]	dC_frt_resp[kgCm-2]	dC_lst_resp[kgCm-2]	dC_maintenance_resp[kgCm-2]	dC_transport_resp[kgCm-2]	dC_growth_resp[kgCm-2]	dC_co2_upt[kgCm-2]	f_fac	DW_fol[kgDWm-2]	DW_fru[kgDWm-2]	DW_frt[kgDWm-2]	DW_lst[kgDWm-2]	DW_dst[kgDWm-2]	DW_below[kgDWm-2]	DW_above[kgDWm-2]	lai	specific_leaf_area[m2kg-1]	N_ret[kgNm-2]	NC_fol[gNgDW-1]	NC_fru[gNgDW-1]	NC_frt[gNgDW-1]	NC_lst[gNgDW-1]	NC_dst[gNgDW-1]	N_total[kgNm-2]	dDW_fol_sen[kgDWm-2]	dDW_fru_sen[kgDWm-2]	dDW_frt_sen[kgDWm-2]	dDW_lst_sen_below[kgDWm-2]	dDW_dst_sen_above[kgDWm-2]	dC_exsudates[kgCm-2]	N_lit_fol[kgNm-2]	N_lit_fru[kgNm-2]	N_lit_frt[kgNm-2]	N_lit_ldst_below[kgNm-2]	N_lit_ldst_above[kgNm-2]	drought_rel	conduct_rel	vc_act_25[umol_m-2_s-1]	iso_act[nmol_m-2_s-1]	mono_act[nmol_m-2_s-1]	iso_emis[umol_m-2]	mono_emis[umol_m-2]	mono_storage_emis[umol_m-2]	ovoc_emis[umol_m-2]	dN_nh4_throughf[kgN_L-1]	dN_no3_throughf[kgN_L-1]
setup	0	2006-02-08 23:00:00	ANGA	19	2543.47	1	0.0165792	0	2.16123e-06	1.64398e-05	0	0	1.42724e-05	0	0.000724042	0	0	-0.000211482	0.000253141	0.00097583	0.000411099	0	0.00164007	0.000103925	0.000241347	0.00245599	0.463491	0.0890552	0.186687	0.082533	0	0	0.26922	0.0890552	0.943985	10.6	1.90176e-06	0.014179	0.0122129	0.0117516	0	0	0.00451261	0.000196591	0	0.000107574	0	0	0	1.47541e-06	0	6.69129e-07	0	0	0.255587	0.114996	23.8934	0	0	0	0	0	0	6.81279e-07	6.81279e-07
setup	0	2006-02-09 23:00:00	ANGA	19	2565.27	1	0.0190285	0	2.26893e-06	1.60454e-05	0	0	1.07798e-05	0	0.000550516	0	0	-0.000261574	0.000248555	0.000976638	0.000406661	0	0.00163185	8.46921e-05	0.000183505	0.00219275	0.462713	0.0886889	0.187608	0.0822918	0	0	0.2699	0.0886889	0.940102	10.6	2.07075e-06	0.0142021	0.0123393	0.0117708	0	0	0.00454315	0.000221805	0	0.000107293	0	0	0	1.66684e-06	0	6.68259e-07	0	0	0.244789	0.101107	23.8913	0	0	0	0	0	0	6.81279e-07	6.81279e-07
setup	0	2006-02-10 23:00:00	ANGA	19	2587.68	1	0.0217883	0	2.3689e-06	1.56647e-05	0	0	8.45346e-06	0	0.000516919	0	0	-0.00025949	0.000252	0.00100543	0.000409348	0	0.00166677	7.22131e-05	0.000172306	0.00212194	0.461931	0.0882968	0.188455	0.0820525	0	0	0.270507	0.0882968	0.935946	10.6	2.25734e-06	0.0142251	0.0124502	0.0117897	0	0	0.0045697	0.000249514	0	0.000106979	0	0	0	1.87812e-06	0	6.67391e-07	0	0	0.234787	0.0939431	23.8887	0	0	0	0	0	0	6.8128e-07	6.81279e-07
setup	0	2006-02-11 23:00:00	ANGA	19	2610.94	1	0.0248897	0	2.50416e-06	1.54173e-05	0	0	6.6207e-06	0	0.000571778	0	0	-0.000238473	0.000259769	0.0010362	0.00041561	0	0.00171158	6.28124e-05	0.000190593	0.00223669	0.461231	0.0878864	0.189447	0.0818246	0	0	0.271272	0.0878864	0.931596	10.6	2.46271e-06	0.0142462	0.0125378	0.0118072	0	0	0.00459341	0.000279944	0	0.000106668	0	0	0	2.11058e-06	0	6.66523e-07	0	0	0.225565	0.100927	23.8852	0	0	0	0	0	0	6.81318e-07	6.81297e-07
setup	0	2006-02-12 23:00:00	ANGA	19	2634.71	1	0.0283657	0	2.62288e-06	1.52416e-05	0	0	3.52298e-06	0	0.000197582	0	0	-0.00036193	0.000258446	0.00106297	0.000419824	0	0.00174124	4.44495e-05	6.58608e-05	0.00165022	0.460024	0.0873763	0.189462	0.081535	0	0	0.270997	0.0873763	0.926189	10.6	2.68799e-06	0.0142783	0.0126805	0.0118337	0	0	0.00461492	0.00031329	0	0.000106372	0	0	0	2.36548e-06	0	6.65657e-07	0	0	0.218242	0.0687168	23.8808	0	0	0	0	0	0	6.81362e-07	6.81317e-07
setup	0	2006-02-13 23:00:00	ANGA	19	2658.55	1	0.0322511	0	4.53677e-07	2.56614e-06	0	0	4.31921e-07	0	0.000153908	0	0	-0.000374353	0.000261754	0.00107495	0.000421474	0	0.00175818	2.84373e-05	5.13026e-05	0.00158975	0.458913	0.0868241	0.189364	0.0812397	0	0	0.270604	0.0868241	0.920335	10.6	2.93428e-06	0.0143165	0.0128115	0.0118655	0	0	0.004633	0.0003494	0	0.000105995	0	0	0	2.64408e-06	0	6.64791e-07	0	0	0.220118	0.0685696	23.8751	0	0	0	0	0	0	6.81521e-07	6.8139e-07
setup	0	2006-02-14 23:00:00	ANGA	19	2681.9	1	0.0365824	0	5.53498e-07	4.30056e-06	0	0	6.58625e-07	0	0.000337327	0	0	-0.000321206	0.000258933	0.00106292	0.000418925	0	0.00174078	9.79549e-06	0.000112442	0.00188893	0.457861	0.0862621	0.189736	0.0809719	0	0	0.270708	0.0862621	0.914378	10.6	0	0.0143553	0.0127963	0.0118979	0	0	0.00462963	0.000388593	0	0.000105612	0	0	0	5.56329e-06	0	1.25313e-06	0	0	0.212068	0.0831348	23.868	0	0	0	0	0	0	6.81296e-07	6.81287e-07
setup	0	2006-02-15 23:00:00	ANGA	19	2704.95	1	0.0413978	0	4.56617e-07	4.25652e-06	0	0	6.31988e-07	0	0.000294969	0	0	-0.000333447	0.000254161	0.00105831	0.000416137	0	0.00172861	1.22197e-05	9.83229e-05	0.00178534	0.456747	0.0856519	0.189997	0.0806985	0	0	0.270696	0.0856519	0.90791	10.6	6.94003e-07	0.0144014	0.0127983	0.0119364	0	0	0.0046284	0.000431156	0	0.000105263	0	0	0	5.61217e-06	0	1.13561e-06	0	0	0.232772	0.0752185	23.859	0	0	0	0	0	0	6.82232e-07	6.81716e-07
setup	0	2006-02-16 23:00:00	ANGA	19	2727.49	1	0.0467368	0	5.45204e-07	5.66842e-06	0	0	7.9427e-07	0	0.00035087	0	0	-0.000311888	0.000245821	0.00104619	0.000411493	0	0.0017035	1.33156e-05	0.000116957	0.00187355	0.455713	0.0850082	0.190407	0.0804367	0	0	0.270844	0.0850082	0.901087	10.6	3.22302e-07	0.0144452	0.0127879	0.0119731	0	0	0.00462594	0.000477044	0	0.000104908	0	0	0	6.59748e-06	0	1.20254e-06	0	0	0.233175	0.0820054	23.8478	0	0	0	0	0	0	6.81506e-07	6.81383e-07
setup	0	2006-02-17 23:00:00	ANGA	19	2750.35	1	0.0526402	0	2.80394e-07	3.10017e-06	0	0	4.39962e-07	0	0.000270895	0	0	-0.000329049	0.000246453	0.0010574	0.000412333	0	0.00171619	1.33238e-05	9.02982e-05	0.00172562	0.45463	0.0843071	0.190618	0.0801668	0	0	0.270785	0.0843071	0.893656	10.6	2.30655e-06	0.0144957	0.0128062	0.0120153	0	0	0.0046264	0.000526444	0	0.000104568	0	0	0	5.62411e-06	0	9.25934e-07	0	0	0.240632	0.0753784	23.8338	0	0	0	0	0	0	6.81753e-07	6.81496e-07
setup	0	2006-02-18 23:00:00	ANGA	19	2773.48	1	0.0591498	0	4.28282e-07	5.18596e-06	0	0	7.36164e-07	0	0.000339933	0	0	-0.000310383	0.000247635	0.00106322	0.000414065	0	0.00172492	1.10402e-05	0.000113311	0.00184869	0.453578	0.0835641	0.191003	0.0799069	0	0	0.27091	0.0835641	0.885779	10.6	0	0.0145353	0.0127914	0.0120483	0	0	0.00462057	0.000579301	0	0.000104217	0	0	0	8.39735e-06	0	1.2522e-06	0	0	0.241318	0.0828837	23.8164	0	0	0	0	0	0	6.81559e-07	6.81408e-07
setup	0	2006-02-19 23:00:00	ANGA	19	2796.42	1	0.066308	0	4.57537e-07	5.81852e-06	0	0	8.15849e-07	0	0.000374648	0	0	-0.000305108	0.000246487	0.00106013	0.000413333	0	0.00171995	1.50899e-05	0.000124883	0.00190676	0.452543	0.0827685	0.191471	0.0796502	0	0	0.271121	0.0827685	0.877346	10.6	1.63622e-06	0.014582	0.0127872	0.0120873	0	0	0.00461807	0.000635777	0	0.000103879	0	0	0	7.80014e-06	0	1.0564e-06	0	0	0.252502	0.0896841	23.7949	0	0	0	0	0	0	6.81984e-07	6.81602e-07
setup	0	2006-02-20 23:00:00	ANGA	19	2819.4	1	0.0741577	0	5.8174e-07	7.5383e-06	0	0	1.03909e-06	0	0.000463036	0	0	-0.000281559	0.000246014	0.0010623	0.000413392	0	0.0017217	1.78298e-05	0.000154345	0.0020472	0.451605	0.0819263	0.192161	0.0794058	0	0	0.271567	0.0819263	0.868418	10.6	2.44646e-06	0.014629	0.0127746	0.0121266	0	0	0.00461621	0.000695842	0	0.000103545	0	0	0	7.96896e-06	0	9.82956e-07	0	0	0.244988	0.10028	23.7686	0	0	0	0	0	0	6.81411e-07	6.81339e-07
setup	0	2006-02-21 23:00:00	ANGA	19	2841.81	1	0.0827414	0	6.03465e-07	7.84147e-06	0	0	1.03399e-06	0	0.000515983	0	0	-0.000269203	0.000241324	0.00105221	0.000409864	0	0.0017034	2.09773e-05	0.000171994	0.00213547	0.450715	0.0810281	0.192982	0.0791682	0	0	0.272151	0.0810281	0.858897	10.6	4.87521e-06	0.0146811	0.0127722	0.0121703	0	0	0.00461788	0.000759564	0	0.000103228	0	0	0	6.73005e-06	0	7.58185e-07	0	0	0.246679	0.104142	23.7364	0	0	0	0	0	0	6.81636e-07	6.81443e-07
setup	0	2006-02-22 23:00:00	ANGA	19	2864.49	1	0.0921016	0	3.48346e-07	4.46285e-06	0	0	5.82178e-07	0	0.000378453	0	0	-0.000308444	0.000238366	0.00106444	0.000410466	0	0.00171328	1.82985e-05	0.000126151	0.00189835	0.44976	0.080044	0.193449	0.0789116	0	0	0.272361	0.080044	0.848466	10.6	5.37291e-06	0.014738	0.0127968	0.0122179	0	0	0.00461934	0.000826849	0	0.000102919	0	0	0	7.26866e-06	0	7.50006e-07	0	0	0.234344	0.0913782	23.6973	0	0	0	0	0	0	6.81321e-07	6.81298e-07
setup	0	2006-02-23 23:00:00	ANGA	19	2887.71	1	0.102279	0	1.54546e-07	2.02589e-06	0	0	2.65427e-07	0	0.000193648	0	0	-0.000363672	0.000237619	0.0010808	0.000413934	0	0.00173235	9.94063e-06	6.45492e-05	0.00160406	0.449223	0.0789631	0.193436	0.0786281	0	0	0.272064	0.0789631	0.837009	10.6	6.22897e-07	0.0147882	0.0128167	0.0122596	0	0	0.00461088	0.000897318	0	0.000102585	0	0	0	1.26557e-05	0	1.19945e-06	0	0	0.223217	0.0729538	23.65	0	0	0	0	0	0	6.8128e-07	6.81279e-07
setup	0	2006-02-24 23:00:00	ANGA	19	2911.78	1	0.113315	0	0	0	0	0	0	0	8.7896e-05	0	0	-0.000401643	0.000243137	0.00109963	0.000419836	0	0.00176261	3.90938e-06	2.92987e-05	0.00143427	0.448944	0.0777916	0.193139	0.0783259	0	0	0.271465	0.0777916	0.824591	10.6	0	0.0148337	0.0128436	0.0122971	0	0	0.00459772	0.000970661	0	0.000102216	0	0	0	1.43544e-05	0	1.25313e-06	0	0	0.229287	0.0657739	23.5931	0	0	0	0	0	0	6.81693e-07	6.81469e-07
setup	0	2006-02-25 23:00:00	ANGA	19	2936.52	1	0.125245	0	2.8852e-09	4.59045e-08	0	0	7.11635e-09	0	0.000297785	0	0	-0.000363554	0.000247976	0.00110846	0.000424801	0	0.00178124	2.02081e-06	9.92615e-05	0.00177445	0.448293	0.076565	0.193354	0.0780429	0	0	0.271397	0.076565	0.811589	10.6	0	0.0148686	0.0128293	0.0123257	0	0	0.00458094	0.00104671	0	0.000101824	0	0	0	1.55266e-05	0	1.25214e-06	0	0	0.300031	0.0913774	23.5251	0	0	0	0	0	0	6.87741e-07	6.84242e-07
setup	0	2006-02-26 23:00:00	ANGA	19	2959.16	1	0.138106	0	1.17199e-06	2.04233e-05	0	0	2.8507e-06	0	0.0010702	0	0	-0.000184223	0.000238264	0.00105675	0.000414497	0	0.00170951	2.14634e-05	0.000356734	0.00300227	0.447816	0.0753492	0.195505	0.0778496	0	0	0.273354	0.0753492	0.798702	10.6	0	0.0148865	0.0126883	0.0123403	0	0	0.004563	0.0011257	0	0.000101456	0	0	0	1.67375e-05	0	1.25051e-06	0	0	0.31954	0.215359	23.4441	0	0	0	0	0	0	6.83134e-07	6.82129e-07
setup	0	2006-02-27 23:00:00	ANGA	19	2979.86	1	0.15193	0	1.64115e-06	2.59441e-05	0	0	3.6025e-06	0	0.00135042	8.96753e-06	0	-0.000126232	0.000222808	0.00101078	0.000397205	0	0.0016308	6.10512e-05	0.000453128	0.00340061	0.447629	0.0740801	0.198348	0.0777057	0	0	0.276054	0.0740801	0.785249	10.6	9.04235e-06	0.0149338	0.0126505	0.0123768	0	0	0.00457725	0.00120849	0	0.000101205	0	0	2.98918e-06	9.53478e-06	0	6.61916e-07	0	0	0.42455	0.27918	23.3483	0	0	0	0	0	0	6.98975e-07	6.89392e-07
setup	0	2006-02-28 23:00:00	ANGA	19	3001.31	1	0.166744	0	2.31929e-06	3.31778e-05	0	0	5.55357e-06	0	0.00170103	4.75603e-05	0	-8.9946e-05	0.000220983	0.00104457	0.000397091	0	0.00166265	8.49809e-05	0.000583858	0.0039342	0.447685	0.0727438	0.202015	0.0776661	0	0	0.279681	0.0727438	0.771084	10.6	9.67015e-06	0.0149761	0.0126001	0.0123955	0	0	0.00459754	0.00129401	0	0.000101017	0	0	1.58534e-05	1.0242e-05	0	6.62646e-07	0	0	0.545172	0.357362	23.2355	0	0	0	0	0	0	7.10216e-07	6.94547e-07
setup	0	2006-03-01 23:00:00	ANGA	19	3021.73	1	0.182571	0	1.83877e-06	2.20783e-05	0	0	3.93678e-06	0	0.00122076	0	0	-0.000122411	0.000214038	0.00103706	0.000389175	0	0.00164027	8.32703e-05	0.000412203	0.00323345	0.447442	0.0713059	0.204572	0.0775051	0	0	0.282077	0.0713059	0.755842	10.6	1.03142e-05	0.0150207	0.0126718	0.0124327	0	0	0.00462696	0.00138177	0	0.000100966	0	0	0	1.09676e-05	0	6.63304e-07	0	0	0.682705	0.344907	23.1034	0	0	0	0	0	0	7.28681e-07	7.03013e-07
setup	0	2006-03-02 23:00:00	ANGA	19	3043.66	1	0.199431	0	2.05775e-06	2.5981e-05	0	0	6.30201e-06	0	0.00168679	3.2859e-05	0	-7.05196e-05	0.000215089	0.00109272	0.000398868	0	0.00170667	8.11909e-05	0.000573215	0.00394106	0.447531	0.0698035	0.20823	0.077443	0	0	0.285673	0.0698035	0.739918	10.6	1.09716e-05	0.0150651	0.0126113	0.0124581	0	0	0.00464244	0.00147072	0	0.000100757	0	0	1.0953e-05	1.17084e-05	0	6.63921e-07	0	0	0.693283	0.354657	22.9494	0	0	0	0	0	0	6.89896e-07	6.8523e-07
setup	0	2006-03-03 23:00:00	ANGA	19	3065.04	1	0.217336	0	1.65706e-06	2.2557e-05	0	0	6.27025e-06	0	0.00148357	0	0	-7.62786e-05	0.00021014	0.00109697	0.000397072	0	0.00170418	8.46058e-05	0.000498173	0.00367062	0.447509	0.0682091	0.211427	0.0773054	0	0	0.288733	0.0682091	0.723017	10.6	1.16431e-05	0.0150923	0.0126255	0.0124808	0	0	0.00466365	0.00156112	0	0.000100676	0	0	0	1.24647e-05	0	6.64745e-07	0	0	0.828595	0.380858	22.7711	0	0	0	0	0	0	7.70006e-07	7.2196e-07
setup	0	2006-03-04 23:00:00	ANGA	19	3086.55	1	0.23629	0	1.0167e-06	1.90603e-05	0	0	4.21591e-06	0	0.000989749	0	0	-0.000201824	0.000206499	0.00112408	0.000398652	0	0.00172923	6.46711e-05	0.000329916	0.00288821	0.446881	0.0664716	0.213361	0.0771078	0	0	0.290469	0.0664716	0.704598	10.6	1.23069e-05	0.0151293	0.0127009	0.0125112	0	0	0.00468026	0.00165188	0	0.000100497	0	0	0	1.32132e-05	0	6.64771e-07	0	0	0.849379	0.295926	22.5656	0	0	0	0	0	0	6.97847e-07	6.88876e-07
setup	0	2006-03-05 23:00:00	ANGA	19	3107.92	1	0.256293	0	7.09299e-07	2.18109e-05	0	0	5.8511e-06	0	0.00152067	0	0	-0.000114947	0.000198009	0.00112574	0.00039718	0	0.00172093	7.05868e-05	0.000506891	0.00368946	0.446715	0.064683	0.216588	0.0769524	0	0	0.29354	0.064683	0.685639	10.6	1.29695e-05	0.0151882	0.0126552	0.0125603	0	0	0.00468992	0.00174103	0	0.00010024	0	0	0	1.39604e-05	0	6.64688e-07	0	0	0.907981	0.353277	22.3301	0	0	0	0	0	0	7.35584e-07	7.06178e-07
setup	0	2006-03-06 23:00:00	ANGA	19	3129.11	1	0.277336	0	4.33817e-07	2.06147e-05	0	0	5.84404e-06	0	0.00139208	0	0	-0.000165538	0.000192749	0.00113745	0.000396893	0	0.00172709	7.41186e-05	0.000464026	0.00346583	0.44632	0.0627864	0.219459	0.0767733	0	0	0.296232	0.0627864	0.665536	10.6	1.3655e-05	0.0152359	0.0126628	0.0125997	0	0	0.0047029	0.00183015	0	0.000100038	0	0	0	1.47322e-05	0	6.6595e-07	0	0	0.923001	0.345084	22.0617	0	0	0	0	0	0	7.08611e-07	6.93811e-07
setup	0	2006-03-07 23:00:00	ANGA	19	3150.98	1	0.2994	0	3.21883e-07	2.00606e-05	0	0	5.40275e-06	0	0.00127682	0	0	-0.000221974	0.0001904	0.00117614	0.000402045	0	0.00176859	6.91501e-05	0.000425606	0.00326569	0.445683	0.0607832	0.221995	0.076568	0	0	0.298563	0.0607832	0.644301	10.6	1.43182e-05	0.0152905	0.0126853	0.0126445	0	0	0.00471364	0.00191697	0	9.98053e-05	0	0	0	1.54796e-05	0	6.66482e-07	0	0	0.881012	0.315595	21.7576	0	0	0	0	0	0	6.81673e-07	6.8146e-07
setup	0	2006-03-08 23:00:00	ANGA	19	3172.79	1	0.322459	0	2.76842e-07	1.95913e-05	0	0	4.94982e-06	0	0.00129628	0	0	-0.000267977	0.000185415	0.00118826	0.00040376	0	0.00177744	6.60943e-05	0.000432093	0.00328281	0.444883	0.0586818	0.224507	0.0763416	0	0	0.300849	0.0586818	0.622028	10.6	1.49687e-05	0.0153622	0.0127001	0.0127034	0	0	0.00472255	0.00200057	0	9.95384e-05	0	0	0	1.62126e-05	0	6.67066e-07	0	0	0.84262	0.333816	21.4149	0	0	0	0	0	0	6.81499e-07	6.8138e-07
setup	0	2006-03-09 23:00:00	ANGA	19	3193.87	1	0.346477	0	2.38436e-07	1.76123e-05	0	0	3.82177e-06	0	0.00117831	0	0	-0.000337494	0.000176184	0.00117968	0.000399475	0	0.00175534	5.88961e-05	0.000392771	0.00306313	0.443791	0.0564792	0.226658	0.0760831	0	0	0.302741	0.0564792	0.59868	10.6	1.5612e-05	0.0154491	0.0127297	0.0127745	0	0	0.00472976	0.0020802	0	9.92441e-05	0	0	0	1.69369e-05	0	6.68188e-07	0	0	0.828731	0.341411	21.0309	0	0	0	0	0	0	6.82708e-07	6.81934e-07
setup	0	2006-03-10 23:00:00	ANGA	19	3214.9	1	0.371408	0	1.96564e-07	1.49504e-05	0	0	3.20729e-06	0	0.00114804	0	0	-0.000393156	0.000169365	0.00119006	0.000398368	0	0.00175779	5.23946e-05	0.000382681	0.00293878	0.442483	0.0541873	0.228657	0.0757992	0	0	0.304457	0.0541873	0.574385	10.6	1.59307e-05	0.0155531	0.0127497	0.0128593	0	0	0.00473281	0.00215461	0	9.8908e-05	0	0	0	1.79387e-05	0	6.80915e-07	0	0	0.787076	0.323981	20.6031	0	0	0	0	0	0	6.81375e-07	6.81323e-07
setup	0	2006-03-11 23:00:00	ANGA	19	3235.76	1	0.397196	0	1.78502e-07	1.37991e-05	0	0	2.8984e-06	0	0.0010232	0	0	-0.000393729	0.000160779	0.00119443	0.000396867	0	0.00175208	4.56785e-05	0.000341066	0.00276889	0.441178	0.051832	0.230373	0.0755157	0	0	0.305889	0.051832	0.549419	10.6	1.15046e-05	0.0156479	0.012757	0.0129363	0	0	0.00472683	0.00222306	0	9.85389e-05	0	0	0	2.34776e-05	0	8.60418e-07	0	0	0.75381	0.302751	20.1294	0	0	0	0	0	0	6.8144e-07	6.81353e-07
setup	0	2006-03-12 23:00:00	ANGA	19	3256.95	1	0.423776	0	1.39974e-07	1.11142e-05	0	0	2.37227e-06	0	0.000876881	0	0	-0.000391708	0.000156018	0.00121587	0.000399348	0	0.00177124	4.01957e-05	0.000292294	0.002564	0.440352	0.0494204	0.231761	0.0752338	0	0	0.306995	0.0494204	0.523857	10.6	9.90354e-06	0.0157388	0.0127717	0.0130098	0	0	0.00471658	0.00228544	0	9.81704e-05	0	0	0	2.61985e-05	0	9.30334e-07	0	0	0.716165	0.282329	19.6079	0	0	0	0	0	0	6.813e-07	6.81288e-07
setup	0	2006-03-13 23:00:00	ANGA	19	3277.38	1	0.45107	0	1.42131e-07	1.1463e-05	0	0	2.30183e-06	0	0.000813768	0	0	-0.000390878	0.00014788	0.00119485	0.000394455	0	0.00173719	3.50464e-05	0.000271256	0.00249528	0.439764	0.0469591	0.233005	0.0749526	0	0	0.307958	0.0469591	0.497766	10.6	6.56626e-06	0.0158207	0.0127709	0.0130756	0	0	0.00469865	0.00234094	0	9.78039e-05	0	0	0	3.04966e-05	0	1.05321e-06	0	0	0.70749	0.319163	19.0372	0	0	0	0	0	0	6.82023e-07	6.8162e-07
setup	0	2006-03-14 23:00:00	ANGA	19	3298.58	1	0.478993	0	1.30245e-07	1.04657e-05	0	0	2.21594e-06	0	0.000784589	0	0	-0.000380574	0.000144753	0.0012302	0.000399478	0	0.00177443	3.49905e-05	0.00026153	0.00242785	0.439348	0.0444585	0.234193	0.0746766	0	0	0.30887	0.0444585	0.47126	10.6	6.78572e-06	0.0159032	0.0127752	0.0131417	0	0	0.00468028	0.00238871	0	9.74384e-05	0	0	0	3.12266e-05	0	1.05276e-06	0	0	0.682185	0.31936	18.4165	0	0	0	0	0	0	6.81422e-07	6.81345e-07
setup	0	2006-03-15 23:00:00	ANGA	19	3319.35	1	0.507448	0	9.20882e-08	7.28034e-06	0	0	1.48126e-06	0	0.000620787	0	0	-0.000394455	0.000135594	0.00122206	0.000397749	0	0.00175541	2.86e-05	0.000206929	0.00223385	0.439381	0.0419201	0.234992	0.0743942	0	0	0.309386	0.0419201	0.444353	10.6	5.80093e-06	0.0159846	0.0127937	0.0132067	0	0	0.004659	0.0024281	0	9.70795e-05	0	0	0	3.2999e-05	0	1.09026e-06	0	0	0.665395	0.311006	17.7457	0	0	0	0	0	0	6.81568e-07	6.81411e-07
setup	0	2006-03-16 23:00:00	ANGA	19	3340.78	1	0.536328	0	9.37931e-08	7.45055e-06	0	0	1.58126e-06	0	0.000537048	0	0	-0.000393472	0.000130283	0.00125033	0.00040246	0	0.00178308	2.3351e-05	0.000179016	0.0020984	0.439691	0.0393578	0.2356	0.0741124	0	0	0.309713	0.0393578	0.417192	10.6	1.46896e-06	0.0160547	0.0127928	0.0132621	0	0	0.00462876	0.00245795	0	9.67125e-05	0	0	0	3.78667e-05	0	1.231e-06	0	0	0.643315	0.291815	17.0252	0	0	0	0	0	0	6.81385e-07	6.81328e-07
setup	0	2006-03-17 23:00:00	ANGA	19	3362.63	1	0.565519	0	3.4573e-08	2.77005e-06	0	0	6.0199e-07	0	0.00034335	0	0	-0.000411267	0.000124463	0.00127036	0.000407342	0	0.00180217	1.74407e-05	0.00011445	0.00184539	0.440511	0.036777	0.235747	0.073822	0	0	0.309569	0.036777	0.389836	10.6	1.68545e-06	0.0161285	0.012819	0.0133202	0	0	0.00459851	0.00247777	0	9.63461e-05	0	0	0	3.81468e-05	0	1.2253e-06	0	0	0.630879	0.273811	16.2565	0	0	0	0	0	0	6.81576e-07	6.81415e-07
setup	0	2006-03-18 23:00:00	ANGA	19	3384.52	1	0.594895	0	2.15266e-08	1.72758e-06	0	0	3.76126e-07	0	0.000316404	0	0	-0.000415179	0.000117239	0.00127392	0.000409096	0	0.00180026	8.50413e-06	0.000105468	0.00181949	0.441419	0.0341924	0.235822	0.0735293	0	0	0.309351	0.0341924	0.36244	10.6	0	0.0161856	0.012825	0.0133646	0	0	0.00456054	0.00248658	0	9.59686e-05	0	0	0	4.01047e-05	0	1.27832e-06	0	0	0.635602	0.293578	15.4418	0	0	0	0	0	0	6.82307e-07	6.8175e-07
setup	0	2006-03-19 23:00:00	ANGA	19	3406.33	1	0.624325	0	0	0	0	0	0	0	0.000201905	0	0	-0.000423696	0.000109643	0.00127381	0.000408949	0	0.0017924	4.16133e-06	6.73016e-05	0.00164822	0.442637	0.0316147	0.235624	0.0732322	0	0	0.308856	0.0316147	0.335116	10.6	0	0.0162405	0.0128422	0.0134069	0	0	0.00452118	0.002484	0	9.55881e-05	0	0	0	4.02051e-05	0	1.27749e-06	0	0	0.703278	0.289771	14.5842	0	0	0	0	0	0	6.90256e-07	6.85395e-07
setup	0	2006-03-20 23:00:00	ANGA	19	3427.31	1	0.65367	0	0	0	0	0	0	0	2.50004e-05	0	0	-0.000435608	0.000101171	0.0012473	0.000402774	0	0.00175124	1.6667e-07	8.33348e-06	0.001389	0.444331	0.0290554	0.23501	0.0729288	0	0	0.307938	0.0290554	0.307987	10.6	0	0.0162907	0.0128758	0.0134451	0	0	0.0044798	0.00246946	0	9.52019e-05	0	0	0	4.01053e-05	0	1.27636e-06	0	0	0.740247	0.299708	13.6879	0	0	0	0	0	0	6.87031e-07	6.83916e-07
setup	0	2006-03-21 23:00:00	ANGA	19	3449.19	1	0.682783	0	0	0	0	0	0	0	6.35192e-06	0	0	-0.000429173	9.50166e-05	0.00128017	0.000407408	0	0.00178259	4.23461e-08	2.11731e-06	0.00132601	0.446104	0.0265306	0.234359	0.0726276	0	0	0.306986	0.0265306	0.281225	10.6	0	0.0163412	0.0129115	0.0134833	0	0	0.00443873	0.00244248	0	9.48075e-05	0	0	0	3.97897e-05	0	1.2747e-06	0	0	0.719334	0.285482	12.758	0	0	0	0	0	0	6.81732e-07	6.81487e-07
setup	0	2006-03-22 23:00:00	ANGA	19	3471.11	1	0.711515	0	0	0	0	0	0	0	0	0	0	-0.000606461	8.70076e-05	0.00128301	0.000409022	0	0.00177904	0	0	0.00117219	0.447219	0.0240204	0.233412	0.0722397	0	0	0.305651	0.0240204	0.254616	10.6	0	0.0164142	0.0129639	0.0135381	0	0	0.00439819	0.00240305	0	9.44159e-05	0	0	0	3.92687e-05	0	1.27304e-06	0	0	0.719003	0.273761	11.8005	0	0	0	0	0	0	6.82602e-07	6.81885e-07
