source	id	datetime	dC_ch4_emis[kgCha-1]	dC_co2_emis_auto[kgCha-1]	dC_co2_emis_hetero[kgCha-1]	dC_doc_leach[kgCha-1]	dN_don_leach[kgNha-1]	dN_no3_leach[kgNha-1]	dN_nh4_leach[kgNha-1]	dN_no_emis[kgNha-1]	dN_n2o_emis[kgNha-1]	dN_n2_emis[kgNha-1]	dN_nh3_emis[kgNha-1]	dN_n2_fix[kgNha-1]	dC_co2_fix[kgCha-1]	dS_so4_leach[kgSha-1]	dC_litter[kgCha-1]	dN_litter[kgNha-1]	dN_dep[kgNha-1]	dN_up_floor[kgNha-1]	dN_up_min[kgNha-1]	dN_mineral_floor[kgNha-1]	dN_mineral_min[kgNha-1]	dN_nitrify_floor[kgNha-1]	dN_nitrify_min[kgNha-1]	dN_denitrify_floor[kgNha-1]	dN_denitrify_min[kgNha-1]	dN_chemo_floor[kgNha-1]	dN_chemo_min[kgNha-1]	C_plants_floor[kgCha-1]	C_plants_min[kgCha-1]	C_soil_floor[kgCha-1]	C_soil_min[kgCha-1]	C_aorg_floor[kgCha-1]	C_aorg_min[kgCha-1]	C_litter_raw[kgCha-1]	C_litter_floor[kgCha-1]	C_litter_min[kgCha-1]	C_mic_floor[kgCha-1]	C_mic_min[kgCha-1]	C_sol_floor[kgCha-1]	C_sol_min[kgCha-1]	C_wood_above[kgCha-1]	C_wood_below[kgCha-1]	N_plants_floor[kgNha-1]	N_plants_min[kgNha-1]	N_soil_floor[kgNha-1]	N_soil_min[kgNha-1]	N_aorg_floor[kgNha-1]	N_aorg_min[kgNha-1]	N_litter_raw[kgNha-1]	N_litter_floor[kgNha-1]	N_litter_min[kgNha-1]	N_mic_floor[kgNha-1]	N_mic_min[kgNha-1]	N_sol_floor[kgNha-1]	N_sol_min[kgNha-1]	N_wood_above[kgNha-1]	N_wood_below[kgNha-1]	anvf_mean[-]
setup	0	2006-02-10 23:00:00	0	14.8699	3.12009	1.44391e-06	0	0.00115941	1.14349e-16	0.00049097	0.00035001	5.66507e-05	2.68716e-05	0	0	0	1.60422	0.0254551	0.0136256	0	0.180336	-0	0.231585	-0	0.20065	-0	0.000520524	-0	3.66432e-08	0	1217.28	0	76396.4	0	163.117	7.91742	0	19.5558	0	148.692	0	0.591649	0	0	0	33.1367	0	4911.97	0	15.9987	0.130896	0	0.262297	0	15.6387	0	1.43043	0	0	0.180901
setup	0	2006-02-11 23:00:00	0	15.1462	3.17763	1.29035e-06	0	0.00117077	-2.11758e-17	0.000495055	0.000345868	4.58615e-05	3.17195e-05	0	0	0	1.73976	0.027771	0.0136261	0	0.179215	-0	0.231774	-0	0.198336	-0	0.000431487	-0	3.65645e-08	0	1220.72	0	76395	0	163.334	9.13659	0	19.9478	0	148.643	0	0.628249	0	0	0	33.4137	0	4911.83	0	16.016	0.151331	0	0.267902	0	15.5899	0	1.42953	0	0	0.181871
setup	0	2006-02-12 23:00:00	0	15.2724	3.23227	1.04292e-06	0	0.00123235	4.23516e-18	0.000503205	0.000344095	3.91119e-05	3.58521e-05	0	0	0	1.88848	0.0303114	0.0136268	0	0.178645	-0	0.232068	-0	0.197011	-0	0.000376824	-0	3.57606e-08	0	1219.49	0	76393.6	0	163.48	10.5002	0	20.3431	0	148.633	0	0.670623	0	0	0	33.6734	0	4911.7	0	16.0284	0.174221	0	0.273573	0	15.5456	0	1.43013	0	0	0.179137
setup	0	2006-02-13 23:00:00	0	15.2486	3.30631	1.15412e-06	0	0.000935009	1.35525e-16	0.000515547	0.00034465	3.43898e-05	2.98999e-05	0	0	0	2.04928	0.0330887	0.0136291	0	0.0301982	-0	0.211131	-0	0.197522	-0	0.000333285	-0	3.66298e-08	0	1217.72	0	76392.4	0	163.645	12.0136	0	20.7443	0	148.589	0	0.702755	0	0	0	33.8998	0	4911.71	0	16.0907	0.199683	0	0.279371	0	15.4985	0	1.53427	0	0	0.178552
setup	0	2006-02-14 23:00:00	0	14.9164	3.27925	1.11294e-06	0	0.000960201	-8.47033e-18	0.000485245	0.000319575	2.97728e-05	3.05996e-05	0	0	0	2.22392	0.0681643	0.0136258	0	0.0485406	-0	0.194033	-0	0.178682	-0	0.000334409	-0	3.44909e-08	0	1218.18	0	76391.3	0	163.744	13.6996	0	21.1475	0	148.606	0	0.74196	0	0	0	33.9132	0	4911.74	0	16.1756	0.254269	0	0.291117	0	15.4705	0	1.5781	0	0	0.167988
setup	0	2006-02-15 23:00:00	0	14.8667	3.36105	1.16145e-06	0	0.000887634	-7.19978e-17	0.000489046	0.000321499	2.8443e-05	1.62172e-05	0	0	0	2.41389	0.0674779	0.0136395	0	0.0471314	-0	0.199992	-0	0.184845	-0	0.000323133	-0	3.64909e-08	0	1218.13	0	76390.4	0	163.825	15.5407	0	21.5699	0	148.622	0	0.754689	0	0	0	33.9489	0	4911.77	0	16.2535	0.308546	0	0.302239	0	15.4537	0	1.62023	0	0	0.168089
setup	0	2006-02-16 23:00:00	0	14.71	3.37228	6.40971e-07	0	0.000855338	2.5411e-17	0.000484481	0.000310834	2.62472e-05	1.4983e-05	0	0	0	2.61878	0.0780001	0.0136289	0	0.0621362	-0	0.203124	-0	0.185979	-0	0.000314823	-0	3.64808e-08	0	1218.8	0	76389.6	0	163.87	17.5755	0	21.9989	0	148.626	0	0.778439	0	0	0	33.9798	0	4911.8	0	16.3202	0.372293	0	0.314317	0	15.4429	0	1.65148	0	0	0.162267
setup	0	2006-02-17 23:00:00	0	14.8306	3.38953	9.88285e-07	0	0.000892732	-8.47033e-18	0.000494449	0.000318739	2.73115e-05	1.30356e-05	0	0	0	2.83955	0.0655004	0.0136325	0	0.0338056	-0	0.204066	-0	0.191402	-0	0.000324833	-0	3.83462e-08	0	1218.53	0	76389	0	163.965	19.8036	0	22.4426	0	148.58	0	0.802124	0	0	0	34.0432	0	4911.84	0	16.391	0.425547	0	0.324149	0	15.432	0	1.70722	0	0	0.15993
setup	0	2006-02-18 23:00:00	0	14.8832	3.41489	1.00774e-05	0	0.000913098	-1.27055e-17	0.000494148	0.000316142	2.62112e-05	1.32117e-05	0	0	0	3.07583	0.0964954	0.0136297	0	0.0561424	-0	0.205238	-0	0.188039	-0	0.000332984	-0	3.85521e-08	0	1219.1	0	76388.7	0	164.032	22.2502	0	22.8944	0	148.552	0	0.827971	0	0	0	34.0595	0	4911.9	0	16.4594	0.506069	0	0.337505	0	15.4261	0	1.73841	0	0	0.159929
setup	0	2006-02-19 23:00:00	0	14.8855	3.48344	7.05231e-07	0	0.000883088	-2.11758e-17	0.000513213	0.000326472	3.11503e-05	1.07966e-05	0	0	0	3.32845	0.0885654	0.0136359	0	0.0627605	-0	0.213741	-0	0.196697	-0	0.000366687	-0	4.10507e-08	0	1220.04	0	76388.5	0	164.148	24.9113	0	23.3649	0	148.475	0	0.846287	0	0	0	34.1114	0	4911.93	0	16.5234	0.579521	0	0.349614	0	15.4187	0	1.77104	0	0	0.156474
setup	0	2006-02-20 23:00:00	0	14.9352	3.45125	1.22802e-05	0	0.000870256	2.24464e-16	0.000516671	0.000325202	2.6288e-05	1.28804e-05	0	0	0	3.59724	0.0895191	0.0136275	0	0.0812004	-0	0.216012	-0	0.196831	-0	0.000336201	-0	4.09921e-08	0	1222.05	0	76388.7	0	164.209	27.8371	0	23.8361	0	148.457	0	0.869729	0	0	0	34.1771	0	4911.95	0	16.5734	0.654426	0	0.361092	0	15.4161	0	1.79357	0	0	0.158887
setup	0	2006-02-21 23:00:00	0	14.8305	3.43572	6.96026e-07	0	0.000924474	1.35525e-16	0.000519092	0.000327885	2.71971e-05	1.19412e-05	0	0	0	3.88256	0.0748823	0.0136308	0	0.0844493	-0	0.218567	-0	0.200889	-0	0.000328798	-0	4.18549e-08	0	1224.68	0	76389.1	0	164.306	31.0187	0	24.3234	0	148.431	0	0.894249	0	0	0	34.283	0	4911.95	0	16.6193	0.716175	0	0.370774	0	15.413	0	1.81758	0	0	0.153735
setup	0	2006-02-22 23:00:00	0	14.9321	3.35925	8.98049e-06	0	0.000848044	-8.47033e-18	0.000512769	0.000323705	2.13375e-05	1.54436e-05	0	0	0	4.18396	0.0801867	0.0136262	0	0.048112	-0	0.208823	-0	0.197705	-0	0.000278565	-0	4.06476e-08	0	1225.62	0	76389.9	0	164.366	34.5043	0	24.8095	0	148.458	0	0.923143	0	0	0	34.3965	0	4912	0	16.671	0.783434	0	0.380212	0	15.4133	0	1.86733	0	0	0.156949
setup	0	2006-02-23 23:00:00	0	15.0467	3.31921	1.10439e-05	0	0.000917739	-5.0822e-17	0.00049837	0.000316169	1.75885e-05	1.88264e-05	0	0	0	4.49956	0.138551	0.0136256	0	0.0218043	-0	0.19811	-0	0.188209	-0	0.000253922	-0	3.88494e-08	0	1224.29	0	76391.1	0	164.446	38.2972	0	25.3014	0	148.472	0	0.972108	0	0	0	34.4315	0	4912.13	0	16.742	0.904417	0	0.394191	0	15.4111	0	1.92562	0	0	0.154121
setup	0	2006-02-24 23:00:00	0	15.2338	3.39926	6.43232e-07	0	0.00096857	-5.92923e-17	0.000507219	0.000322301	1.94545e-05	1.72269e-05	0	0	0	4.82795	0.156075	0.0136316	0	0	-0	0.195736	-0	0.186535	-0	0.000280521	-0	4.01166e-08	0	1221.59	0	76392.5	0	164.585	42.3551	0	25.8283	0	148.437	0	1.01603	0	0	0	34.4378	0	4912.29	0	16.8332	1.04063	0	0.40986	0	15.4064	0	1.9907	0	0	0.150473
setup	0	2006-02-25 23:00:00	0	15.3528	3.68401	7.95373e-07	0	0.00097078	4.23516e-17	0.000599067	0.00040986	0.000196288	6.28582e-06	0	0	0	5.1684	0.167787	0.0137198	0	0.000487897	-0	0.215855	-0	0.204056	-0	0.00149135	-0	5.06042e-08	0	1221.29	0	76394	0	165.055	46.5246	0	26.4704	0	148.175	0	0.995008	0	0	0	34.4252	0	4912.47	0	16.9538	1.18259	0	0.42913	0	15.3989	0	2.03926	0	0	0.15082
setup	0	2006-02-26 23:00:00	0	14.9271	3.72135	7.36373e-07	0	0.000916402	3.81165e-17	0.000621484	0.000433479	0.000311533	5.55542e-06	0	0	0	5.52218	0.17988	0.0136526	0	0.215953	-0	0.255958	-0	0.210848	-0	0.00158883	-0	5.46869e-08	0	1230.09	0	76395.8	0	165.346	51.0132	0	27.1144	0	148.122	0	0.976916	0	0	0	34.4132	0	4912.44	0	16.982	1.33528	0	0.448923	0	15.4179	0	1.93767	0	0	0.150968
setup	0	2006-02-27 23:00:00	0	14.7203	3.80469	7.90826e-07	0	0.000810728	1.18585e-16	0.000780615	0.000833261	0.00152832	4.27396e-06	0	0	0	5.9235	0.101967	0.0138837	0	0.275852	-0	0.306454	-0	0.267308	-0	0.00380309	-0	6.55153e-08	0	1242.24	0	76397.9	0	165.871	55.7408	0	27.8153	0	147.874	0	0.902571	0	0	0	34.7096	0	4912.27	0	16.9428	1.41205	0	0.464902	0	15.4279	0	1.84913	0	0	0.155822
setup	0	2006-02-28 23:00:00	0	15.4253	3.93424	9.94634e-07	0	0.000886134	4.23516e-18	0.000808067	0.00125478	0.00326484	2.75869e-06	0	0	0	6.43617	0.109046	0.0140476	0	0.354971	-0	0.340007	-0	0.292578	-0	0.00528498	-0	6.66364e-08	0	1258.57	0	76400.4	0	166.472	60.7438	0	28.5507	0	147.589	0	0.846499	0	0	0	35.0812	0	4912.02	0	16.8624	1.49372	0	0.481283	0	15.438	0	1.723	0	0	0.172201
setup	0	2006-03-01 23:00:00	0	15.095	3.96932	1.093e-06	0	0.000777962	-8.47033e-18	0.000631042	0.00140527	0.00528044	1.57113e-06	0	0	0	6.67232	0.116309	0.0143169	0	0.23917	-0	0.335076	-0	0.310148	-0	0.00388151	-0	6.26385e-08	0	1269.35	0	76403	0	167.038	66.0984	0	29.2911	0	147.229	0	0.695691	0	0	0	35.5589	0	4911.9	0	16.7988	1.58219	0	0.497186	0	15.4487	0	1.70134	0	0	0.201125
setup	0	2006-03-02 23:00:00	0	15.8373	4.04051	1.02721e-06	0	0.00104893	5.92923e-17	0.000766098	0.00180895	0.00628755	1.50732e-06	0	0	0	7.18117	0.123723	0.0137513	0	0.280388	-0	0.335224	-0	0.29112	-0	0.00540341	-0	6.04371e-08	0	1285.53	0	76406.2	0	167.403	71.7269	0	30.069	0	147.084	0	0.669182	0	0	0	35.9084	0	4911.75	0	16.7372	1.67561	0	0.513569	0	15.4703	0	1.62184	0	0	0.215394
setup	0	2006-03-03 23:00:00	0	15.7864	4.08702	1.19912e-06	0	0.000968149	8.89385e-17	0.00037949	0.00133163	0.00939272	6.79615e-07	0	0	0	7.47808	0.131295	0.0149197	0	0.242141	-0	0.338264	-0	0.29806	-0	0.0031857	-0	5.89738e-08	0	1299.3	0	76409.5	0	168.003	77.6935	0	30.8743	0	146.611	0	0.49926	0	0	0	36.3422	0	4911.64	0	16.7041	1.77555	0	0.53006	0	15.459	0	1.5875	0	0	0.252435
setup	0	2006-03-04 23:00:00	0	15.8741	4.00425	1.26542e-06	0	0.000979838	-8.89385e-17	0.000456924	0.00178454	0.0119161	7.0172e-07	0	0	0	7.8857	0.13878	0.0138672	0	0.20077	-0	0.333096	-0	0.29766	-0	0.00394137	-0	5.60643e-08	0	1307.11	0	76413.4	0	168.494	83.9729	0	31.7086	0	146.22	0	0.377231	0	0	0	36.7459	0	4911.58	0	16.6722	1.88133	0	0.546776	0	15.4742	0	1.54911	0	0	0.279806
setup	0	2006-03-05 23:00:00	0	15.9351	3.85796	1.30354e-06	2.65734e-11	0.00105254	-7.19978e-17	0.000366158	0.00218535	0.0191574	5.2151e-07	0	0	0	8.28571	0.146251	0.0144176	0	0.225202	-0	0.342137	-0	0.298314	-0	0.00987303	-0	5.49369e-08	0	1320.93	0	76417.7	0	168.811	90.5774	0	32.5779	0	145.947	0	0.260133	0	0	0	37.075	0	4911.49	0	16.6026	1.9934	0	0.563822	0	15.5236	0	1.47293	0	0	0.309675
setup	0	2006-03-06 23:00:00	0	16.0846	3.83296	2.99642e-05	3.41811e-06	0.00114985	8.04681e-17	0.000369974	0.00241939	0.0230433	4.83963e-07	0	0	0	8.68582	0.153982	0.0140242	0	0.210486	-0	0.346568	-0	0.307583	-0	0.00782843	-0	5.29998e-08	0	1333.04	0	76422.5	0	169.173	97.4894	0	33.4787	0	145.567	0	0.18228	0	0	0	37.4629	0	4911.42	0	16.5363	2.11161	0	0.581199	0	15.5611	0	1.41174	0	0	0.329853
setup	0	2006-03-07 23:00:00	0	16.4734	3.95902	0.000264594	3.12244e-05	0.00129608	1.3976e-16	0.000495953	0.00279758	0.0210374	5.62132e-07	0	0	0	9.07549	0.161461	0.0136313	0	0.203825	-0	0.343247	-0	0.307465	-0	0.00941779	-0	5.19538e-08	0	1343.53	0	76427.6	0	169.296	104.664	0	34.3973	0	145.496	0	0.137185	0	0	0	37.8424	0	4911.36	0	16.4685	2.23498	0	0.59872	0	15.6039	0	1.36479	0	0	0.341785
setup	0	2006-03-08 23:00:00	0	16.5812	4.03394	0.000741859	8.78007e-05	0.00156606	3.38813e-17	0.000543677	0.00271269	0.019631	5.84977e-07	0	0	0	9.45051	0.168796	0.0136288	0	0.198681	-0	0.335404	-0	0.302609	-0	0.0110223	-0	5.25226e-08	0	1353.82	0	76433	0	169.337	112.111	0	35.3489	0	145.508	0	0.115418	0	0	0	38.2107	0	4911.32	0	16.4172	2.3639	0	0.61667	0	15.6235	0	1.33255	0	0	0.340707
setup	0	2006-03-09 23:00:00	0	16.3805	4.13738	0.00110618	0.000131046	0.00168556	-4.23516e-17	0.000555696	0.00265248	0.0185831	5.56091e-07	0	0	0	9.80748	0.176051	0.0136464	0	0.178507	-0	0.327927	-0	0.299236	-0	0.0119708	-0	5.3046e-08	0	1362.33	0	76438.6	0	169.316	119.845	0	36.3231	0	145.523	0	0.0995206	0	0	0	38.5721	0	4911.31	0	16.3821	2.49898	0	0.634853	0	15.6267	0	1.32305	0	0	0.33442
setup	0	2006-03-10 23:00:00	0	16.4082	4.21807	0.00120266	0.000142646	0.00174137	6.35275e-17	0.000623557	0.00272864	0.0166481	6.27239e-07	0	0	0	10.1408	0.186196	0.013627	0	0.15147	-0	0.318947	-0	0.295135	-0	0.014108	-0	5.29198e-08	0	1370.05	0	76444.6	0	169.393	127.828	0	37.3194	0	145.523	0	0.0914483	0	0	0	38.9003	0	4911.34	0	16.378	2.64266	0	0.653427	0	15.618	0	1.32882	0	0	0.314854
setup	0	2006-03-11 23:00:00	0	16.3698	4.30645	0.00113533	0.000134896	0.00170322	-8.47033e-18	0.000702193	0.00287806	0.0151753	6.61123e-07	0	0	0	10.4472	0.24338	0.0136279	0	0.139776	-0	0.315491	-0	0.292413	-0	0.0167138	-0	5.30891e-08	0	1376.5	0	76450.7	0	169.603	136.039	0	38.3368	0	145.49	0	0.0860425	0	0	0	39.1577	0	4911.43	0	16.3995	2.84036	0	0.674139	0	15.6003	0	1.33553	0	0	0.292186
setup	0	2006-03-12 23:00:00	0	16.5541	4.45087	0.00100635	0.000119835	0.00157529	-8.47033e-18	0.00079675	0.00299585	0.0133194	7.57936e-07	0	0	0	10.7262	0.271288	0.0136259	0	0.112541	-0	0.313473	-0	0.29465	-0	0.0171046	-0	5.41128e-08	0	1381.48	0	76457	0	169.877	144.422	0	39.385	0	145.491	0	0.0832923	0	0	0	39.3876	0	4911.59	0	16.4427	3.06262	0	0.696746	0	15.5835	0	1.35952	0	0	0.268708
setup	0	2006-03-13 23:00:00	0	16.2436	4.50328	0.000865743	0.00010334	0.00138927	0	0.000848599	0.00306445	0.012566	6.60075e-07	0	0	0	10.9743	0.315498	0.0136364	0	0.116051	-0	0.313736	-0	0.292426	-0	0.0190744	-0	5.58181e-08	0	1385.81	0	76463.5	0	170.231	152.973	0	40.4583	0	145.491	0	0.0799491	0	0	0	39.5573	0	4911.78	0	16.4963	3.32548	0	0.721861	0	15.5695	0	1.36889	0	0	0.252031
setup	0	2006-03-14 23:00:00	0	16.6467	4.63305	0.000734333	8.78668e-05	0.00128422	-4.23516e-18	0.000937115	0.00314638	0.0113739	7.81847e-07	0	0	0	11.1877	0.322794	0.0136277	0	0.10596	-0	0.317202	-0	0.297661	-0	0.0181799	-0	5.74606e-08	0	1389.91	0	76470.1	0	170.643	161.586	0	41.5783	0	145.522	0	0.0794073	0	0	0	39.7325	0	4911.99	0	16.5582	3.59127	0	0.749136	0	15.558	0	1.3878	0	0	0.236906
setup	0	2006-03-15 23:00:00	0	16.4841	4.70978	0.00061691	7.39832e-05	0.00110957	1.27055e-17	0.000983244	0.00312184	0.0104707	7.943e-07	0	0	0	11.3633	0.340893	0.0136298	0	0.0737243	-0	0.313048	-0	0.298135	-0	0.0182147	-0	5.81305e-08	0	1392.24	0	76476.8	0	171.141	170.301	0	42.7137	0	145.498	0	0.0795909	0	0	0	39.8893	0	4912.26	0	16.6428	3.87208	0	0.778149	0	15.5423	0	1.42724	0	0	0.22575
setup	0	2006-03-16 23:00:00	0	16.7614	4.78222	0.000515433	6.19383e-05	0.00104435	-4.23516e-18	0.00104853	0.00310944	0.009615	9.12259e-07	0	0	0	11.496	0.390977	0.0136271	0	0.0754434	-0	0.314917	-0	0.294957	-0	0.0189244	-0	5.92153e-08	0	1393.71	0	76483.5	0	171.702	179.014	0	43.8845	0	145.512	0	0.0819394	0	0	0	39.9688	0	4912.57	0	16.7358	4.1973	0	0.810514	0	15.5337	0	1.45167	0	0	0.21567
setup	0	2006-03-17 23:00:00	0	16.9514	4.96656	0.000428746	5.16157e-05	0.000954039	0	0.00112409	0.0031359	0.009244	1.05076e-06	0	0	0	11.5835	0.393721	0.0136299	0	0.0280462	-0	0.313909	-0	0.30258	-0	0.0189854	-0	6.18231e-08	0	1393.06	0	76490.1	0	172.276	187.662	0	45.0944	0	145.522	0	0.0858235	0	0	0	40.0536	0	4912.94	0	16.8508	4.52005	0	0.845347	0	15.5271	0	1.51215	0	0	0.208585
setup	0	2006-03-18 23:00:00	0	16.9152	5.04826	0.000355352	4.28459e-05	0.000879505	-8.47033e-18	0.00117066	0.00316502	0.00945137	1.02514e-06	0	0	0	11.6215	0.413831	0.0136406	0	0.0174911	-0	0.31565	-0	0.298849	-0	0.0219115	-0	6.43448e-08	0	1392.08	0	76496.7	0	172.98	196.183	0	46.3452	0	145.484	0	0.0894553	0	0	0	40.0711	0	4913.33	0	16.9857	4.85675	0	0.883185	0	15.5227	0	1.55971	0	0	0.205194
setup	0	2006-03-19 23:00:00	0	16.8692	5.13414	0.00029228	3.52879e-05	0.000763621	8.47033e-18	0.00118356	0.00365667	0.0138781	8.07087e-07	0	0	0	11.6082	0.414826	0.0137565	0	0	-0	0.322812	-0	0.307238	-0	0.0318645	-0	7.16536e-08	0	1389.85	0	76503.2	0	173.721	204.458	0	47.6715	0	145.384	0	0.089588	0	0	0	40.0774	0	4913.73	0	17.1241	5.18686	0	0.924521	0	15.5226	0	1.6093	0	0	0.217119
setup	0	2006-03-20 23:00:00	0	16.5024	5.14711	0.000239492	2.8944e-05	0.000700325	-2.11758e-17	0.00124247	0.00442083	0.0189734	6.86184e-07	0	0	0	11.541	0.413816	0.0137095	0	0	-0	0.326059	-0	0.31183	-0	0.0416842	-0	7.64058e-08	0	1385.72	0	76509.5	0	174.33	212.603	0	48.9892	0	145.335	0	0.0874685	0	0	0	40.0647	0	4914.13	0	17.2483	5.51255	0	0.96693	0	15.5326	0	1.65053	0	0	0.230895
setup	0	2006-03-21 23:00:00	0	16.8762	5.20269	0.000197104	2.38424e-05	0.000799259	8.47033e-18	0.00143174	0.00505925	0.0195917	8.91493e-07	0	0	0	11.4178	0.410644	0.0136322	0	0	-0	0.329302	-0	0.316652	-0	0.0421716	-0	7.63079e-08	0	1381.44	0	76515.7	0	175.059	220.448	0	50.3195	0	145.297	0	0.0871356	0	0	0	40.0519	0	4914.52	0	17.3816	5.82882	0	1.0111	0	15.5408	0	1.69022	0	0	0.230395
setup	0	2006-03-22 23:00:00	0	16.9204	5.32548	0.000167002	2.02147e-05	0.000819404	-4.23516e-18	0.00148355	0.00533555	0.0206967	9.33481e-07	0	0	0	11.2386	0.405418	0.0136449	0	0	-0	0.336292	-0	0.324944	-0	0.0453834	-0	7.82754e-08	0	1375.43	0	76521.6	0	175.802	227.991	0	51.654	0	145.254	0	0.0854472	0	0	0	40.0392	0	4914.9	0	17.5185	6.13497	0	1.05652	0	15.5459	0	1.73118	0	0	0.230917
setup	0	2006-03-23 23:00:00	0	16.9921	5.42577	0.000151544	1.83568e-05	0.000824762	-8.47033e-18	0.00157829	0.00564386	0.0209557	1.04849e-06	0	0	0	10.9877	0.398085	0.013633	0	0	-0	0.341333	-0	0.331619	-0	0.0464065	-0	7.94453e-08	0	1367.94	0	76527.2	0	176.548	235.184	0	52.9776	0	145.245	0	0.0843091	0	0	0	40.0265	0	4915.28	0	17.6569	6.42953	0	1.10265	0	15.5531	0	1.77303	0	0	0.228509
setup	0	2006-03-24 23:00:00	0	16.8278	5.48106	0.000147729	1.79104e-05	0.000767813	0	0.00156516	0.0058307	0.0230082	9.72256e-07	0	0	0	10.667	0.388613	0.0136624	0	0	-0	0.346225	-0	0.338149	-0	0.0511878	-0	8.16378e-08	0	1358.67	0	76532.3	0	177.357	241.979	0	54.2908	0	145.158	0	0.0814603	0	0	0	40.0138	0	4915.65	0	17.8009	6.71103	0	1.14931	0	15.5532	0	1.81373	0	0	0.231223
setup	0	2006-03-25 23:00:00	0	16.4151	5.44025	0.000150377	1.82502e-05	0.000726886	-4.23516e-18	0.00160117	0.00615981	0.0242783	8.55781e-07	0	0	0	10.2755	0.376989	0.0136429	0	0	-0	0.3447	-0	0.33975	-0	0.053664	-0	8.34634e-08	0	1347.53	0	76537.2	0	178.083	248.386	0	55.5624	0	145.163	0	0.0790088	0	0	0	40.0011	0	4916	0	17.9345	6.97955	0	1.1954	0	15.5632	0	1.85268	0	0	0.231939
setup	0	2006-03-26 23:00:00	0	15.5683	5.22922	0.000154997	1.88341e-05	0.000688881	-4.23516e-18	0.00148233	0.00622214	0.0270116	6.20367e-07	0	0	0	9.81484	0.363216	0.0136749	0	0	-0	0.336076	-0	0.334647	-0	0.0597119	-0	8.41467e-08	0	1334.75	0	76541.7	0	178.799	254.472	0	56.7673	0	145.111	0	0.0744884	0	0	0	39.9884	0	4916.33	0	18.0615	7.23688	0	1.23974	0	15.5689	0	1.88772	0	0	0.237678
setup	0	2006-03-27 23:00:00	0	16.1832	5.29979	0.00016055	1.95329e-05	0.00069059	2.11758e-17	0.00135481	0.00667215	0.037766	7.71453e-07	0	0	0	9.29069	0.347324	0.0137917	0	0	-0	0.34671	-0	0.342905	-0	0.0773506	-0	8.7756e-08	0	1322.84	0	76545.7	0	179.528	259.78	0	58.0328	0	144.988	0	0.0673793	0	0	0	39.9758	0	4916.63	0	18.1795	7.46988	0	1.28674	0	15.5691	0	1.91732	0	0	0.259071
setup	0	2006-03-28 23:00:00	0	16.2576	5.31541	0.000167869	2.04446e-05	0.000704466	0	0.00157406	0.00813036	0.0414636	8.61094e-07	0	0	0	8.72643	0.329359	0.0136297	0	0	-0	0.349291	-0	0.349994	-0	0.0817964	-0	8.55246e-08	0	1309.52	0	76549.1	0	180.321	264.448	0	59.242	0	144.932	0	0.0637058	0	0	0	39.9631	0	4916.92	0	18.3021	7.68149	0	1.33287	0	15.5682	0	1.94612	0	0	0.262781
setup	0	2006-03-29 23:00:00	0	16.464	5.4876	0.000180629	2.2019e-05	0.000851474	-4.23516e-18	0.00169581	0.00877421	0.0427122	9.75693e-07	0	0	0	8.1083	0.30939	0.013628	0	0	-0	0.356158	-0	0.358594	-0	0.0831206	-0	8.73235e-08	0	1295.37	0	76551.7	0	181.092	268.372	0	60.4318	0	144.944	0	0.0609357	0	0	0	39.9505	0	4917.18	0	18.4279	7.86829	0	1.37915	0	15.5692	0	1.97744	0	0	0.259312
setup	0	2006-03-30 23:00:00	0	16.4762	5.664	0.000202621	2.47281e-05	0.000796486	-4.23516e-18	0.00154762	0.00898756	0.0539221	9.22648e-07	0	0	0	7.44601	0.287507	0.0137165	0	0	-0	0.370488	-0	0.372455	-0	0.100897	-0	9.36484e-08	0	1280.31	0	76553.4	0	181.81	271.533	0	61.6154	0	144.851	0	0.0555485	0	0	0	39.9379	0	4917.4	0	18.5494	8.02911	0	1.42571	0	15.5588	0	2.00734	0	0	0.273568
setup	0	2006-03-31 23:00:00	0	16.5055	5.6179	0.000229247	2.80097e-05	0.000766641	4.23516e-18	0.00142392	0.0099081	0.0746387	9.18879e-07	0	0	0	6.74491	0.263822	0.013785	0	0	-0	0.381902	-0	0.385759	-0	0.129428	-0	9.907e-08	0	1264.73	0	76554.5	0	182.514	273.921	0	62.7788	0	144.734	0	0.0494386	0	0	0	39.9253	0	4917.58	0	18.6543	8.16302	0	1.47205	0	15.5426	0	2.02866	0	0	0.299809
setup	0	2006-04-01 23:00:00	0	16.3196	5.55825	0.000254175	3.10943e-05	0.000798525	9.23913e-06	0.00136043	0.0116636	0.10391	8.86033e-07	0	0	0	6.01385	0.238464	0.0137961	0	0	-0	0.390195	-0	0.400626	-0	0.164984	-0	1.02897e-07	0	1248.64	0	76554.9	0	183.225	275.589	0	63.8901	0	144.519	0	0.0437908	0	0	0	39.9128	0	4917.69	0	18.75	8.27085	0	1.51702	0	15.506	0	2.0417	0	0	0.323491
