source	id	datetime	daylength[h]	solar_radiation[Wm-2]	sw_radiation_above_canopy_in[Wm-2]	sw_radiation_above_canopy_out[Wm-2]	lw_radiation_above_canopy_in[Wm-2]	lw_radiation_above_canopy_out[Wm-2]	latent_heat_out_top[Wm-2]	latent_heat_out_bottom[Wm-2]	sensible_heat_out_top[Wm-2]	sensible_heat_out_bottom[Wm-2]	energy[Jm-2]	temp_above_canopy_avg[oC]	temp_above_canopy_min[oC]	temp_above_canopy_max[oC]	temp_canopy_top	temp_canopy_middle	temp_canopy_bottom	temp_soil_surface[oC]	temp_5cm[oC]	temp_10cm[oC]	temp_15cm[oC]	temp_20cm[oC]	temp_30cm[oC]	temp_50cm[oC]	temp_100cm[oC]	vpd
setup	0	2006-04-19 23:00:00	11.9598	419.139	217.86	21.7876	375.615	0	37.9688	0	0	0	0	21.1	17.11	27.7	21.0995	21.0765	21.0547	21.0541	20.9873	20.9409	20.8945	20.8368	20.668	15.4856	-99.99	nan
setup	0	2006-04-20 23:00:00	11.9584	418.279	222.84	22.2857	362.798	0	29.0366	0	0	0	0	19.48	14.74	25.18	19.4808	19.511	19.5398	19.5405	19.7083	19.9399	20.043	20.1136	20.1661	15.5209	-99.99	nan
setup	0	2006-04-21 23:00:00	11.957	417.411	219.48	21.9497	367.116	0	29.7586	0	0	0	0	20.5	14.2	28.25	20.4995	20.4765	20.4547	20.4541	20.3186	20.1111	19.9969	19.8973	19.7083	15.552	-99.99	nan
setup	0	2006-04-22 23:00:00	11.9556	416.536	209.88	20.9897	374.441	0	30.5428	0	0	0	0	20.89	15.41	28.22	20.8894	20.8626	20.8371	20.8364	20.6826	20.453	20.3176	20.1895	19.917	15.5814	-99.99	nan
setup	0	2006-04-23 23:00:00	11.9542	415.655	214.05	21.4068	369.29	0	29.3293	0	0	0	0	19.9	16.28	25.72	19.9002	19.9071	19.9137	19.9138	19.9536	20.0076	20.0194	20.012	19.9277	15.6119	-99.99	nan
setup	0	2006-04-24 23:00:00	11.9529	414.768	248.29	24.8311	361.354	0	30.1973	0	0	0	0	20.59	15.17	27.49	20.5895	20.5658	20.5434	20.5428	20.4027	20.1871	20.0627	19.9501	19.7266	15.6413	-99.99	nan
setup	0	2006-04-25 23:00:00	11.9515	413.876	213.24	21.3259	374.543	0	30.5551	0	0	0	0	20.72	16.35	27.1	20.7195	20.698	20.6776	20.677	20.5546	20.3743	20.2644	20.1571	19.9175	15.6702	-99.99	nan
setup	0	2006-04-26 23:00:00	11.9501	412.981	225.73	22.575	366.015	0	32.3713	0	0	0	0	20.09	15.29	27	20.09	20.0892	20.0884	20.0884	20.0778	20.0497	20.0159	19.9719	19.8408	15.6996	-99.99	nan
setup	0	2006-04-27 23:00:00	11.9488	412.081	172.39	17.2406	381.82	0	29.163	0	0	0	0	20.1	14.49	26.83	20.0999	20.0915	20.0835	20.0833	20.0317	19.9419	19.8824	19.8219	19.6756	15.7281	-99.99	nan
setup	0	2006-04-28 23:00:00	11.9475	411.18	243.2	24.3223	361.571	0	33.2422	0	0	0	0	20.17	13.94	26.86	20.1697	20.1541	20.1393	20.1389	20.0487	19.9285	19.8534	19.7793	19.6099	15.7555	-99.99	0.840288
setup	0	2006-04-29 23:00:00	11.9462	410.277	147.86	14.7848	385.26	0	35.0435	0	0	0	0	19.25	16.42	23.49	19.2499	19.2464	19.243	19.2429	19.2813	19.4078	19.4673	19.5045	19.5049	15.7824	-99.99	0.393037
setup	0	2006-04-30 23:00:00	11.9449	409.373	203.63	20.3605	368.649	0	28.6311	0	0	0	0	19.43	14.96	24.76	19.4299	19.4243	19.419	19.4189	19.3815	19.3133	19.2681	19.2246	19.1258	15.8074	-99.99	0.596541
setup	0	2006-05-01 23:00:00	11.9436	408.469	182.81	18.2777	378.501	0	62.7808	0	0	0	0	19.67	15.85	25.83	19.6706	19.6944	19.717	19.7176	19.6866	19.5167	19.4146	19.3191	19.1235	15.8304	-99.99	0.557981
setup	0	2006-05-02 23:00:00	11.9423	407.565	128.66	12.8628	391.312	0	41.1102	0	0	0	0	19.3	15.38	24.75	19.2993	19.2706	19.2432	19.2425	19.1852	19.1929	19.1856	19.1714	19.0998	15.8534	-99.99	0.532076
setup	0	2006-05-03 23:00:00	11.941	406.663	169.96	16.9903	381.349	0	39.2178	0	0	0	0	19.78	15.4	25.78	19.78	19.76	19.7056	19.7037	19.5473	19.383	19.2867	19.1998	19.025	15.8755	-99.99	0.608133
setup	0	2006-05-04 23:00:00	11.9398	405.763	132.48	13.2421	394.524	0	31.9325	0	0	0	0	20.08	16.07	25.78	20.08	20.0683	20.0365	20.0354	19.9061	19.7064	19.5854	19.4731	19.2398	15.8976	-99.99	0.57143
setup	0	2006-05-05 23:00:00	11.9386	404.867	187.9	18.7792	379.536	0	30.6833	0	0	0	0	20.38	16.09	26.68	20.38	20.3676	20.3337	20.3325	20.1914	19.9672	19.8331	19.7075	19.4464	15.921	-99.99	0.624036
setup	0	2006-05-06 23:00:00	11.9373	403.974	202.82	20.2672	375.005	0	29.8895	0	0	0	0	20.46	15.51	26.78	20.4601	20.4501	20.4232	20.4223	20.3085	20.1182	19.9996	19.8855	19.6426	15.9457	-99.99	0.703497
setup	0	2006-05-07 23:00:00	11.9361	403.086	212.43	21.2235	375.882	0	30.5987	0	0	0	0	20.74	16.29	26.63	20.74	20.727	20.6916	20.6904	20.549	20.3436	20.221	20.1043	19.8553	15.9718	-99.99	0.647359
setup	0	2006-05-08 23:00:00	11.935	402.203	204.09	20.3857	375.746	0	56.2112	0	0	0	0	20.36	16.58	26.37	20.36	20.3465	20.3097	20.3084	20.229	20.1587	20.1046	20.0447	19.8903	15.9989	-99.99	0.562549
setup	0	2006-05-09 23:00:00	11.9338	401.327	179.57	17.9318	379.636	0	41.995	0	0	0	0	19.91	15.87	25.55	19.91	19.8947	19.8532	19.8518	19.7976	19.8101	19.8041	19.7885	19.7138	16.0257	-99.99	0.569896
setup	0	2006-05-10 23:00:00	11.9326	400.457	166.61	16.6325	383.875	0	35.4259	0	0	0	0	19.9	15.58	25.56	19.9001	19.8956	19.8834	19.883	19.8333	19.7634	19.7172	19.6694	19.549	16.0508	-99.99	0.601678
setup	0	2006-05-11 23:00:00	11.9315	399.596	204.9	20.4476	368.807	0	29.267	0	0	0	0	19.42	15.35	25.14	19.4201	19.4227	19.4298	19.4301	19.4556	19.4792	19.4779	19.461	19.3885	16.0748	-99.99	0.561333
setup	0	2006-05-12 23:00:00	11.9304	398.742	214.97	21.4438	366.292	0	28.6477	0	0	0	0	19.75	14.94	26.23	19.7501	19.7432	19.7247	19.724	19.6461	19.52	19.4453	19.3756	19.2298	16.0973	-99.99	0.665038
setup	0	2006-05-13 23:00:00	11.9293	397.899	213.7	21.3074	370.653	0	28.9123	0	0	0	0	19.95	15.86	25.5	19.9501	19.9414	19.9177	19.9169	19.823	19.6843	19.6018	19.5222	19.345	16.1193	-99.99	0.574742
setup	0	2006-05-14 23:00:00	11.9282	397.065	173.67	17.3073	380.943	0	28.9316	0	0	0	0	19.9	15.4	25.88	19.9001	19.8945	19.8795	19.879	19.8137	19.6983	19.6232	19.5489	19.382	16.1417	-99.99	0.627386
setup	0	2006-05-15 23:00:00	11.9272	396.241	197.85	19.706	370.12	0	27.9559	0	0	0	0	19.48	15.04	25.28	19.4801	19.4805	19.4815	19.4816	19.4824	19.4667	19.4453	19.4161	19.3226	16.164	-99.99	0.604917
setup	0	2006-05-16 23:00:00	11.9261	395.429	195.3	19.4405	367.414	0	27.8846	0	0	0	0	19.32	14.47	26.33	19.3201	19.3195	19.3178	19.3177	19.3057	19.2698	19.2403	19.2078	19.1216	16.1855	-99.99	0.664653
setup	0	2006-05-17 23:00:00	11.9251	394.63	238.23	23.699	356.019	0	28.2539	0	0	0	0	19.7	15.11	27.02	19.7001	19.6915	19.6682	19.6674	19.5734	19.4299	19.3469	19.2699	19.1089	16.2057	-99.99	0.654596
setup	0	2006-05-18 23:00:00	11.9241	393.843	294.92	29.3198	337.08	0	28.1489	0	0	0	0	19.76	14.57	27.29	19.7601	19.7534	19.7352	19.7346	19.6575	19.5255	19.4424	19.3621	19.1883	16.226	-99.99	0.726411
setup	0	2006-05-19 23:00:00	11.9232	393.07	287.4	28.5544	343.082	0	28.7052	0	0	0	0	20.15	14.81	27.58	20.1501	20.1387	20.1077	20.1066	19.9804	19.7843	19.6694	19.5626	19.344	16.2467	-99.99	0.755567
setup	0	2006-05-20 23:00:00	11.9222	392.311	254.08	25.2291	348.286	0	27.7631	0	0	0	0	19.66	14.37	27.28	19.6601	19.6595	19.658	19.658	19.6468	19.6063	19.5684	19.5234	19.3996	16.2683	-99.99	0.736246
setup	0	2006-05-21 23:00:00	11.9213	391.566	264.03	26.2037	351.548	0	26.5106	0	0	0	0	20.47	15.36	28.16	20.4701	20.4549	20.4136	20.4121	20.2467	20.0013	19.8643	19.7412	19.5006	16.2901	-99.99	0.747485
setup	0	2006-05-22 23:00:00	11.9204	390.838	206.64	20.4997	370.887	0	28.5684	0	0	0	0	20.38	15.83	27.11	20.3801	20.3724	20.3516	20.3508	20.2657	20.1269	20.0384	19.9498	19.7468	16.3128	-99.99	0.663136
setup	0	2006-05-23 23:00:00	11.9195	390.125	206.99	20.5293	364.273	0	27.3475	0	0	0	0	19.49	13.18	26.52	19.4901	19.4964	19.5134	19.514	19.5731	19.624	19.6322	19.6261	19.5701	16.3363	-99.99	0.829877
setup	0	2006-05-24 23:00:00	11.9186	389.429	174.48	17.3041	372.636	0	27.5044	0	0	0	0	19.06	11.63	26.66	19.0601	19.0649	19.0779	19.0784	19.126	19.1791	19.1981	19.2075	19.1948	16.358	-99.99	0.935029
setup	0	2006-05-25 23:00:00	11.9178	388.751	223.3	22.1501	360.368	0	28.3879	0	0	0	0	19.78	14.31	26.69	19.7801	19.7689	19.7385	19.7375	19.622	19.4698	19.3899	19.3185	19.1707	16.3776	-99.99	0.745185
setup	0	2006-05-26 23:00:00	11.917	388.09	198.31	19.6807	372.008	0	29.9762	0	0	0	0	20.23	15.4	27.17	20.2301	20.2177	20.184	20.1828	20.047	19.8396	19.7193	19.6079	19.3815	16.3973	-99.99	0.692429
setup	0	2006-05-27 23:00:00	11.9162	387.448	208.72	20.7306	369.104	0	32.3257	0	0	0	0	20.42	14.62	27.56	20.4201	20.4097	20.3817	20.3807	20.2625	20.0649	19.9438	19.8293	19.5932	16.4183	-99.99	0.812879
setup	0	2006-05-28 23:00:00	11.9154	386.825	192.41	19.1331	377.898	0	35.0113	0	0	0	0	20.78	15.3	27.79	20.7801	20.7672	20.7322	20.7309	20.5884	20.366	20.2341	20.1106	19.8556	16.4408	-99.99	0.789332
setup	0	2006-05-29 23:00:00	11.9147	386.222	182.81	18.207	376.44	0	36.8126	0	0	0	0	20.08	16.03	26.18	20.0801	20.081	20.0835	20.0836	20.0924	20.0919	20.0767	20.0494	19.9456	16.4648	-99.99	0.586163
setup	0	2006-05-30 23:00:00	11.914	385.638	197.85	19.7437	365.855	0	33.8752	0	0	0	0	19.56	14.6	26.56	19.5601	19.5645	19.5766	19.577	19.6191	19.6574	19.6654	19.6634	19.6245	16.4884	-99.99	0.686422
setup	0	2006-05-31 23:00:00	11.9133	385.076	197.85	19.7907	363.584	0	34.3172	0	0	0	0	19.44	13.31	27.58	19.4401	19.4406	19.4421	19.4422	19.4425	19.4241	19.405	19.3825	19.3188	16.5095	-99.99	0.826212
setup	0	2006-06-01 23:00:00	11.9127	384.534	234.52	23.5239	348.662	0	37.8209	0	0	0	0	19.24	13.05	27.43	19.2401	19.2404	19.2412	19.2412	19.2424	19.2345	19.2227	19.2058	19.1469	16.5288	-99.99	0.824338
setup	0	2006-06-02 23:00:00	11.912	384.014	263.22	26.4857	340.943	0	43.1099	0	0	0	0	19.63	13.57	27.52	19.6301	19.6224	19.6014	19.6007	19.5172	19.3931	19.3222	19.2565	19.1187	16.547	-99.99	0.82091
setup	0	2006-06-03 23:00:00	11.9114	383.515	227.47	22.9679	359.55	0	53.5372	0	0	0	0	19.92	15.31	26.59	19.9201	19.9106	19.8849	19.884	19.7838	19.6402	19.5576	19.4793	19.3087	16.5655	-99.99	0.652267
setup	0	2006-06-04 23:00:00	11.9109	383.04	209.53	21.2354	363.487	0	53.7433	0	0	0	0	20.02	14.79	27.32	20.0201	20.0129	19.9933	19.9926	19.9089	19.765	19.6749	19.5885	19.4063	16.5848	-99.99	0.736934
setup	0	2006-06-05 23:00:00	11.9103	382.586	176.56	17.9641	371.106	0	61.2457	0	0	0	0	19.33	14.41	26.29	19.3301	19.3336	19.343	19.3433	19.3778	19.412	19.4177	19.4118	19.3592	16.6048	-99.99	0.672796
setup	0	2006-06-06 23:00:00	11.9098	382.156	174.94	17.8708	369.203	0	61.0923	0	0	0	0	18.95	12.9	26.46	18.9501	18.954	18.9647	18.9651	19.0031	19.0422	19.0545	19.0588	19.0411	16.6237	-99.99	0.78563
setup	0	2006-06-07 23:00:00	11.9093	381.75	230.36	23.6274	352.514	0	62.9824	0	0	0	0	19.59	13.45	27.23	19.5901	19.5805	19.5544	19.5535	19.449	19.2954	19.2105	19.1347	18.987	16.6407	-99.99	0.822558
setup	0	2006-06-08 23:00:00	11.9089	381.367	231.17	23.8057	355.336	0	74.4562	0	0	0	0	20.14	12.6	28.82	20.1401	20.1272	20.0921	20.0908	19.9439	19.7055	19.5651	19.4372	19.1918	16.6577	-99.99	1.01692
setup	0	2006-06-09 23:00:00	11.9085	381.009	177.02	18.3	376.497	0	74.9844	0	0	0	0	20.11	14.28	27.41	20.1101	20.1021	20.0802	20.0795	19.9935	19.8641	19.7849	19.7062	19.5261	16.6768	-99.99	0.806419
setup	0	2006-06-10 23:00:00	11.9081	380.674	197.85	20.5285	369.723	0	74.976	0	0	0	0	20.38	14.08	28.04	20.3801	20.3707	20.3451	20.3442	20.2376	20.0637	19.9586	19.8594	19.6549	16.6976	-99.99	0.876806
setup	0	2006-06-11 23:00:00	11.9077	380.365	131.67	13.7083	391.144	0	75.7327	0	0	0	0	19.94	14.88	27.03	19.9401	19.939	19.9362	19.9361	19.9237	19.8954	19.869	19.8354	19.7325	16.7195	-99.99	0.712643
setup	0	2006-06-12 23:00:00	11.9074	380.08	250.37	26.1464	340.807	0	63.697	0	0	0	0	19.06	13.35	27.18	19.0601	19.0689	19.0926	19.0934	19.1825	19.2897	19.3347	19.3642	19.3806	16.741	-99.99	0.767987
setup	0	2006-06-13 23:00:00	11.907	379.821	174.48	18.2713	369.748	0	68.0813	0	0	0	0	18.94	12.28	26.92	18.9401	18.9423	18.9483	18.9485	18.9711	18.9987	19.0098	19.0157	19.0066	16.7596	-99.99	0.855382
setup	0	2006-06-14 23:00:00	11.9068	379.587	204.56	21.4725	360.113	0	68.4918	0	0	0	0	19.65	13.63	28.82	19.6501	19.6396	19.6112	19.6102	19.4957	19.3254	19.2309	19.1468	18.9861	16.7762	-99.99	0.84372
setup	0	2006-06-15 23:00:00	11.9065	379.378	278.26	29.267	321.546	0	60.7881	0	0	0	0	19.06	12.24	28.81	19.0601	19.0623	19.0682	19.0684	19.0857	19.0865	19.0729	19.0515	18.9817	16.7928	-99.99	0.911953
setup	0	2006-06-16 23:00:00	11.9063	379.196	238.23	25.0945	334.411	0	56.7387	0	0	0	0	18.61	11.29	27.79	18.6101	18.6142	18.6252	18.6256	18.6684	18.7236	18.7471	18.7617	18.7622	16.8088	-99.99	0.926913
setup	0	2006-06-17 23:00:00	11.9061	379.038	217.86	22.9718	356.279	0	59.455	0	0	0	0	19.56	12.58	27.65	19.5601	19.547	19.5116	19.5103	19.3719	19.1792	19.0772	18.9883	18.8217	16.8236	-99.99	0.917126
setup	0	2006-06-18 23:00:00	11.906	378.907	155.73	16.4275	383.284	0	62.7001	0	0	0	0	20.04	15.35	26.92	20.0401	20.0271	19.9918	19.9906	19.8528	19.656	19.5457	19.4438	19.2357	16.8399	-99.99	0.669126
setup	0	2006-06-19 23:00:00	11.9059	378.802	200.74	21.1716	364.283	0	59.2107	0	0	0	0	19.99	13.58	27.73	19.9901	19.9841	19.9677	19.9671	19.8933	19.7548	19.6642	19.576	19.3915	16.8585	-99.99	0.872786
setup	0	2006-06-20 23:00:00	11.9058	378.723	186.62	19.6733	367.994	0	54.4986	0	0	0	0	19.79	13.85	27.61	19.7901	19.7871	19.7788	19.7785	19.743	19.678	19.6326	19.5847	19.4673	16.8782	-99.99	0.815581
setup	0	2006-06-21 23:00:00	11.9057	378.67	200.39	21.1159	364.128	0	51.4742	0	0	0	0	19.78	14.62	27.3	19.7801	19.7763	19.7658	19.7655	19.7235	19.6571	19.6148	19.5716	19.4663	16.8983	-99.99	0.725374
setup	0	2006-06-22 23:00:00	11.9057	378.643	238.23	25.0935	352.447	0	51.0692	0	0	0	0	20.21	14.4	28.2	20.2101	20.2008	20.1755	20.1746	20.0698	19.9022	19.8031	19.7111	19.5267	16.9182	-99.99	0.82238
setup	0	2006-06-23 23:00:00	11.9057	378.643	208.72	21.9774	368.354	0	59.9865	0	0	0	0	20.78	13.8	28.3	20.7801	20.7664	20.7292	20.728	20.5756	20.3358	20.1954	20.0659	19.8111	16.9392	-99.99	0.970523
setup	0	2006-06-24 23:00:00	11.9057	378.668	126.58	13.3233	395.222	0	58.2473	0	0	0	0	20.42	15.73	26.8	20.4201	20.4161	20.4053	20.4049	20.3629	20.2973	20.2521	20.2023	20.0692	16.9626	-99.99	0.675616
setup	0	2006-06-25 23:00:00	11.9058	378.719	96.61	10.1644	401.03	0	51.4817	0	0	0	0	19.66	14.65	26.51	19.6601	19.6657	19.6807	19.6813	19.7371	19.8	19.822	19.8316	19.8111	16.9866	-99.99	0.693794
setup	0	2006-06-26 23:00:00	11.9059	378.797	118.71	12.4837	388.863	0	43.7286	0	0	0	0	18.93	14.28	25.24	18.9301	18.9386	18.9615	18.9623	19.0545	19.1874	19.2548	19.3076	19.3705	17.008	-99.99	0.620173
setup	0	2006-06-27 23:00:00	11.906	378.9	190.79	20.0551	355.875	0	39.952	0	0	0	0	18.58	12.28	27.38	18.5801	18.5863	18.6032	18.6038	18.6645	18.7329	18.7619	18.7832	18.8074	17.0253	-99.99	0.819645
setup	0	2006-06-28 23:00:00	11.9062	379.029	229.9	24.157	342.099	0	45.2053	0	0	0	0	18.62	11.96	27.01	18.6201	18.6199	18.6192	18.6192	18.6169	18.6135	18.6102	18.6053	18.5838	17.0389	-99.99	0.847641
setup	0	2006-06-29 23:00:00	11.9064	379.183	169.96	17.8523	365.783	0	41.0158	0	0	0	0	18.54	12.08	26.73	18.5401	18.5398	18.539	18.539	18.5357	18.5288	18.5222	18.5132	18.4817	17.0511	-99.99	0.820611
setup	0	2006-06-30 23:00:00	11.9066	379.363	137.45	14.4317	379.96	0	35.2442	0	0	0	0	18.81	11.95	27.01	18.8101	18.8053	18.7923	18.7918	18.7385	18.6553	18.6068	18.562	18.4717	17.0624	-99.99	0.872043
setup	0	2006-07-01 23:00:00	11.9068	379.568	95.34	10.0058	397.318	0	31.4281	0	0	0	0	18.96	13.35	26.25	18.9601	18.9548	18.9404	18.9399	18.8845	18.8066	18.7623	18.7201	18.6276	17.0742	-99.99	0.735753
setup	0	2006-07-02 23:00:00	11.9071	379.799	178.64	18.7387	363.363	0	26.1566	0	0	0	0	18.65	12.16	26.95	18.6501	18.6511	18.6536	18.6537	18.6588	18.6478	18.6324	18.6132	18.5608	17.0866	-99.99	0.830882
setup	0	2006-07-03 23:00:00	11.9074	380.054	260.33	27.2942	337.995	0	32.4157	0	0	0	0	19.79	12.6	28.67	19.7901	19.774	19.7304	19.7289	19.5521	19.2858	19.138	19.008	18.774	17.0987	-99.99	0.965278
setup	0	2006-07-04 23:00:00	11.9078	380.333	265.3	27.8015	339.694	0	34.374	0	0	0	0	20.14	12.79	29.1	20.1401	20.128	20.0951	20.094	19.9582	19.7409	19.6116	19.4912	19.2537	17.1135	-99.99	1.00322
setup	0	2006-07-05 23:00:00	11.9082	380.637	176.21	18.4553	370.498	0	37.8601	0	0	0	0	19.44	13.9	27.01	19.4401	19.4416	19.4455	19.4457	19.4625	19.4834	19.4866	19.4805	19.4309	17.1318	-99.99	0.754689
setup	0	2006-07-06 23:00:00	11.9086	380.965	146.59	15.3438	379.326	0	34.2842	0	0	0	0	19.05	13.44	26.53	19.0501	19.0534	19.0623	19.0626	19.0969	19.1409	19.1594	19.1704	19.1663	17.1499	-99.99	0.744748
setup	0	2006-07-07 23:00:00	11.909	381.316	109.57	11.4613	389.154	0	30.288	0	0	0	0	18.39	13.6	24.65	18.3901	18.3976	18.4181	18.4188	18.5031	18.6319	18.7007	18.7568	18.8325	17.1658	-99.99	0.615565
setup	0	2006-07-08 23:00:00	11.9095	381.691	116.16	12.1419	393.578	0	27.38	0	0	0	0	19.63	13.61	27.18	19.6301	19.6162	19.5785	19.5772	19.4237	19.1924	19.0657	18.956	18.7645	17.1788	-99.99	0.809882
setup	0	2006-07-09 23:00:00	11.91	382.089	96.61	10.0905	397.678	0	20.6436	0	0	0	0	19.08	13.88	26.18	19.0801	19.0804	19.0811	19.0811	19.0823	19.0731	19.0587	19.0382	18.9719	17.1927	-99.99	0.695728
setup	0	2006-07-10 23:00:00	11.9105	382.509	93.72	9.78029	399.233	0	24.5002	0	0	0	0	19.19	13.22	26.9	19.1901	19.1869	19.1781	19.1778	19.1395	19.0714	19.028	18.9861	18.8971	17.207	-99.99	0.790718
setup	0	2006-07-11 23:00:00	11.911	382.951	127.5	13.2932	384.655	0	20.6298	0	0	0	0	18.82	13.54	26.02	18.8201	18.8216	18.8258	18.8259	18.8426	18.864	18.8711	18.8723	18.852	17.221	-99.99	0.696244
setup	0	2006-07-12 23:00:00	11.9116	383.415	133.75	13.9315	378.031	0	18.8293	0	0	0	0	18.14	12.2	25.41	18.1401	18.1478	18.1688	18.1695	18.2511	18.3624	18.4174	18.461	18.5197	17.2337	-99.99	0.738188
setup	0	2006-07-13 23:00:00	11.9122	383.901	152.49	15.8672	373.077	0	19.0094	0	0	0	0	18.55	12.92	26	18.5501	18.5464	18.5364	18.536	18.497	18.4439	18.4166	18.393	18.3476	17.2437	-99.99	0.724755
setup	0	2006-07-14 23:00:00	11.9128	384.407	126.23	13.1206	384.65	0	18.7896	0	0	0	0	18.81	12.85	25.71	18.8101	18.8047	18.7902	18.7897	18.7309	18.6411	18.5893	18.5415	18.4466	17.2531	-99.99	0.759388
setup	0	2006-07-15 23:00:00	11.9135	384.933	122.87	12.7563	388.395	0	17.216	0	0	0	0	19.23	13.58	26.51	19.2301	19.2217	19.1988	19.198	19.1048	18.9611	18.8783	18.8028	18.6573	17.2635	-99.99	0.750209
setup	0	2006-07-16 23:00:00	11.9142	385.48	183.27	19.0031	368.077	0	25.7794	0	0	0	0	19.3	13.77	26.84	19.3001	19.2946	19.2797	19.2792	19.2171	19.1143	19.051	18.9904	18.8644	17.2756	-99.99	0.746014
setup	0	2006-07-17 23:00:00	11.9149	386.046	185.81	19.2408	367.098	0	17.8532	0	0	0	0	19.77	12.68	27.63	19.7701	19.7605	19.7343	19.7334	19.624	19.4461	19.3406	19.2436	19.0578	17.2891	-99.99	0.936976
setup	0	2006-07-18 23:00:00	11.9156	386.63	172.86	17.8744	372.097	0	15.8423	0	0	0	0	19.57	13.41	26.61	19.5701	19.5667	19.5575	19.5572	19.52	19.4596	19.4198	19.3785	19.2782	17.3047	-99.99	0.816068
setup	0	2006-07-19 23:00:00	11.9164	387.233	175.4	18.1098	374.522	0	18.9074	0	0	0	0	20.16	13.34	27.32	20.1601	20.1495	20.1207	20.1197	20.0018	19.8179	19.7115	19.6142	19.4262	17.3213	-99.99	0.916588
setup	0	2006-07-20 23:00:00	11.9172	387.854	140	14.4319	385.675	0	24.8727	0	0	0	0	19.65	14.77	25.58	19.6501	19.6501	19.6501	19.6501	19.6515	19.6526	19.6472	19.6351	19.58	17.3397	-99.99	0.662443
setup	0	2006-07-21 23:00:00	11.918	388.492	156.2	16.075	379.564	0	25.5802	0	0	0	0	19.54	14.95	25.58	19.5401	19.5393	19.5373	19.5372	19.5282	19.5099	19.495	19.4774	19.4248	17.358	-99.99	0.628253
setup	0	2006-07-22 23:00:00	11.9189	389.146	160.36	16.4745	381.267	0	25.7807	0	0	0	0	20.08	14.62	27	20.0801	20.0712	20.0471	20.0463	19.9467	19.7871	19.6935	19.6078	19.442	17.3752	-99.99	0.758147
setup	0	2006-07-23 23:00:00	11.9197	389.816	136.64	14.0123	383.008	0	21.3553	0	0	0	0	18.87	14.98	24.54	18.8701	18.8795	18.9051	18.906	19.0092	19.1581	19.2322	19.2888	19.352	17.3928	-99.99	0.526934
setup	0	2006-07-24 23:00:00	11.9206	390.502	186.16	19.0551	368.427	0	14.3708	0	0	0	0	19.92	13.21	28.17	19.9201	19.909	19.8791	19.878	19.7508	19.5423	19.4223	19.3161	19.1289	17.408	-99.99	0.910586
setup	0	2006-07-25 23:00:00	11.9215	391.202	247.02	25.2363	345.542	0	13.17	0	0	0	0	20.21	13.27	29.16	20.2101	20.2004	20.1742	20.1733	20.0637	19.884	19.7756	19.674	19.4723	17.4234	-99.99	0.964401
setup	0	2006-07-26 23:00:00	11.9224	391.916	179.91	18.3442	368.995	0	22.4311	0	0	0	0	19.43	13.32	27.17	19.4301	19.4336	19.443	19.4433	19.4805	19.5284	19.5463	19.554	19.5334	17.4411	-99.99	0.817947
setup	0	2006-07-27 23:00:00	11.9234	392.644	67.92	6.91157	407.468	0	21.3858	0	0	0	0	18.87	13.82	25.29	18.8701	18.876	18.8919	18.8925	18.9592	19.064	19.1206	19.1665	19.2248	17.4582	-99.99	0.66176
setup	0	2006-07-28 23:00:00	11.9244	393.384	81.68	8.29488	400.219	0	19.045	0	0	0	0	18.45	14.12	24.64	18.4501	18.4561	18.4724	18.4729	18.5402	18.6439	18.7005	18.7482	18.8176	17.4721	-99.99	0.568824
setup	0	2006-07-29 23:00:00	11.9254	394.137	132.82	13.4611	382.095	0	19.1404	0	0	0	0	18.62	12.96	25.96	18.6201	18.6195	18.6179	18.6178	18.6083	18.5849	18.5688	18.5536	18.5224	17.4824	-99.99	0.7293
setup	0	2006-07-30 23:00:00	11.9264	394.9	124.49	12.5918	387.389	0	17.6371	0	0	0	0	18.89	12.79	26.5	18.8901	18.8854	18.8729	18.8724	18.8204	18.7374	18.6887	18.644	18.557	17.4912	-99.99	0.789023
setup	0	2006-07-31 23:00:00	11.9274	395.675	253.61	25.6014	342.134	0	12.3942	0	0	0	0	19.18	13.25	26.41	19.1801	19.1736	19.1559	19.1553	19.0843	18.9761	18.9138	18.8564	18.743	17.5007	-99.99	0.776916
setup	0	2006-08-01 23:00:00	11.9285	396.459	224.11	22.5803	354.13	0	12.7037	0	0	0	0	19.91	13.08	27.97	19.9101	19.8975	19.8635	19.8623	19.7219	19.4999	19.3715	19.2554	19.0403	17.5117	-99.99	0.918967
setup	0	2006-08-02 23:00:00	11.9296	397.252	251.53	25.296	350.785	0	12.5765	0	0	0	0	21.02	14.44	29.24	21.0201	20.9998	20.9446	20.9427	20.7194	20.3785	20.1849	20.0104	19.6854	17.5262	-99.99	0.949186
setup	0	2006-08-03 23:00:00	11.9307	398.054	216.13	21.6973	366.493	0	16.5991	0	0	0	0	21.14	14.27	29	21.1401	21.1287	21.0979	21.0968	20.9685	20.7571	20.6273	20.5036	20.2505	17.5461	-99.99	0.98364
setup	0	2006-08-04 23:00:00	11.9318	398.863	186.62	18.7036	373.848	0	16.9431	0	0	0	0	20.05	15.39	25.67	20.0501	20.0554	20.0698	20.0703	20.1318	20.2258	20.2697	20.2987	20.305	17.5698	-99.99	0.648384
