row,time,.evapotranspiration.sim.val
391,2019-01-27T23:00:00,0.9527549999999999
392,2019-01-28T23:00:00,0.763768
393,2019-01-29T23:00:00,0.718736
394,2019-01-30T23:00:00,0.676173
395,2019-01-31T23:00:00,0.692066
396,2019-02-01T23:00:00,0.590344
397,2019-02-02T23:00:00,0.536387
398,2019-02-03T23:00:00,0.49454299999999995
399,2019-02-04T23:00:00,0.5316879999999999
400,2019-02-05T23:00:00,0.6779120000000001
401,2019-02-06T23:00:00,0.507145
402,2019-02-07T23:00:00,0.8661220000000001
403,2019-02-08T23:00:00,0.8406610000000001
404,2019-02-09T23:00:00,0.6606879999999999
405,2019-02-10T23:00:00,0.7269950000000001
406,2019-02-11T23:00:00,0.422266
407,2019-02-12T23:00:00,0.36582299999999995
408,2019-02-13T23:00:00,0.361315
409,2019-02-14T23:00:00,0.32904900000000004
410,2019-02-15T23:00:00,0.41171800000000003
411,2019-02-16T23:00:00,0.6604410000000001
412,2019-02-17T23:00:00,0.436907
413,2019-02-18T23:00:00,0.311774
414,2019-02-19T23:00:00,0.400224
415,2019-02-20T23:00:00,0.6056809999999999
416,2019-02-21T23:00:00,0.584176
417,2019-02-22T23:00:00,0.6194120000000001
418,2019-02-23T23:00:00,0.622241
419,2019-02-24T23:00:00,0.634894
420,2019-02-25T23:00:00,0.628941
421,2019-02-26T23:00:00,0.399095
422,2019-02-27T23:00:00,0.41110199999999997
423,2019-02-28T23:00:00,0.31275600000000003
424,2019-03-01T23:00:00,0.27678899999999995
425,2019-03-02T23:00:00,0.48671899999999996
426,2019-03-03T23:00:00,0.483777
427,2019-03-04T23:00:00,0.481431
428,2019-03-05T23:00:00,0.52401994
429,2019-03-06T23:00:00,0.36816099999999996
430,2019-03-07T23:00:00,0.387347
431,2019-03-08T23:00:00,0.40717005000000006
432,2019-03-09T23:00:00,0.3219685
433,2019-03-10T23:00:00,0.39675189999999994
434,2019-03-11T23:00:00,0.3926263
435,2019-03-12T23:00:00,0.22677030000000004
436,2019-03-13T23:00:00,0.2364244
437,2019-03-14T23:00:00,0.2908245
438,2019-03-15T23:00:00,0.21463777000000003
