source,id,datetime,dC_ch4_emis[kgCha-1],dC_co2_emis_auto[kgCha-1],dC_co2_emis_hetero[kgCha-1],dC_doc_leach[kgCha-1],dN_don_leach[kgNha-1],dN_no3_leach[kgNha-1],dN_nh4_leach[kgNha-1],dN_no_emis[kgNha-1],dN_n2o_emis[kgNha-1],dN_n2_emis[kgNha-1],dN_nh3_emis[kgNha-1],dN_n2_fix[kgNha-1],dC_co2_fix[kgCha-1],dS_so4_leach[kgSha-1],dC_litter_above[kgCha-1],dC_litter_below[kgCha-1],dN_litter_above[kgNha-1],dN_litter_below[kgNha-1],dN_deposition[kgNha-1],dN_plant_uptake[kgNha-1],dN_mineral[kgNha-1],dN_nitrify[kgNha-1],dN_denitrify[kgNha-1],dN_chemodenitrify[kgNha-1],C_plants[kgCha-1],C_soil[kgCha-1],C_soil_20cm[kgCha-1],C_soil_30cm[kgCha-1],C_aorg[kgCha-1],C_litter_raw[kgCha-1],C_litter[kgCha-1],C_mic[kgCha-1],C_sol[kgCha-1],C_wood_above[kgCha-1],C_wood_below[kgCha-1],N_plants[kgNha-1],N_soil[kgNha-1],N_soil_20cm[kgNha-1],N_soil_30cm[kgNha-1],N_aorg[kgNha-1],N_litter_raw[kgNha-1],N_litter[kgNha-1],N_mic[kgNha-1],N_sol[kgNha-1],N_wood_above[kgNha-1],N_wood_below[kgNha-1],anvf_mean[-]
setup,0,2015-01-31 23:00:00,3.38535e-10,22.3748,11.0279,0.0568974,0,0.0014492,0,0.000151503,0.00171472,0.0138674,1.07606e-06,0,0,0,2.15999,7.29738,0.0325631,0.0194705,0.0136257,0.36288,0.590519,0.340272,0.016183,3.77759e-05,1211.98,76338.4,29321.6,44989.5,137.005,56.0322,27.4879,25.7788,9.82849,0,0,28.5158,4978.06,2265.37,3169.34,12.6939,0.741089,0.366928,1.89463,0.74713,0,0,0.462752
setup,0,2015-02-01 23:00:00,1.48349e-11,21.2009,13.0118,0.0304939,0,0.00135361,0,2.94212e-05,0.000108149,0.0183444,1.22901e-07,0.157117,3.17054,0,2.44669,6.61051,0.0368852,0.0196474,0.0272775,0.240538,0.29461,0.19236,0.0245952,3.53806e-05,1225.13,76332.1,29318,44984.8,137.879,59.4936,27.0891,23.1131,6.84555,0,0,28.814,4977.86,2265.31,3169.24,12.7151,0.790379,0.360804,1.73457,0.757884,0,0,0.620346
setup,0,2015-02-02 23:00:00,4.81651e-12,21.0968,9.84748,0.0211231,0,0,0,3.40878e-05,0.000335247,0.0316779,2.64359e-08,0,0,0,2.76414,6.61334,0.0416709,0.0198529,0.0143984,0.164924,0.16779,0.032448,0.0213405,2.91746e-05,1238.53,76328.8,29317.1,44983,139.224,63.2501,27.2142,18.3415,5.58731,0,0,29.0715,4977.71,2265.22,3169.16,12.8095,0.844141,0.362486,1.45602,0.766002,0,0,0.89704
setup,0,2015-02-03 23:00:00,8.94737e-11,22.7489,6.73074,0.0173924,0,0,0,6.62723e-05,0.00062099,0.0279338,1.8031e-07,0,0,0,3.11452,8.02068,0.0469531,0.0200303,0.0136258,0.150155,0.155773,0.0342734,0.0142858,2.25845e-05,1256.89,76330.3,29318.8,44984.9,139.085,67.342,27.2696,16.1919,8.15741,0,0,29.3338,4977.59,2265.11,3169.06,12.7921,0.902933,0.363324,1.32883,0.772771,0,0,0.817971
setup,0,2015-02-04 23:00:00,6.7601e-08,24.2854,7.61978,0.269928,0.0218418,0.00127132,0.00169064,6.58559e-05,0.000542354,0.0201357,2.78137e-07,0,0,0,3.5,8.34746,0.0527644,0.020211,0.0136256,0.147119,0.167877,0.047647,0.00481337,2.05369e-05,1276.43,76331,29320.2,44986.1,138.028,71.8194,27.2684,16.0102,9.4893,0,0,29.6309,4977.45,2265.03,3168.95,12.6995,0.96739,0.363511,1.28149,0.776179,0,0,0.740029
setup,0,2015-02-05 23:00:00,7.95329e-09,24.1434,8.65076,0.0291698,0,0,0,6.53904e-05,0.000518363,0.0114864,3.46781e-07,0,0,0,3.92271,8.14945,0.0591371,0.0204157,0.0136261,0.145442,0.175192,0.0540101,0.00183081,1.94255e-05,1295.41,76330.7,29320.6,44986.3,137.282,76.7363,27.2439,16.0877,9.42528,0,0,29.9569,4977.34,2264.98,3168.88,12.6358,1.03829,0.363512,1.24364,0.779761,0,0,0.700367
setup,0,2015-02-06 23:00:00,5.92466e-10,24.3232,8.70804,0.0185737,0,0,0,6.3767e-05,0.000497805,0.00675242,4.06149e-07,0,0,0,4.38471,8.22182,0.0661019,0.0206403,0.0136258,0.146058,0.180221,0.0576969,0.00106498,1.87841e-05,1314.95,76330.4,29320.9,44986.4,136.643,82.1268,27.1945,15.9206,9.72378,0,0,30.2983,4977.23,2264.93,3168.81,12.5843,1.11619,0.363271,1.20065,0.786248,0,0,0.667212
setup,0,2015-02-07 23:00:00,1.1298e-11,24.6239,8.74808,0.0136888,0,0,0,6.37214e-05,0.000473217,0.00416815,4.99718e-07,0,0,0,4.88795,8.10413,0.0736885,0.0208755,0.0136259,0.147359,0.183263,0.0614876,0.000718622,1.89677e-05,1334.38,76329.9,29321.1,44986.4,135.985,88.0257,27.128,15.8259,10.0634,0,0,30.6598,4977.12,2264.88,3168.74,12.5345,1.20163,0.362881,1.1615,0.796726,0,0,0.638156
setup,0,2015-02-08 23:00:00,6.3475e-13,24.675,8.70144,0.0110621,0,0,0,6.20383e-05,0.000431194,0.00271868,5.44882e-07,0,0,0,5.43422,8.13371,0.0819239,0.0211246,0.0136265,0.149171,0.184485,0.0644456,0.000552502,1.86601e-05,1354.27,76329.6,29321.5,44986.5,135.292,94.4843,27.0499,15.8708,10.5822,0,0,31.0524,4977.01,2264.83,3168.66,12.485,1.29536,0.362384,1.12482,0.809898,0,0,0.611396
setup,0,2015-02-09 23:00:00,1.43326e-13,24.309,8.64003,0.00892659,0,0,0,5.95521e-05,0.000377206,0.00184013,6.03307e-07,0,0,0,6.02515,7.87698,0.0908325,0.0213951,0.0136262,0.150374,0.183021,0.0664607,0.000450564,1.83681e-05,1373.64,76329,29321.9,44986.4,134.557,101.557,26.9646,16.1417,10.8899,0,0,31.454,4976.9,2264.78,3168.59,12.4335,1.39821,0.361822,1.09309,0.825438,0,0,0.582919
