source	id	datetime	C_mic_1[kgCm-2]	C_mic_2[kgCm-2]	C_mic_3[kgCm-2]	C_aorg[kgCm-2]	N_nh4[kgNm-2]	N_no3_ae[kgNm-2]	N_no3_an[kgNm-2]	C_doc_ae[kgCm-2]	C_doc_an[kgCm-2]	C_acetate_ae[kgCm-2]	C_acetate_an[kgCm-2]	sC_ch4_ebul[kgCm-2]	sC_ch4_plant[kgCm-2]	sC_ch4_soil[kgCm-2]	sC_ch4_water[kgCm-2]	sC_ch4_leach[kgCm-2]	sC_ch4_prod[kgCm-2]	sC_ch4_ox[kgCm-2]	sC_acetate_prod[kgCm-2]	sC_doc_prod[kgCm-2]	sN_no2_nit[kgNm-2]	sN_no3_denit[kgNm-2]	sN_n2o_ebul[kgNm-2]	sN_n2o_plant[kgNm-2]	sN_n2o_soil[kgNm-2]	sN_n2o_water[kgNm-2]	sN_no_ebul[kgNm-2]	sN_no_plant[kgNm-2]	sN_no_soil[kgNm-2]	sN_no_water[kgNm-2]	sN_nh3_ebul[kgNm-2]	sN_nh3_plant[kgNm-2]	sN_nh3_soil[kgNm-2]	sN_nh3_water[kgNm-2]	sO_plant_o2_cons[kgOm-2]	sO_plant_o2_prod[kgOm-2]	sO_algae_o2_prod[kgOm-2]	ph_watertable[-]	ph_soil_surface[-]	anvf[%]
setup	0	2008-03-01 21:00:00	0.00604932	0.00344048	0.000897869	0.0678525	0.000348149	0.000150043	6.04278e-05	0.000366458	0.000613226	1.50636e-05	0.000939078	0	0	-9.71062e-10	0	-3.10193e-24	1.06082e-07	1.06767e-07	1.08795e-06	1.29464e-05	8.82458e-07	3.31807e-07	0	0	5.84161e-09	0	0	0	2.06782e-09	0	0	0	9.81638e-14	0	0	0	0	7	7.5	0.565889
setup	0	2008-03-01 22:00:00	0.00604627	0.00344101	0.000897458	0.067856	0.000348252	0.000149808	6.04012e-05	0.000366129	0.000612969	1.50354e-05	0.000939365	0	0	-1.02558e-09	0	-9.71937e-24	1.0604e-07	1.06712e-07	1.08635e-06	1.26793e-05	8.6956e-07	3.2868e-07	0	0	6.31769e-09	0	0	0	2.11793e-09	0	0	0	1.07383e-13	0	0	0	0	7	7.5	0.565864
setup	0	2008-03-01 23:00:00	0.00604327	0.00344152	0.000897048	0.0678594	0.000348279	0.000149612	6.03545e-05	0.000365873	0.000612674	1.50089e-05	0.000939651	0	0	-1.03745e-09	0	-5.99706e-24	1.06e-07	1.06662e-07	1.08481e-06	1.24629e-05	8.65834e-07	3.25164e-07	0	0	6.80154e-09	0	0	0	2.14828e-09	0	0	0	1.18838e-13	0	0	0	0	7	7.5	0.565799
setup	0	2008-03-02 00:00:00	0.00604021	0.00344217	0.000896635	0.0678627	0.000348558	0.000148839	6.09673e-05	0.000364343	0.000613713	1.49797e-05	0.000939939	0	0	-1.59531e-09	0	8.4786e-24	1.05961e-07	1.0663e-07	1.08295e-06	1.21615e-05	9.19392e-07	3.22417e-07	0	0	8.95535e-09	0	0	0	2.53913e-09	0	0	0	1.59005e-13	0	0	0	0	7	7.5	0.567515
setup	0	2008-03-02 01:00:00	0.00603741	0.00344274	0.000896226	0.0678657	0.000348586	0.000148971	6.07301e-05	0.000364844	0.000613008	1.4968e-05	0.000940208	0	0	-1.2147e-09	0	1.07533e-23	1.05924e-07	1.06579e-07	1.0805e-06	1.18891e-05	9.30126e-07	3.14515e-07	0	0	9.27849e-09	0	0	0	2.35824e-09	0	0	0	2.1136e-13	0	0	0	0	7	7.5	0.56688
setup	0	2008-03-02 02:00:00	0.00603495	0.00344323	0.00089582	0.0678681	0.00034856	0.000149102	6.05145e-05	0.000365834	0.000612324	1.49534e-05	0.000940479	0	0	-1.02689e-09	0	-3.51552e-24	1.05892e-07	1.0653e-07	1.07706e-06	1.15982e-05	8.91238e-07	3.06719e-07	0	0	9.52325e-09	0	0	0	2.20318e-09	0	0	0	2.19009e-13	0	0	0	0	7	7.5	0.566277
setup	0	2008-03-02 03:00:00	0.00603273	0.00344365	0.000895417	0.0678702	0.000348537	0.000149215	6.03169e-05	0.000367025	0.000611664	1.49379e-05	0.00094075	0	0	-8.84563e-10	0	3.20532e-24	1.05862e-07	1.06479e-07	1.07452e-06	1.12934e-05	8.47374e-07	3.00847e-07	0	0	9.53692e-09	0	0	0	2.04376e-09	0	0	0	2.30295e-13	0	0	0	0	7	7.5	0.565705
setup	0	2008-03-02 04:00:00	0.0060307	0.00344401	0.000895016	0.0678722	0.000348536	0.000149363	6.00839e-05	0.000368387	0.000610902	1.4924e-05	0.000941018	0	0	-7.56528e-10	0	8.99559e-24	1.0583e-07	1.06425e-07	1.07247e-06	1.09742e-05	8.139e-07	2.95381e-07	0	0	9.32805e-09	0	0	0	1.90655e-09	0	0	0	2.33742e-13	0	0	0	0	7	7.5	0.565
setup	0	2008-03-02 05:00:00	0.0060289	0.0034443	0.000894618	0.0678738	0.000348557	0.000149548	5.98261e-05	0.000369939	0.000610068	1.49114e-05	0.000941285	0	0	-6.23605e-10	0	-1.7164e-23	1.05799e-07	1.06371e-07	1.0703e-06	1.06613e-05	7.89374e-07	2.90352e-07	0	0	8.86775e-09	0	0	0	1.76928e-09	0	0	0	2.30118e-13	0	0	0	0	7	7.5	0.564207
setup	0	2008-03-02 06:00:00	0.00602729	0.0034445	0.000894223	0.0678753	0.000348579	0.000149845	5.94736e-05	0.000371809	0.000608985	1.49027e-05	0.000941547	0	0	-3.46127e-10	0	-1.24077e-24	1.05767e-07	1.06315e-07	1.06852e-06	1.03884e-05	7.75211e-07	2.86079e-07	0	0	7.96156e-09	0	0	0	1.58295e-09	0	0	0	2.14365e-13	0	0	0	0	7	7.5	0.563088
setup	0	2008-03-02 07:00:00	0.00602584	0.0034446	0.000893832	0.0678768	0.000348643	0.000150226	5.90492e-05	0.000373841	0.0006077	1.48964e-05	0.000941806	0	0	-9.3052e-11	0	-1.58198e-23	1.05736e-07	1.06262e-07	1.06735e-06	1.02015e-05	7.72199e-07	2.82578e-07	0	0	6.72621e-09	0	0	0	1.37921e-09	0	0	0	1.83599e-13	0	0	0	0	7	7.5	0.561723
setup	0	2008-03-02 08:00:00	0.0060245	0.00344462	0.000893444	0.0678782	0.000348612	0.000150564	5.86699e-05	0.000375942	0.000606498	1.48874e-05	0.000942067	0	0	-1.62089e-10	0	-5.48007e-24	1.05705e-07	1.06233e-07	1.06663e-06	1.03516e-05	7.68764e-07	2.79759e-07	0	0	6.22763e-09	0	0	0	1.32139e-09	0	0	0	1.75479e-13	0	0	0	0	7	7.5	0.560486
setup	0	2008-03-02 09:00:00	0.00602325	0.00344456	0.00089306	0.0678795	0.00034861	0.000150853	5.83362e-05	0.000378784	0.000605416	1.48769e-05	0.000942328	0	0	-3.22216e-10	0	-5.06648e-24	1.05674e-07	1.06242e-07	1.06619e-06	1.12899e-05	7.68744e-07	2.77518e-07	0	0	6.04431e-09	0	0	0	1.30283e-09	0	0	0	2.06089e-13	0	0	0	0	7	7.5	0.559385
setup	0	2008-03-02 10:00:00	0.00602117	0.00344513	0.000892664	0.0678825	0.000347684	0.000147848	5.96655e-05	0.000375884	0.000607565	1.50659e-05	0.000942404	0	0	3.40715e-09	0	-1.20523e-24	1.05393e-07	1.05952e-07	1.0948e-06	1.26481e-05	8.71225e-07	3.14393e-07	0	0	1.22738e-09	0	0	0	4.25313e-10	0	0	0	3.76795e-14	0	0	0	0	7	7.5	0.561879
setup	0	2008-03-02 11:00:00	0.00601951	0.00344512	0.000892278	0.0678861	0.000348282	0.000150604	5.73283e-05	0.000381184	0.000601265	1.54412e-05	0.000942275	0	0	-1.58678e-09	0	-8.27181e-24	1.052e-07	1.05862e-07	1.08742e-06	1.40419e-05	1.54296e-06	3.16354e-07	0	0	3.16606e-09	0	0	0	1.6294e-09	0	0	0	8.84073e-14	0	0	0	0	7	7.5	0.554183
setup	0	2008-03-02 12:00:00	0.00601617	0.0034467	0.000891844	0.0678888	0.000347884	0.000142395	6.58302e-05	0.00035985	0.000621424	1.52116e-05	0.000942646	0	0	-1.50346e-09	0	-5.99706e-24	1.04877e-07	1.05674e-07	1.1028e-06	1.37852e-05	1.48737e-06	3.55858e-07	0	0	4.96603e-09	0	0	0	1.85662e-09	0	0	0	1.69241e-13	0	0	0	0	7	7.5	0.579804
setup	0	2008-03-02 13:00:00	0.00601296	0.00344802	0.000891402	0.0678916	0.000347426	0.00014164	6.45126e-05	0.000360527	0.000619736	1.50873e-05	0.000942913	0	0	-1.25339e-09	0	-2.89513e-24	1.045e-07	1.05326e-07	1.10235e-06	1.41262e-05	1.56157e-06	3.51859e-07	0	0	4.6027e-09	0	0	0	1.91382e-09	0	0	0	1.42983e-13	0	0	0	0	7	7.5	0.57741
setup	0	2008-03-02 14:00:00	0.0060098	0.00344917	0.00089095	0.0678955	0.000347174	0.000142334	6.40378e-05	0.000360567	0.000618822	1.51669e-05	0.000943096	0	0	-1.12567e-09	0	8.27181e-25	1.04133e-07	1.04959e-07	1.09176e-06	1.4293e-05	1.42019e-06	3.50257e-07	0	0	4.89518e-09	0	0	0	1.9442e-09	0	0	0	1.00474e-13	0	0	0	0	7	7.5	0.576167
setup	0	2008-03-02 15:00:00	0.00600667	0.0034502	0.0008905	0.0678993	0.000346981	0.000142744	6.36824e-05	0.000360494	0.000618114	1.51352e-05	0.000943389	0	0	-1.0538e-09	0	-2.06795e-25	1.04047e-07	1.04867e-07	1.08844e-06	1.42703e-05	1.25725e-06	3.4831e-07	0	0	5.13404e-09	0	0	0	1.95411e-09	0	0	0	8.22962e-14	0	0	0	0	7	7.5	0.57536
setup	0	2008-03-02 16:00:00	0.00600356	0.00345113	0.000890051	0.0679031	0.000346804	0.000142995	6.33704e-05	0.000360183	0.000617427	1.51003e-05	0.000943684	0	0	-1.00762e-09	0	-4.96308e-24	1.03983e-07	1.04786e-07	1.0855e-06	1.37655e-05	1.13009e-06	3.45571e-07	0	0	5.28507e-09	0	0	0	1.95361e-09	0	0	0	7.04135e-14	0	0	0	0	7	7.5	0.574676
setup	0	2008-03-02 17:00:00	0.00600048	0.00345198	0.000889604	0.0679068	0.000346705	0.000143156	6.30795e-05	0.000359884	0.000616725	1.50673e-05	0.000943978	0	0	-9.73035e-10	0	-2.06795e-25	1.03922e-07	1.047e-07	1.08284e-06	1.33384e-05	1.03848e-06	3.41991e-07	0	0	5.35974e-09	0	0	0	1.94358e-09	0	0	0	6.49358e-14	0	0	0	0	7	7.5	0.574035
setup	0	2008-03-02 18:00:00	0.00599747	0.00345276	0.00088916	0.0679104	0.000346652	0.00014327	6.28013e-05	0.000359709	0.000616022	1.50353e-05	0.000944269	0	0	-9.43117e-10	0	-2.27475e-24	1.03867e-07	1.0461e-07	1.07981e-06	1.29387e-05	9.70059e-07	3.37652e-07	0	0	5.37099e-09	0	0	0	1.92347e-09	0	0	0	6.28453e-14	0	0	0	0	7	7.5	0.573411
setup	0	2008-03-02 19:00:00	0.00599453	0.00345349	0.000888719	0.0679137	0.000346664	0.000143344	6.25526e-05	0.000359553	0.000615373	1.50021e-05	0.000944562	0	0	-9.69753e-10	0	-8.27181e-25	1.03817e-07	1.04531e-07	1.07698e-06	1.25513e-05	9.27899e-07	3.33457e-07	0	0	5.50542e-09	0	0	0	1.93354e-09	0	0	0	6.45249e-14	0	0	0	0	7	7.5	0.572849
setup	0	2008-03-02 20:00:00	0.00599163	0.00345419	0.000888279	0.0679171	0.000346821	0.000143393	6.23546e-05	0.000359336	0.000614821	1.49683e-05	0.000944854	0	0	-1.0308e-09	0	-1.613e-23	1.0377e-07	1.04471e-07	1.07474e-06	1.23206e-05	9.3336e-07	3.30203e-07	0	0	5.85131e-09	0	0	0	1.97376e-09	0	0	0	7.42307e-14	0	0	0	0	7	7.5	0.572423
setup	0	2008-03-02 21:00:00	0.00598877	0.00345486	0.000887842	0.0679203	0.000346826	0.000143427	6.21699e-05	0.000359143	0.000614294	1.49354e-05	0.000945146	0	0	-1.04861e-09	0	6.82424e-24	1.03725e-07	1.04417e-07	1.07317e-06	1.2168e-05	9.15856e-07	3.26985e-07	0	0	6.25267e-09	0	0	0	2.00222e-09	0	0	0	9.72288e-14	0	0	0	0	7	7.5	0.572044
setup	0	2008-03-02 22:00:00	0.00598595	0.00345549	0.000887407	0.0679235	0.000346803	0.000143453	6.19801e-05	0.000359034	0.000613736	1.49044e-05	0.000945435	0	0	-1.04627e-09	0	-7.03104e-24	1.03681e-07	1.04368e-07	1.0717e-06	1.20327e-05	8.89792e-07	3.23525e-07	0	0	6.64684e-09	0	0	0	2.01793e-09	0	0	0	1.00691e-13	0	0	0	0	7	7.5	0.571643
setup	0	2008-03-02 23:00:00	0.00598319	0.00345608	0.000886975	0.0679267	0.000346889	0.000143491	6.17738e-05	0.000359045	0.000613121	1.48752e-05	0.000945723	0	0	-1.03247e-09	0	7.03104e-24	1.0364e-07	1.04322e-07	1.07025e-06	1.1903e-05	8.70436e-07	3.19734e-07	0	0	7.01062e-09	0	0	0	2.01976e-09	0	0	0	1.06595e-13	0	0	0	0	7	7.5	0.571175
setup	0	2008-03-03 00:00:00	0.00598054	0.00345658	0.000886547	0.0679297	0.000346893	0.000143691	6.14109e-05	0.000359537	0.000612104	1.48531e-05	0.000946003	0	0	-8.26388e-10	0	-1.24077e-24	1.036e-07	1.04272e-07	1.06884e-06	1.17953e-05	8.59078e-07	3.15492e-07	0	0	6.92924e-09	0	0	0	1.91897e-09	0	0	0	1.09387e-13	0	0	0	0	7	7.5	0.570208
setup	0	2008-03-03 01:00:00	0.00597796	0.00345705	0.000886121	0.0679327	0.000347096	0.000143744	6.12068e-05	0.000359758	0.000611451	1.48252e-05	0.000946288	0	0	-8.90634e-10	0	3.10193e-24	1.03562e-07	1.04229e-07	1.06734e-06	1.16846e-05	8.54089e-07	3.1184e-07	0	0	7.09756e-09	0	0	0	1.9088e-09	0	0	0	1.14619e-13	0	0	0	0	7	7.5	0.569699
setup	0	2008-03-03 02:00:00	0.00597547	0.00345748	0.000885698	0.0679356	0.000347127	0.000143817	6.09843e-05	0.000360164	0.000610745	1.47993e-05	0.00094657	0	0	-8.77919e-10	0	-3.10193e-24	1.03525e-07	1.04187e-07	1.06582e-06	1.15717e-05	8.37189e-07	3.07864e-07	0	0	7.22177e-09	0	0	0	1.87963e-09	0	0	0	1.28866e-13	0	0	0	0	7	7.5	0.569132
setup	0	2008-03-03 03:00:00	0.00597311	0.00345787	0.000885277	0.0679382	0.000347167	0.000143909	6.07452e-05	0.000360807	0.000609985	1.47754e-05	0.00094685	0	0	-8.48492e-10	0	3.30872e-24	1.0349e-07	1.04144e-07	1.06416e-06	1.14536e-05	8.17019e-07	3.03649e-07	0	0	7.28134e-09	0	0	0	1.83614e-09	0	0	0	1.3312e-13	0	0	0	0	7	7.5	0.568498
setup	0	2008-03-03 04:00:00	0.0059709	0.00345821	0.00088486	0.0679407	0.000347316	0.000144023	6.05032e-05	0.000361689	0.000609206	1.47529e-05	0.000947129	0	0	-8.11728e-10	0	-1.15805e-23	1.03455e-07	1.04102e-07	1.06241e-06	1.13335e-05	8.08573e-07	2.99483e-07	0	0	7.27223e-09	0	0	0	1.78215e-09	0	0	0	1.37865e-13	0	0	0	0	7	7.5	0.567844
setup	0	2008-03-03 05:00:00	0.00596883	0.0034585	0.000884445	0.0679429	0.000347341	0.000144153	6.02539e-05	0.000362819	0.000608397	1.47318e-05	0.000947405	0	0	-7.60471e-10	0	-1.34417e-24	1.03421e-07	1.0406e-07	1.06067e-06	1.12141e-05	7.92995e-07	2.95594e-07	0	0	7.18189e-09	0	0	0	1.71961e-09	0	0	0	1.46741e-13	0	0	0	0	7	7.5	0.567153
setup	0	2008-03-03 06:00:00	0.00596692	0.00345873	0.000884034	0.067945	0.00034736	0.000144344	5.99508e-05	0.000364252	0.000607443	1.47138e-05	0.000947677	0	0	-6.50039e-10	0	-2.89513e-24	1.03388e-07	1.04016e-07	1.05912e-06	1.11047e-05	7.78969e-07	2.92064e-07	0	0	6.89764e-09	0	0	0	1.63111e-09	0	0	0	1.46203e-13	0	0	0	0	7	7.5	0.566278
setup	0	2008-03-03 07:00:00	0.00596512	0.0034589	0.000883626	0.067947	0.000347404	0.000144554	5.96326e-05	0.000365809	0.000606437	1.46968e-05	0.000947948	0	0	-5.1911e-10	0	-4.54949e-24	1.03355e-07	1.03973e-07	1.05786e-06	1.10191e-05	7.69227e-07	2.89118e-07	0	0	6.458e-09	0	0	0	1.53275e-09	0	0	0	1.41159e-13	0	0	0	0	7	7.5	0.565339
setup	0	2008-03-03 08:00:00	0.00596341	0.00345901	0.000883221	0.0679489	0.000347503	0.000144765	5.93216e-05	0.000367355	0.000605436	1.46797e-05	0.000948218	0	0	-4.22699e-10	0	-1.44757e-24	1.03322e-07	1.03932e-07	1.05692e-06	1.0975e-05	7.70771e-07	2.86839e-07	0	0	5.92583e-09	0	0	0	1.43899e-09	0	0	0	1.33976e-13	0	0	0	0	7	7.5	0.564413
setup	0	2008-03-03 09:00:00	0.00596178	0.00345907	0.000882819	0.0679508	0.000347509	0.000144931	5.90526e-05	0.000369353	0.0006046	1.46613e-05	0.000948489	0	0	-5.26024e-10	0	-2.06795e-24	1.0329e-07	1.03914e-07	1.05632e-06	1.16621e-05	7.68285e-07	2.8526e-07	0	0	5.77771e-09	0	0	0	1.43192e-09	0	0	0	1.42145e-13	0	0	0	0	7	7.5	0.56362
setup	0	2008-03-03 10:00:00	0.00595968	0.00345955	0.000882415	0.0679536	0.000347695	0.000143896	5.99669e-05	0.000367658	0.000606086	1.46572e-05	0.000948745	0	0	2.1635e-09	0	-1.65113e-24	1.03257e-07	1.03867e-07	1.0604e-06	1.21982e-05	8.66079e-07	3.03423e-07	0	0	6.27399e-10	0	0	0	1.1351e-10	0	0	0	2.22494e-14	0	0	0	0	7	7.5	0.564894
setup	0	2008-03-03 11:00:00	0.00595835	0.00345911	0.000882035	0.0679568	0.000347523	0.000147146	5.68079e-05	0.000374895	0.000598504	1.47235e-05	0.000948923	0	0	-1.43795e-10	0	-6.5399e-24	1.03223e-07	1.03838e-07	1.06211e-06	1.30774e-05	1.11958e-06	2.96105e-07	0	0	2.42054e-09	0	0	0	1.42199e-09	0	0	0	1.62355e-13	0	0	0	0	7	7.5	0.555906
setup	0	2008-03-03 12:00:00	0.00595539	0.00346029	0.000881619	0.0679601	0.000347374	0.000138357	6.34263e-05	0.000358384	0.000614337	1.4645e-05	0.000949253	0	0	-1.51109e-09	0	-2.06795e-24	1.03193e-07	1.03926e-07	1.06259e-06	1.2962e-05	1.34056e-06	3.32128e-07	0	0	6.21564e-09	0	0	0	2.16227e-09	0	0	0	1.66577e-13	0	0	0	0	7	7.5	0.577195
setup	0	2008-03-03 13:00:00	0.00595259	0.00346121	0.000881208	0.0679636	0.000347062	0.00013949	6.24816e-05	0.000359981	0.000612161	1.46354e-05	0.000949513	0	0	-1.22707e-09	0	-1.17873e-23	1.03158e-07	1.03915e-07	1.06281e-06	1.33064e-05	1.27834e-06	3.29637e-07	0	0	5.13892e-09	0	0	0	1.89239e-09	0	0	0	1.85975e-13	0	0	0	0	7	7.5	0.574255
setup	0	2008-03-03 14:00:00	0.00594988	0.00346197	0.000880802	0.0679671	0.000346877	0.000140107	6.19097e-05	0.000360779	0.000610852	1.46161e-05	0.000949783	0	0	-1.06135e-09	0	1.03398e-24	1.03122e-07	1.03893e-07	1.0626e-06	1.34795e-05	1.14902e-06	3.2775e-07	0	0	5.21257e-09	0	0	0	1.79572e-09	0	0	0	1.21907e-13	0	0	0	0	7	7.5	0.57269
setup	0	2008-03-03 15:00:00	0.00594721	0.00346263	0.0008804	0.0679705	0.000346739	0.000140471	6.14798e-05	0.000361288	0.000609872	1.45922e-05	0.000950057	0	0	-9.77795e-10	0	4.3427e-24	1.03086e-07	1.03859e-07	1.06198e-06	1.34875e-05	1.0401e-06	3.25863e-07	0	0	5.30107e-09	0	0	0	1.76054e-09	0	0	0	9.18159e-14	0	0	0	0	7	7.5	0.571589
setup	0	2008-03-03 16:00:00	0.00594456	0.0034632	0.000880002	0.067974	0.000346682	0.000140696	6.11171e-05	0.000361438	0.000608979	1.45666e-05	0.000950333	0	0	-9.31282e-10	0	-2.37814e-24	1.03049e-07	1.03814e-07	1.06094e-06	1.30472e-05	9.61145e-07	3.23573e-07	0	0	5.34238e-09	0	0	0	1.74878e-09	0	0	0	7.90627e-14	0	0	0	0	7	7.5	0.570694
setup	0	2008-03-03 17:00:00	0.00594195	0.00346371	0.000879607	0.0679774	0.000346674	0.000140847	6.07871e-05	0.000361494	0.00060812	1.45413e-05	0.000950608	0	0	-9.0056e-10	0	2.58494e-24	1.03012e-07	1.03761e-07	1.05955e-06	1.2712e-05	9.04254e-07	3.20749e-07	0	0	5.34069e-09	0	0	0	1.74264e-09	0	0	0	7.32277e-14	0	0	0	0	7	7.5	0.569887
setup	0	2008-03-03 18:00:00	0.00593938	0.00346416	0.000879216	0.0679807	0.00034665	0.000140946	6.04869e-05	0.000361584	0.000607309	1.45169e-05	0.000950882	0	0	-8.76017e-10	0	9.30578e-24	1.02974e-07	1.037e-07	1.05789e-06	1.24365e-05	8.59825e-07	3.17446e-07	0	0	5.30384e-09	0	0	0	1.73438e-09	0	0	0	6.97185e-14	0	0	0	0	7	7.5	0.569155
setup	0	2008-03-03 19:00:00	0.00593686	0.00346457	0.000878827	0.0679839	0.000346653	0.000140985	6.02306e-05	0.000361635	0.000606577	1.44929e-05	0.000951157	0	0	-9.08875e-10	0	1.62334e-23	1.02935e-07	1.03645e-07	1.05641e-06	1.22113e-05	8.24796e-07	3.14471e-07	0	0	5.39311e-09	0	0	0	1.74878e-09	0	0	0	6.95184e-14	0	0	0	0	7	7.5	0.568539
setup	0	2008-03-03 20:00:00	0.00593436	0.00346495	0.000878441	0.067987	0.000346901	0.000141006	6.00245e-05	0.000361607	0.000605947	1.44692e-05	0.00095143	0	0	-9.41559e-10	0	5.16988e-24	1.02896e-07	1.036e-07	1.05528e-06	1.20851e-05	8.43742e-07	3.1213e-07	0	0	5.62361e-09	0	0	0	1.77771e-09	0	0	0	7.23536e-14	0	0	0	0	7	7.5	0.568069
setup	0	2008-03-03 21:00:00	0.00593189	0.00346529	0.000878058	0.0679902	0.00034693	0.000141038	5.9824e-05	0.000361611	0.000605322	1.44466e-05	0.000951703	0	0	-9.43782e-10	0	4.96308e-24	1.02856e-07	1.03555e-07	1.05417e-06	1.19844e-05	8.50291e-07	3.09574e-07	0	0	5.87741e-09	0	0	0	1.80072e-09	0	0	0	9.82146e-14	0	0	0	0	7	7.5	0.567624
setup	0	2008-03-03 22:00:00	0.00592945	0.00346561	0.000877677	0.0679932	0.000346938	0.000141062	5.96258e-05	0.000361672	0.00060469	1.44254e-05	0.000951974	0	0	-9.39097e-10	0	-3.51552e-24	1.02816e-07	1.03511e-07	1.05305e-06	1.18939e-05	8.34466e-07	3.06837e-07	0	0	6.12843e-09	0	0	0	1.81743e-09	0	0	0	1.13851e-13	0	0	0	0	7	7.5	0.567175
setup	0	2008-03-03 23:00:00	0.00592705	0.0034659	0.000877299	0.0679963	0.000346979	0.000141087	5.94256e-05	0.000361809	0.00060404	1.44055e-05	0.000952243	0	0	-9.27945e-10	0	-1.09601e-23	1.02776e-07	1.03467e-07	1.05191e-06	1.18046e-05	8.21943e-07	3.03887e-07	0	0	6.3579e-09	0	0	0	1.82389e-09	0	0	0	1.07714e-13	0	0	0	0	7	7.5	0.566709
setup	0	2008-03-04 00:00:00	0.00592468	0.00346617	0.000876921	0.0679992	0.000347151	0.000141055	5.92993e-05	0.000361868	0.00060357	1.43848e-05	0.000952506	0	0	-1.0155e-09	0	7.65142e-24	1.02734e-07	1.03424e-07	1.04372e-06	1.16959e-05	8.23624e-07	3.00656e-07	0	0	6.76363e-09	0	0	0	1.86304e-09	0	0	0	1.19781e-13	0	0	0	0	7	7.5	0.566454
setup	0	2008-03-04 01:00:00	0.0059224	0.00346641	0.000876538	0.068002	0.000347285	0.000141097	5.9108e-05	0.000362246	0.000602973	1.43674e-05	0.000952744	0	0	-9.73031e-10	0	-3.10193e-24	1.02688e-07	1.03373e-07	1.0218e-06	1.15768e-05	8.12692e-07	2.96593e-07	0	0	7.05237e-09	0	0	0	1.8519e-09	0	0	0	1.32909e-13	0	0	0	0	7	7.5	0.565995
setup	0	2008-03-04 02:00:00	0.00592025	0.00346661	0.000876158	0.0680046	0.000347323	0.000141168	5.88984e-05	0.000362933	0.00060232	1.4352e-05	0.000952979	0	0	-9.32381e-10	0	-9.51258e-24	1.02642e-07	1.03319e-07	1.01884e-06	1.14425e-05	7.95875e-07	2.92063e-07	0	0	7.27222e-09	0	0	0	1.82208e-09	0	0	0	1.36164e-13	0	0	0	0	7	7.5	0.565455
setup	0	2008-03-04 03:00:00	0.00591826	0.00346677	0.000875781	0.0680069	0.000347383	0.000141259	5.86856e-05	0.000363953	0.000601648	1.43379e-05	0.000953212	0	0	-8.83431e-10	0	9.30578e-24	1.02596e-07	1.03264e-07	1.01664e-06	1.12978e-05	7.81113e-07	2.8761e-07	0	0	7.40634e-09	0	0	0	1.77483e-09	0	0	0	1.43263e-13	0	0	0	0	7	7.5	0.56489
setup	0	2008-03-04 04:00:00	0.00591643	0.00346688	0.000875406	0.068009	0.000347407	0.000141384	5.84506e-05	0.000365321	0.00060091	1.4326e-05	0.000953441	0	0	-8.26063e-10	0	1.0133e-23	1.0255e-07	1.03206e-07	1.01455e-06	1.11414e-05	7.62249e-07	2.83539e-07	0	0	7.44297e-09	0	0	0	1.71749e-09	0	0	0	1.52536e-13	0	0	0	0	7	7.5	0.564236
setup	0	2008-03-04 05:00:00	0.00591471	0.00346695	0.000875035	0.0680109	0.000347465	0.000141532	5.81958e-05	0.00036677	0.000600109	1.43154e-05	0.000953668	0	0	-7.42954e-10	0	8.16841e-24	1.02504e-07	1.03147e-07	1.01313e-06	1.09791e-05	7.49315e-07	2.80137e-07	0	0	7.35767e-09	0	0	0	1.65298e-09	0	0	0	1.58036e-13	0	0	0	0	7	7.5	0.563503
setup	0	2008-03-04 06:00:00	0.00591311	0.00346695	0.000874667	0.0680128	0.000347517	0.00014176	5.78677e-05	0.000368417	0.00059911	1.43082e-05	0.000953892	0	0	-5.51998e-10	0	-5.99706e-24	1.02458e-07	1.03085e-07	1.01179e-06	1.08304e-05	7.42792e-07	2.76813e-07	0	0	6.9884e-09	0	0	0	1.55743e-09	0	0	0	1.61135e-13	0	0	0	0	7	7.5	0.562515
setup	0	2008-03-04 07:00:00	0.00591163	0.00346687	0.000874303	0.0680146	0.000347603	0.000142026	5.75096e-05	0.000370149	0.000598019	1.43019e-05	0.000954113	0	0	-3.42348e-10	0	3.51552e-24	1.02411e-07	1.03023e-07	1.0106e-06	1.07251e-05	7.40878e-07	2.73977e-07	0	0	6.36287e-09	0	0	0	1.43849e-09	0	0	0	1.56398e-13	0	0	0	0	7	7.5	0.561411
setup	0	2008-03-04 08:00:00	0.00591024	0.00346674	0.000873942	0.0680164	0.000347654	0.000142272	5.71756e-05	0.000372066	0.000596996	1.42946e-05	0.000954335	0	0	-2.95455e-10	0	4.54949e-24	1.02365e-07	1.0298e-07	1.00975e-06	1.09872e-05	7.41335e-07	2.71991e-07	0	0	5.86279e-09	0	0	0	1.35659e-09	0	0	0	1.52895e-13	0	0	0	0	7	7.5	0.560379
setup	0	2008-03-04 09:00:00	0.00590816	0.00346729	0.000873573	0.068019	0.000347847	0.000140513	5.87878e-05	0.000369019	0.000599997	1.45646e-05	0.000954294	0	0	2.52268e-09	0	2.6948e-24	1.0223e-07	1.02849e-07	1.02751e-06	1.21231e-05	8.03207e-07	2.93198e-07	0	0	5.76448e-10	0	0	0	8.07913e-11	0	0	0	1.94882e-14	0	0	0	0	7	7.5	0.563481
