row,time,.nee.sim.val
634,2019-09-27T23:00:00,6.7424831460000005
635,2019-09-28T23:00:00,6.141993768
636,2019-09-29T23:00:00,5.824997908
637,2019-09-30T23:00:00,6.31572147
638,2019-10-01T23:00:00,8.774994099999999
639,2019-10-02T23:00:00,8.45397292
640,2019-10-03T23:00:00,8.42466486
641,2019-10-04T23:00:00,8.219943240000001
642,2019-10-05T23:00:00,8.307454700000001
643,2019-10-06T23:00:00,8.1112399
644,2019-10-07T23:00:00,7.944519700000001
645,2019-10-08T23:00:00,8.3952965
646,2019-10-09T23:00:00,8.4619989
647,2019-10-10T23:00:00,8.363242000000001
648,2019-10-11T23:00:00,8.311344
649,2019-10-12T23:00:00,8.215813
650,2019-10-13T23:00:00,7.981695
651,2019-10-14T23:00:00,7.771745
652,2019-10-15T23:00:00,7.423421000000001
653,2019-10-16T23:00:00,6.889850000000001
654,2019-10-17T23:00:00,6.42579
655,2019-10-18T23:00:00,5.5506
656,2019-10-19T23:00:00,4.70333
657,2019-10-20T23:00:00,3.2555900000000007
658,2019-10-21T23:00:00,1.2501900000000008
659,2019-10-22T23:00:00,-1.1269899999999993
660,2019-10-23T23:00:00,-3.2164800000000007
661,2019-10-24T23:00:00,-5.60561
662,2019-10-25T23:00:00,-9.129560000000001
663,2019-10-26T23:00:00,-11.26256
664,2019-10-27T23:00:00,-17.666880000000003
665,2019-10-28T23:00:00,-21.485139999999998
666,2019-10-29T23:00:00,-26.452199999999998
667,2019-10-30T23:00:00,-29.19968
668,2019-10-31T23:00:00,-37.94994
669,2019-11-01T23:00:00,-42.837689999999995
670,2019-11-02T23:00:00,-44.40646
671,2019-11-03T23:00:00,-50.39795
672,2019-11-04T23:00:00,-55.826010000000004
673,2019-11-05T23:00:00,-57.54119
674,2019-11-06T23:00:00,-58.9905
675,2019-11-07T23:00:00,-55.784909999999996
676,2019-11-08T23:00:00,-62.42359999999999
677,2019-11-09T23:00:00,-63.36231
678,2019-11-10T23:00:00,-62.039049999999996
679,2019-11-11T23:00:00,-64.49764
680,2019-11-12T23:00:00,-58.951730000000005
681,2019-11-13T23:00:00,-50.76438
682,2019-11-14T23:00:00,-43.59028
683,2019-11-15T23:00:00,-69.19892
684,2019-11-16T23:00:00,-66.96567
685,2019-11-17T23:00:00,-66.06536000000001
686,2019-11-18T23:00:00,-65.12393
687,2019-11-19T23:00:00,-64.29341
688,2019-11-20T23:00:00,-64.92913999999999
689,2019-11-21T23:00:00,-64.36448999999999
690,2019-11-22T23:00:00,-63.778769999999994
691,2019-11-23T23:00:00,-50.6234
692,2019-11-24T23:00:00,-54.26199
693,2019-11-25T23:00:00,-52.45601
694,2019-11-26T23:00:00,-54.43098
695,2019-11-27T23:00:00,-68.02664999999999
696,2019-11-28T23:00:00,-60.88174
697,2019-11-29T23:00:00,-63.38455999999999
698,2019-11-30T23:00:00,-55.79063
699,2019-12-01T23:00:00,-57.38168999999999
700,2019-12-02T23:00:00,-60.16233
701,2019-12-03T23:00:00,-61.98036
702,2019-12-04T23:00:00,-65.99025999999999
703,2019-12-05T23:00:00,-60.55266000000001
704,2019-12-06T23:00:00,-64.20072
705,2019-12-07T23:00:00,-58.2932
706,2019-12-08T23:00:00,-58.474199999999996
707,2019-12-09T23:00:00,-35.386610000000005
708,2019-12-10T23:00:00,-54.877520000000004
709,2019-12-11T23:00:00,-63.81488
710,2019-12-12T23:00:00,-62.3329
711,2019-12-13T23:00:00,-65.91445999999999
712,2019-12-14T23:00:00,-54.19455
713,2019-12-15T23:00:00,-64.30628
714,2019-12-16T23:00:00,-70.70018000000002
715,2019-12-17T23:00:00,-66.63498
716,2019-12-18T23:00:00,-71.82369
717,2019-12-19T23:00:00,-70.0317
718,2019-12-20T23:00:00,-64.09715
719,2019-12-21T23:00:00,-57.526559999999996
720,2019-12-22T23:00:00,-56.60676
721,2019-12-23T23:00:00,-67.16468
722,2019-12-24T23:00:00,-64.42348
723,2019-12-25T23:00:00,-65.43023000000001
724,2019-12-26T23:00:00,-69.03009999999999
725,2019-12-27T23:00:00,-66.09848
726,2019-12-28T23:00:00,-68.8604
727,2019-12-29T23:00:00,-69.67131
728,2019-12-30T23:00:00,-66.86395
729,2019-12-31T23:00:00,-64.57365999999999
730,2020-01-01T23:00:00,-68.2543
731,2020-01-02T23:00:00,-68.27001
732,2020-01-03T23:00:00,-68.34440000000001
733,2020-01-04T23:00:00,-68.44318
734,2020-01-05T23:00:00,-70.55437
735,2020-01-06T23:00:00,-66.93257
736,2020-01-07T23:00:00,-62.31339
737,2020-01-08T23:00:00,-65.3702
738,2020-01-09T23:00:00,-69.0254
739,2020-01-10T23:00:00,-68.65354
740,2020-01-11T23:00:00,-78.87944999999999
741,2020-01-12T23:00:00,-74.05693000000001
742,2020-01-13T23:00:00,-53.91141
743,2020-01-14T23:00:00,-72.73581
744,2020-01-15T23:00:00,-81.85421000000001
745,2020-01-16T23:00:00,-74.56030999999999
746,2020-01-17T23:00:00,-79.07495
747,2020-01-18T23:00:00,-86.07285
748,2020-01-19T23:00:00,-75.50144
749,2020-01-20T23:00:00,-77.30489
750,2020-01-21T23:00:00,-75.49103000000001
751,2020-01-22T23:00:00,-77.1949
752,2020-01-23T23:00:00,-64.22981
753,2020-01-24T23:00:00,-62.96154
754,2020-01-25T23:00:00,-55.04627
755,2020-01-26T23:00:00,-42.74261
756,2020-01-27T23:00:00,-57.06767
757,2020-01-28T23:00:00,-64.39621
758,2020-01-29T23:00:00,-74.09166
759,2020-01-30T23:00:00,-73.24747
760,2020-01-31T23:00:00,-83.29416
761,2020-02-01T23:00:00,-74.13074999999999
762,2020-02-02T23:00:00,-70.32389
763,2020-02-03T23:00:00,-85.85757
764,2020-02-04T23:00:00,-89.58485
765,2020-02-05T23:00:00,-82.14477
766,2020-02-06T23:00:00,-85.29012
767,2020-02-07T23:00:00,-82.78499000000002
768,2020-02-08T23:00:00,-82.05189
769,2020-02-09T23:00:00,-81.35235
770,2020-02-10T23:00:00,-79.37918
771,2020-02-11T23:00:00,-79.53667
772,2020-02-12T23:00:00,-83.96462
773,2020-02-13T23:00:00,-83.76746
774,2020-02-14T23:00:00,-75.26577
775,2020-02-15T23:00:00,-82.0803
776,2020-02-16T23:00:00,-74.81894
777,2020-02-17T23:00:00,-85.54270999999999
778,2020-02-18T23:00:00,-63.99935
779,2020-02-19T23:00:00,-85.70176000000001
780,2020-02-20T23:00:00,-96.92141000000001
781,2020-02-21T23:00:00,-91.75491999999998
782,2020-02-22T23:00:00,-82.35762
783,2020-02-23T23:00:00,-73.72466000000001
784,2020-02-24T23:00:00,-93.50505000000001
785,2020-02-25T23:00:00,-83.38625
786,2020-02-26T23:00:00,-84.09281
787,2020-02-27T23:00:00,-103.46018000000002
788,2020-02-28T23:00:00,-89.87419
789,2020-02-29T23:00:00,-70.25710000000001
790,2020-03-01T23:00:00,-99.84100000000001
791,2020-03-02T23:00:00,-74.08815
792,2020-03-03T23:00:00,-92.7286
793,2020-03-04T23:00:00,-102.91921
794,2020-03-05T23:00:00,-64.81395
795,2020-03-06T23:00:00,-97.46929000000002
796,2020-03-07T23:00:00,-106.87383999999999
797,2020-03-08T23:00:00,-87.58918
798,2020-03-09T23:00:00,-80.72665
799,2020-03-10T23:00:00,-84.71747
800,2020-03-11T23:00:00,-96.7692
801,2020-03-12T23:00:00,-82.95830999999998
802,2020-03-13T23:00:00,-98.61862
803,2020-03-14T23:00:00,-96.23392999999999
804,2020-03-15T23:00:00,-97.59132
805,2020-03-16T23:00:00,-107.53769999999999
806,2020-03-17T23:00:00,-92.78152000000001
807,2020-03-18T23:00:00,-95.73812
808,2020-03-19T23:00:00,-88.86734
809,2020-03-20T23:00:00,-91.58639
810,2020-03-21T23:00:00,-91.67836999999999
811,2020-03-22T23:00:00,-96.57141000000001
812,2020-03-23T23:00:00,-95.87136000000002
813,2020-03-24T23:00:00,-89.2439
814,2020-03-25T23:00:00,-96.05445
815,2020-03-26T23:00:00,-95.40136000000001
816,2020-03-27T23:00:00,-77.91972
817,2020-03-28T23:00:00,-83.10073
818,2020-03-29T23:00:00,-87.519
819,2020-03-30T23:00:00,-81.91498
820,2020-03-31T23:00:00,-85.94404999999999
821,2020-04-01T23:00:00,-87.38557
822,2020-04-02T23:00:00,-80.24308
823,2020-04-03T23:00:00,-80.84438
824,2020-04-04T23:00:00,-76.53344
825,2020-04-05T23:00:00,-73.80193
826,2020-04-06T23:00:00,-67.84177000000001
827,2020-04-07T23:00:00,-64.31258000000001
828,2020-04-08T23:00:00,-67.45944
829,2020-04-09T23:00:00,-58.79145
830,2020-04-10T23:00:00,-53.74982
831,2020-04-11T23:00:00,-53.15154
832,2020-04-12T23:00:00,-43.92773
833,2020-04-13T23:00:00,-36.846639999999994
834,2020-04-14T23:00:00,-33.86317
835,2020-04-15T23:00:00,-29.3388
836,2020-04-16T23:00:00,-24.025470000000002
837,2020-04-17T23:00:00,-19.41659
838,2020-04-18T23:00:00,-9.95591
839,2020-04-19T23:00:00,-5.1247000000000025
840,2020-04-20T23:00:00,-0.588610000000001
841,2020-04-21T23:00:00,2.3655299999999997
842,2020-04-22T23:00:00,4.558799999999999
843,2020-04-23T23:00:00,6.627180000000001
844,2020-04-24T23:00:00,7.782260000000001
845,2020-04-25T23:00:00,8.95378
846,2020-04-26T23:00:00,11.106885
847,2020-04-27T23:00:00,11.524284
848,2020-04-28T23:00:00,11.073584
849,2020-04-29T23:00:00,11.2581317
850,2020-04-30T23:00:00,12.03431347
851,2020-05-01T23:00:00,12.871907968
852,2020-05-02T23:00:00,12.212
853,2020-05-03T23:00:00,12.708
854,2020-05-04T23:00:00,13.5069
855,2020-05-05T23:00:00,13.5648
856,2020-05-06T23:00:00,12.2641
857,2020-05-07T23:00:00,12.8808
858,2020-05-08T23:00:00,12.5153
859,2020-05-09T23:00:00,12.8656
860,2020-05-10T23:00:00,11.8881
861,2020-05-11T23:00:00,12.8402
862,2020-05-12T23:00:00,12.8571
863,2020-05-13T23:00:00,13.0095
864,2020-05-14T23:00:00,13.4557
865,2020-05-15T23:00:00,12.6942
866,2020-05-16T23:00:00,12.648
867,2020-05-17T23:00:00,12.5237
868,2020-05-18T23:00:00,12.1611
869,2020-05-19T23:00:00,12.5997
870,2020-05-20T23:00:00,12.8259
871,2020-05-21T23:00:00,12.8359
872,2020-05-22T23:00:00,12.3838
873,2020-05-23T23:00:00,12.3987
874,2020-05-24T23:00:00,12.6045896319
875,2020-05-25T23:00:00,12.4871784688
876,2020-05-26T23:00:00,12.817257784999999
877,2020-05-27T23:00:00,12.889716649299999
878,2020-05-28T23:00:00,12.717141699999999
879,2020-05-29T23:00:00,12.576725785
880,2020-05-30T23:00:00,12.092395914
881,2020-05-31T23:00:00,11.988854121000001
882,2020-06-01T23:00:00,12.00949293
883,2020-06-02T23:00:00,11.71237684
884,2020-06-03T23:00:00,11.624346570000002
885,2020-06-04T23:00:00,11.692678659999999
886,2020-06-05T23:00:00,11.427956
887,2020-06-06T23:00:00,11.8645734
888,2020-06-07T23:00:00,11.8955866
889,2020-06-08T23:00:00,11.1696814
890,2020-06-09T23:00:00,10.88065
891,2020-06-10T23:00:00,10.870598
892,2020-06-11T23:00:00,10.962832
893,2020-06-12T23:00:00,10.544108000000001
894,2020-06-13T23:00:00,10.191946999999999
895,2020-06-14T23:00:00,9.654325
896,2020-06-15T23:00:00,9.21721
897,2020-06-16T23:00:00,8.91142
898,2020-06-17T23:00:00,8.06996
899,2020-06-18T23:00:00,7.00305
900,2020-06-19T23:00:00,5.46425
901,2020-06-20T23:00:00,3.8648300000000004
902,2020-06-21T23:00:00,2.2700699999999987
903,2020-06-22T23:00:00,-1.859
904,2020-06-23T23:00:00,-6.820100000000002
905,2020-06-24T23:00:00,-11.423699999999998
906,2020-06-25T23:00:00,-17.683600000000002
907,2020-06-26T23:00:00,-23.345480000000002
908,2020-06-27T23:00:00,-29.615119999999997
909,2020-06-28T23:00:00,-35.49697
910,2020-06-29T23:00:00,-41.104169999999996
911,2020-06-30T23:00:00,-42.05908
912,2020-07-01T23:00:00,-38.15898
