source	id	datetime	irri[mm]	prec[mm]	throughf[mm]	evapot[mm]	transp[mm]	evacep[mm]	evasoil[mm]	evasurfacewater[mm]	runoff[mm]	percol[mm]	infiltration[mm]	groundwateraccess[mm]	capillaryrise[mm]	snow_height[mm]	snow[mmh2oeq]	surfacewater[mm]	soil_water[mm]	root_soil_water[mm]	leafwater[mm]	soilwater_floor[%]	soilwater_5cm[%]	soilwater_10cm[%]	soilwater_15cm[%]	soilwater_20cm[%]	soilwater_30cm[%]	soilwater_50cm[%]	soilwater_100cm[%]	groundwaterdepth[m]
setup	0	2008-08-08 23:00:00	0	0.07	0.07	3.4825	0	0	0.319441	0.07	0	0	0	0	0	0	0	0	91.3984	91.3984	0	-99.99	15.8112	17.8847	17.8354	17.8101	20.2691	20.8474	-99.99	99
setup	0	2008-08-09 23:00:00	0	0.01	0.01	3.53849	0	0	0.323304	0.01	0	0	0	0	0	0	0	0	91.075	91.075	0	-99.99	15.5443	17.7424	17.7341	17.7316	20.2594	20.8474	-99.99	99
setup	0	2008-08-10 23:00:00	0	0.51	0.51	3.51451	0	0	0.311197	0.146438	0	0	0.363562	0	0	0	0	0	91.1274	91.1274	0	-99.99	15.8037	17.6736	17.6434	17.6487	20.2535	20.8506	-99.99	99
setup	0	2008-08-11 23:00:00	0	0.17	0.17	3.37933	0	0	0.293593	0.140805	0	0	0.0291947	0	0	0	0	0	90.863	90.863	0	-99.99	15.595	17.5828	17.5637	17.567	20.2449	20.8508	-99.99	99
setup	0	2008-08-12 23:00:00	0	0.12	0.12	3.23566	0	0	0.276961	0.12	0	0	0	0	0	0	0	0	90.5861	90.5861	0	-99.99	15.3642	17.4708	17.4745	17.4889	20.2364	20.8508	-99.99	99
setup	0	2008-08-13 23:00:00	0	0.48	0.48	3.24814	0	0	0.279371	0.135339	0	0	0.344661	0	0	0	0	0	90.6513	90.6513	0	-99.99	15.6024	17.4235	17.392	17.4148	20.2311	20.8539	-99.99	99
setup	0	2008-08-14 23:00:00	0	0.19	0.19	3.21554	0	0	0.272263	0.133981	0	0	0.056019	0	0	0	0	0	90.4351	90.4351	0	-99.99	15.4356	17.3552	17.3256	17.3398	20.2233	20.8543	-99.99	99
setup	0	2008-08-15 23:00:00	0	0.09	0.09	3.31653	0	0	0.279504	0.09	0	0	0	0	0	0	0	0	90.1556	90.1556	0	-99.99	15.202	17.2455	17.2423	17.2616	20.2146	20.8543	-99.99	99
setup	0	2008-08-16 23:00:00	0	0.51	0.51	3.40201	0	0	0.285653	0.14175	0	0	0.36825	0	0	0	0	0	90.2382	90.2382	0	-99.99	15.4464	17.2075	17.1645	17.1868	20.2092	20.8576	-99.99	99
setup	0	2008-08-17 23:00:00	0	0.69	0.688537	3.27039	0	0.00146283	0.281303	0.134803	0	0	0.553734	0	0	0	0	0	90.5106	90.5106	0	-99.99	15.8084	17.2845	17.1379	17.1178	20.2059	20.8624	-99.99	99
setup	0	2008-08-18 23:00:00	0	0.16	0.158153	3.29159	0	0.00184669	0.27711	0.135303	0	0	0.0228504	0	0	0	0	0	90.2564	90.2564	0	-99.99	15.5119	17.2608	17.1269	17.0784	20.1977	20.8626	-99.99	99
setup	0	2008-08-19 23:00:00	0	0.02	0.0176793	3.29544	9.25459e-08	0.00232071	0.281657	0.0176793	0	0	0	0	0	0	0	0	89.9747	89.9747	0	-99.99	15.2571	17.154	17.0783	17.0438	20.1891	20.8626	-99.99	99
setup	0	2008-08-20 23:00:00	0	0.03	0.0270969	3.33576	1.79334e-07	0.00290308	0.27843	0.0270969	0	0	0	0	0	0	0	0	89.6963	89.6963	0	-99.99	15.0212	17.0314	17.0034	16.9902	20.1803	20.8626	-99.99	99
setup	0	2008-08-21 23:00:00	0	0.03	0.0263851	3.32398	3.59201e-07	0.00361493	0.271829	0.0263851	0	0	0	0	0	0	0	0	89.4244	89.4244	0	-99.99	14.7921	16.9171	16.9168	16.9191	20.1717	20.8626	-99.99	99
setup	0	2008-08-22 23:00:00	0	0.05	0.0455194	3.3348	6.85691e-07	0.00448063	0.265653	0.0455194	0	0	0	0	0	0	0	0	89.1588	89.1588	0	-99.99	14.5695	16.8096	16.8259	16.8443	20.1631	20.8626	-99.99	99
setup	0	2008-08-23 23:00:00	0	0.02	0.0144719	3.37864	1.26323e-06	0.00552808	0.266158	0.0144719	0	0	0	0	0	0	0	0	88.8926	88.8926	0	-99.99	14.3478	16.7015	16.7343	16.7687	20.1543	20.8626	-99.99	99
setup	0	2008-08-24 23:00:00	0	0.93	0.923211	3.39469	2.61531e-06	0.00678896	0.271669	0.134656	0	0	0.788555	0	0	0	0	0	89.4095	89.4095	0	-99.99	15.2183	16.7267	16.6623	16.7036	20.1529	20.8693	-99.99	99
setup	0	2008-08-25 23:00:00	0	1.59	1.5817	3.37074	5.43215e-06	0.00829903	0.297044	0.132148	0	0	1.44955	0	0	0	0	0	90.562	90.562	0	-99.99	16.4731	17.1335	16.7329	16.6547	20.1577	20.8818	-99.99	99
setup	0	2008-08-26 23:00:00	0	0.69	0.679902	3.43726	9.78666e-06	0.0100982	0.306482	0.133121	0	0	0.546781	0	0	0	0	0	90.8023	90.8023	0	-99.99	16.4934	17.4116	16.8939	16.7111	20.1542	20.8866	-99.99	99
setup	0	2008-08-27 23:00:00	0	0.08	0.0677691	3.52475	1.89591e-05	0.0122309	0.311169	0.0677691	0	0	0	0	0	0	0	0	90.4911	90.4911	0	-99.99	15.9799	17.4086	17.003	16.8196	20.1454	20.8866	-99.99	99
setup	0	2008-08-28 23:00:00	0	0.24	0.225254	3.43112	3.67015e-05	0.0147456	0.291865	0.128216	0	0	0.0970381	0	0	0	0	0	90.2963	90.2963	0	-99.99	15.7268	17.3278	17.0422	16.9065	20.1379	20.8874	-99.99	99
setup	0	2008-08-29 23:00:00	0	0.37	0.352305	3.40891	6.12873e-05	0.0176955	0.288644	0.12434	0	0	0.227965	0	0	0	0	0	90.2355	90.2355	0	-99.99	15.6721	17.2731	17.0479	16.9493	20.1317	20.8894	-99.99	99
setup	0	2008-08-30 23:00:00	0	0.3	0.278862	3.45285	0.000103064	0.0211377	0.289338	0.122727	0	0	0.156135	0	0	0	0	0	90.1022	90.1022	0	-99.99	15.5425	17.2164	17.0369	16.9608	20.1247	20.8908	-99.99	99
setup	0	2008-08-31 23:00:00	0	0.25	0.224867	3.55958	0.000180661	0.0251331	0.293975	0.123175	0	0	0.101692	0	0	0	0	0	89.9097	89.9097	0	-99.99	15.372	17.1355	17.0044	16.9484	20.117	20.8916	-99.99	99
setup	0	2008-09-01 23:00:00	0	0.66	0.630254	3.67345	0.000328904	0.0297461	0.309345	0.123301	0	0	0.506953	0	0	0	0	0	90.107	90.107	0	-99.99	15.6616	17.1525	16.9767	16.922	20.1128	20.896	-99.99	99
setup	0	2008-09-02 23:00:00	0	0.39	0.354956	3.65295	0.000606239	0.0350436	0.305807	0.117137	0	0	0.237819	0	0	0	0	0	90.0384	90.0384	0	-99.99	15.5864	17.1573	16.9689	16.9021	20.1062	20.898	-99.99	99
setup	0	2008-09-03 23:00:00	0	0.16	0.118906	3.48766	0.00094209	0.0410944	0.285274	0.104185	0	0	0.0147203	0	0	0	0	0	89.7669	89.7669	0	-99.99	15.3007	17.0811	16.9466	16.8884	20.0979	20.8981	-99.99	99
setup	0	2008-09-04 23:00:00	0	0.51	0.462032	3.51774	0.00132655	0.047968	0.290262	0.0985501	0	0	0.363482	0	0	0	0	0	89.8388	89.8388	0	-99.99	15.4531	17.0561	16.913	16.8642	20.0928	20.9011	-99.99	99
setup	0	2008-09-05 23:00:00	0	0.23	0.174267	3.5112	0.00224479	0.0557335	0.284877	0.0904727	0	0	0.0837938	0	0	0	0	0	89.6355	89.6355	0	-99.99	15.2565	17.0009	16.8808	16.8344	20.0851	20.9017	-99.99	99
setup	0	2008-09-06 23:00:00	0	0	0	3.54653	0.00326263	0	0.293351	0	0	0	0	0	0	0	0	0	89.3389	89.3389	0	-99.99	14.9945	16.8857	16.8207	16.791	20.0762	20.9014	-99.99	99
setup	0	2008-09-07 23:00:00	0	0.04	0	3.55046	0.00581354	0.04	0.283699	0	0	0	0	0	0	0	0	0	89.0494	89.0494	0	-99.99	14.7478	16.7606	16.739	16.7294	20.0673	20.9009	-99.99	99
setup	0	2008-09-08 23:00:00	0	1.27	1.18497	3.56662	0.00872477	0.0850331	0.297736	0.0632394	0	0	1.12173	0	0	0	0	0	89.8646	89.8646	0	-99.99	15.8082	16.9265	16.7133	16.6736	20.0688	20.9098	-99.99	99
setup	0	2008-09-09 23:00:00	0	1.24	1.14301	3.5531	0.0130656	0.0969929	0.314319	0.0505467	0	0	1.09246	0	0	0	0	0	90.6297	90.6297	0	-99.99	16.5375	17.2831	16.8136	16.6781	20.07	20.9183	-99.99	99
setup	0	2008-09-10 23:00:00	0	1.68	1.56987	3.41051	0.0199031	0.110126	0.327008	0.0312323	0	0	1.53864	0	0	0	0	0	91.8214	91.8214	0	-99.99	17.5666	17.8484	17.059	16.7951	20.0756	20.9305	-99.99	99
setup	0	2008-09-11 23:00:00	0	2.64	2.51554	3.48419	0.028726	0.124462	0.379004	0.0197055	0	0	2.49583	0	0	0	0	0	93.9095	93.9095	0	-99.99	19.2767	18.8633	17.5504	17.0778	20.0902	20.9512	-99.99	99
setup	0	2008-09-12 23:00:00	0	1.96	1.81998	3.40788	0.0455571	0.140018	0.393626	0.00113806	0	0	1.81884	0	0	0	0	0	95.2892	95.2892	0	-99.99	19.9657	19.719	18.2105	17.5778	20.0989	20.9657	-99.99	99
setup	0	2008-09-13 23:00:00	0	0.03	0	3.47809	0.0545654	0.03	0.397546	0	0	0	0	0	0	0	0	0	94.8371	94.8371	0	-99.99	18.8537	19.7575	18.6669	18.0294	20.0893	20.963	-99.99	99
setup	0	2008-09-14 23:00:00	0	0.07	0	3.55361	0.0810337	0.07	0.384689	0	0	0	0	0	0	0	0	0	94.3714	94.3714	0	-99.99	18.1058	19.5442	18.7967	18.254	20.0788	20.9588	-99.99	99
setup	0	2008-09-15 23:00:00	0	0.35	0.156094	3.38128	0.1112	0.193906	0.340103	0	0	0	0.156094	0	0	0	0	0	94.0762	94.0762	0	-99.99	17.7185	19.3329	18.7851	18.3605	20.0696	20.9542	-99.99	99
setup	0	2008-09-16 23:00:00	0	0.2	0	3.52656	0.118932	0.2	0.343873	0	0	0	0	0	0	0	0	0	93.6134	93.6134	0	-99.99	17.2311	19.0807	18.7033	18.3899	20.0694	20.9474	-99.99	99
setup	0	2008-09-17 23:00:00	0	0.13	0	3.59866	0.188949	0.13	0.340741	0	0	0	0	0	0	0	0	0	93.0837	93.0837	0	-99.99	16.7919	18.7896	18.5541	18.3537	20.1106	20.9361	-99.99	99
setup	0	2008-09-18 23:00:00	0	0.3	0.0424213	3.68832	0.232373	0.257579	0.322576	0	0	0	0.0424213	0	0	0	0	0	92.5711	92.5711	0	-99.99	16.4321	18.5102	18.3778	18.2768	20.1398	20.9219	-99.99	99
setup	0	2008-09-19 23:00:00	0	0.1	0	3.75182	0.309137	0.1	0.325416	0	0	0	0	0	0	0	0	0	91.9366	91.9366	0	-99.99	15.9638	18.2235	18.1685	18.1372	20.1414	20.9016	-99.99	99
setup	0	2008-09-20 23:00:00	0	0.04	0	3.79959	0.377927	0.04	0.316458	0	0	0	0	0	0	0	0	0	91.2422	91.2422	0	-99.99	15.4671	17.9348	17.9244	17.9203	20.1212	20.8755	-99.99	99
setup	0	2008-09-21 23:00:00	0	0.05	0	3.90704	0.418548	0.05	0.308135	0	0	0	0	0	0	0	0	0	90.5155	90.5155	0	-99.99	14.9616	17.6438	17.6563	17.6708	20.0947	20.8449	-99.99	99
setup	0	2008-09-22 23:00:00	0	0.51	0.157808	3.9128	0.445894	0.352192	0.270513	0	0	0	0.157808	0	0	0	0	0	89.9569	89.9569	0	-99.99	14.7423	17.3653	17.3943	17.4246	20.0684	20.8127	-99.99	99
setup	0	2008-09-23 23:00:00	0	0.14	0	3.83436	0.550396	0.14	0.25993	0	0	0	0	0	0	0	0	0	89.1466	89.1466	0	-99.99	14.2035	17.0502	17.0938	17.1381	20.0346	20.7688	-99.99	99
setup	0	2008-09-24 23:00:00	0	0.06	0	3.69465	0.577671	0.06	0.239335	0	0	0	0	0	0	0	0	0	88.3296	88.3296	0	-99.99	13.6783	16.7335	16.7891	16.8452	19.9984	20.7201	-99.99	99
setup	0	2008-09-25 23:00:00	0	0.03	0	3.69162	0.5096	0.03	0.233786	0	0	0	0	0	0	0	0	0	87.5862	87.5862	0	-99.99	13.2088	16.4447	16.5115	16.5785	19.9641	20.6749	-99.99	99
setup	0	2008-09-26 23:00:00	0	0.09	0	3.72362	0.557926	0.09	0.215786	0	0	0	0	0	0	0	0	0	86.8125	86.8125	0	-99.99	12.7379	16.1461	16.2217	16.2973	19.9261	20.6227	-99.99	99
setup	0	2008-09-27 23:00:00	0	0.49	0.0237707	3.76967	0.47835	0.466229	0.188227	0	0	0	0.0237707	0	0	0	0	0	86.1697	86.1697	0	-99.99	12.3588	15.8903	15.9728	16.0554	19.8922	20.5762	-99.99	99
setup	0	2008-09-28 23:00:00	0	0.64	0.154141	3.78593	0.47808	0.485859	0.181678	0	0	0	0.154141	0	0	0	0	0	85.6641	85.6641	0	-99.99	12.2574	15.644	15.7325	15.821	19.859	20.5297	-99.99	99
setup	0	2008-09-29 23:00:00	0	0.56	0.0562485	3.7303	0.440776	0.503751	0.171363	0	0	0	0.0562485	0	0	0	0	0	85.1082	85.1082	0	-99.99	11.9968	15.4167	15.5103	15.6039	19.8265	20.4845	-99.99	99
setup	0	2008-09-30 23:00:00	0	1.58	1.06028	3.79391	0.453043	0.519721	0.187269	0	0	0	1.06028	0	0	0	0	0	85.5281	85.5281	0	-99.99	13.5263	15.2208	15.319	15.4174	19.8049	20.4516	-99.99	99
setup	0	2008-10-01 23:00:00	0	1.06	0.526361	3.88566	0.445831	0.533639	0.193727	0	0	0	0.526361	0	0	0	0	0	85.4149	85.4149	0	-99.99	13.7142	15.1559	15.135	15.238	19.7798	20.4159	-99.99	99
setup	0	2008-10-02 23:00:00	0	0.39	0	3.84928	0.49805	0.39	0.185988	0	0	0	0	0	0	0	0	0	84.7309	84.7309	0	-99.99	13.1902	14.989	14.9547	15.0358	19.7457	20.3685	-99.99	99
setup	0	2008-10-03 23:00:00	0	1.98	1.42591	3.88488	0.499545	0.554089	0.196501	0	0	0	1.42591	0	0	0	0	0	85.4608	85.4608	0	-99.99	14.3557	15.1138	14.8679	14.8798	19.7286	20.3402	-99.99	99
setup	0	2008-10-04 23:00:00	0	3.97	3.40939	3.74493	0.698635	0.56061	0.219327	0	0	0	3.40939	0	0	0	0	0	87.9522	87.9522	0	-99.99	16.9716	16.1445	15.0846	14.8253	19.7316	20.3321	-99.99	99
setup	0	2008-10-05 23:00:00	0	3.95	3.38515	3.59812	1.01747	0.564852	0.208389	0	0	0	3.38515	0	0	0	0	0	90.1115	90.1115	0	-99.99	18.681	17.3927	15.6499	15.0423	19.7341	20.3216	-99.99	99
setup	0	2008-10-06 23:00:00	0	2.85	2.28319	3.51451	1.17785	0.566809	0.191812	0	0	0	2.28319	0	0	0	0	0	91.025	91.025	0	-99.99	18.8769	18.1812	16.329	15.5196	19.7257	20.2989	-99.99	99
setup	0	2008-10-07 23:00:00	0	2.36	1.79362	3.50619	1.25249	0.566379	0.185285	0	0	0	1.79362	0	0	0	0	0	91.3809	91.3809	0	-99.99	18.7125	18.5033	16.8493	16.0713	19.7119	20.2705	-99.99	99
setup	0	2008-10-08 23:00:00	0	0.47	0	3.53464	1.20123	0.47	0.185301	0	0	0	0	0	0	0	0	0	89.9943	89.9943	0	-99.99	17.0419	18.0521	17.0078	16.447	19.6772	20.2197	-99.99	99
setup	0	2008-10-09 23:00:00	0	0.19	0	3.64724	1.1632	0.19	0.207848	0	0	0	0	0	0	0	0	0	88.6233	88.6233	0	-99.99	15.841	17.4188	16.8432	16.5185	19.6386	20.1639	-99.99	99
setup	0	2008-10-10 23:00:00	0	1.03	0.467236	3.7881	1.02409	0.562764	0.189711	0	0	0	0.467236	0	0	0	0	0	87.8767	87.8767	0	-99.99	15.4423	16.983	16.607	16.4177	19.6072	20.1167	-99.99	99
setup	0	2008-10-11 23:00:00	0	0.94	0.378519	3.76749	0.988084	0.561481	0.181394	0	0	0	0.378519	0	0	0	0	0	87.0858	87.0858	0	-99.99	14.9986	16.6105	16.342	16.2162	19.5746	20.0679	-99.99	99
setup	0	2008-10-12 23:00:00	0	1.33	0.76999	3.71351	0.958333	0.56001	0.176743	0	0	0	0.76999	0	0	0	0	0	86.7207	86.7207	0	-99.99	15.0191	16.3806	16.1009	15.9951	19.5467	20.0246	-99.99	99
setup	0	2008-10-13 23:00:00	0	1.04	0.481636	3.69114	0.894949	0.558364	0.172976	0	0	0	0.481636	0	0	0	0	0	86.1344	86.1344	0	-99.99	14.716	16.1533	15.887	15.7824	19.5174	19.9806	-99.99	99
setup	0	2008-10-14 23:00:00	0	0.5	0	3.68632	0.758792	0.5	0.173046	0	0	0	0	0	0	0	0	0	85.2026	85.2026	0	-99.99	13.9711	15.8241	15.6615	15.5807	19.4857	19.9359	-99.99	99
setup	0	2008-10-15 23:00:00	0	0.37	0	3.74823	0.689129	0.37	0.177761	0	0	0	0	0	0	0	0	0	84.3357	84.3357	0	-99.99	13.2949	15.4845	15.4029	15.3584	19.4543	19.8921	-99.99	99
setup	0	2008-10-16 23:00:00	0	5.8	5.09204	3.77503	0.825806	0.70796	0.217379	0	0	0	5.09204	0	0	0	0	0	88.3845	88.3845	0	-99.99	18.0926	16.6394	15.5269	15.302	19.4796	19.9099	-99.99	99
setup	0	2008-10-17 23:00:00	0	3.46	2.91266	3.63146	0.902699	0.547337	0.235212	0	0	0	2.91266	0	0	0	0	0	90.1593	90.1593	0	-99.99	19.1203	17.9751	16.1792	15.5302	19.4879	19.912	-99.99	99
setup	0	2008-10-18 23:00:00	0	6.04	5.34485	3.59855	1.69856	0.695151	0.158946	0	0	0	5.34485	0	0	0	0	0	93.6466	93.6466	0	-99.99	21.7395	19.8081	17.1901	16.1332	19.5165	19.9302	-99.99	99
setup	0	2008-10-19 23:00:00	0	3.9	3.35722	3.59897	1.82086	0.542776	0.170836	0	0	0	3.35722	0	0	0	0	0	95.0121	95.0121	0	-99.99	21.8874	20.8273	18.298	17.086	19.5274	19.9314	-99.99	99
setup	0	2008-10-20 23:00:00	0	1.68	1.13959	3.69772	1.69449	0.540414	0.191135	0	0	0	1.13959	0	0	0	0	0	94.2661	94.2661	0	-99.99	20.3986	20.6338	18.8587	17.833	19.515	19.9099	-99.99	99
setup	0	2008-10-21 23:00:00	0	3.76	3.22243	3.48578	1.69456	0.53757	0.17406	0	0	0	3.22243	0	0	0	0	0	95.6199	95.6199	0	-99.99	21.3827	21.0971	19.2409	18.1783	19.5506	19.9124	-99.99	99
setup	0	2008-10-22 23:00:00	0	2.94	2.40566	3.58091	1.75082	0.534343	0.18209	0	0	0	2.40566	0	0	0	0	0	96.0927	96.0927	0	-99.99	21.3367	21.3568	19.5683	18.4564	19.6299	19.9072	-99.99	99
setup	0	2008-10-23 23:00:00	0	5.32	4.65001	3.3429	1.72958	0.669989	0.148186	0	0	0	4.65001	0	0	0	0	0	98.8649	98.8649	0	-99.99	23.4051	22.5782	20.2195	18.8286	19.7648	19.9304	-99.99	99
setup	0	2008-10-24 23:00:00	0	1.47	0.94324	3.59049	1.8066	0.52676	0.185664	0	0	0	0.94324	0	0	0	0	0	97.8159	97.8159	0	-99.99	21.6534	22.2225	20.4662	19.152	19.8827	19.9126	-99.99	99
setup	0	2008-10-25 23:00:00	0	1.14	0.61785	3.8335	1.52129	0.52215	0.247799	0	0	0	0.61785	0	0	0	0	0	96.6647	96.6647	0	-99.99	20.37	21.5303	20.2745	19.2512	20.0114	19.8926	-99.99	99
setup	0	2008-10-26 23:00:00	0	1.89	1.37259	3.77937	1.69219	0.517405	0.21224	0	0	0	1.37259	0	0	0	0	0	96.1328	96.1328	0	-99.99	19.9979	21.0626	19.9685	19.1693	20.1266	19.876	-99.99	99
setup	0	2008-10-27 23:00:00	0	0.27	0	3.68657	1.57988	0.27	0.225875	0	0	0	0	0	0	0	0	0	94.3271	94.3271	0	-99.99	18.4315	20.2048	19.5215	18.9778	20.1845	19.8426	-99.99	99
setup	0	2008-10-28 23:00:00	0	0.91	0.403119	3.70279	1.38189	0.506881	0.209202	0	0	3.86387e-05	0.403119	0	0	0	0	0	93.139	93.139	0	-99.99	17.6972	19.5149	19.0545	18.734	20.206	19.8163	-99.99	99
setup	0	2008-10-29 23:00:00	0	0.38	0	3.82284	1.36978	0.38	0.219342	0	0	0.000177341	0	0	0	0	0	0	91.5497	91.5497	0	-99.99	16.56	18.7728	18.5374	18.3973	20.1773	19.7884	-99.99	99
setup	0	2008-10-30 23:00:00	0	0.27	0	3.91838	1.34242	0.27	0.223121	0	0	0.000296469	0	0	0	0	0	0	89.9839	89.9839	0	-99.99	15.4837	18.0766	17.9758	17.9189	20.1139	19.762	-99.99	99
setup	0	2008-10-31 23:00:00	0	0.21	0	3.78492	1.18491	0.21	0.211409	0	0	0.000360329	0	0	0	0	0	0	88.5872	88.5872	0	-99.99	14.5604	17.4812	17.4437	17.4236	20.043	19.7385	-99.99	99
setup	0	2008-11-01 23:00:00	0	2.27	1.79095	3.81172	0.986398	0.479055	0.220931	0	0	0.000377087	1.79095	0	0	0	0	0	89.1705	89.1705	0	-99.99	16.1432	17.3785	17.138	17.0857	20.0021	19.7422	-99.99	99
setup	0	2008-11-02 23:00:00	0	2.22	1.74963	3.78746	1.00858	0.47037	0.227999	0	0	0.000361994	1.74963	0	0	0	0	0	89.6832	89.6832	0	-99.99	16.9244	17.6005	17.0308	16.8628	19.9656	19.7467	-99.99	99
setup	0	2008-11-03 23:00:00	0	0.83	0.368568	3.81426	1.16696	0.461432	0.202518	0	0	0.000327387	0.368568	0	0	0	0	0	88.6819	88.6819	0	-99.99	16.0387	17.3575	16.8701	16.6645	19.9098	19.7286	-99.99	99
setup	0	2008-11-04 23:00:00	0	0.68	0.228112	3.85341	1.08023	0.451888	0.199911	0	0	0.000283952	0.228112	0	0	0	0	0	87.6296	87.6296	0	-99.99	15.284	16.93	16.61	16.4558	19.8541	19.7061	-99.99	99
setup	0	2008-11-05 23:00:00	0	6.58	5.98821	3.60911	1.24072	0.591791	0.212958	0	0	0.000241966	5.98821	0	0	0	0	0	92.1639	92.1639	0	-99.99	20.2068	18.4625	16.8827	16.4693	19.8711	19.7489	-99.99	99
setup	0	2008-11-06 23:00:00	0	16.39	15.526	3.4689	1.64159	0.863982	0.165674	0.114236	0.0329768	0.000205419	15.3788	0	0	0	0	0	105.735	105.735	0	-99.99	28.537	26.8093	20.0923	17.6654	20.1579	20.0571	-99.99	99
